,BO-0_FA_BB,BO-0_FD_BB,BO-0_FR_BB,BO-0_FS_BB,BO-0_MA_BB,BO-0_MA_BBavg,BO-0_MD_BB,BO-0_MD_BBavg,BO-0_MR_BB,BO-0_MR_BBavg,BO-0_MS_BB,BO-0_MS_BBavg,BO-1_FA_BB,BO-1_FD_BB,BO-1_FR_BB,BO-1_FS_BB,BO-1_MA_BB,BO-1_MA_BBavg,BO-1_MD_BB,BO-1_MD_BBavg,BO-1_MR_BB,BO-1_MR_BBavg,BO-1_MS_BB,BO-1_MS_BBavg,BO-2_FA_BB,BO-2_FD_BB,BO-2_FR_BB,BO-2_FS_BB,BO-2_MA_BB,BO-2_MA_BBavg,BO-2_MD_BB,BO-2_MD_BBavg,BO-2_MR_BB,BO-2_MR_BBavg,BO-2_MS_BB,BO-2_MS_BBavg,BO-3_FA_BB,BO-3_FD_BB,BO-3_FR_BB,BO-3_FS_BB,BO-3_MA_BB,BO-3_MA_BBavg,BO-3_MD_BB,BO-3_MD_BBavg,BO-3_MR_BB,BO-3_MR_BBavg,BO-3_MS_BB,BO-3_MS_BBavg,BO-4_FA_BB,BO-4_FD_BB,BO-4_FR_BB,BO-4_FS_BB,BO-4_MA_BB,BO-4_MA_BBavg,BO-4_MD_BB,BO-4_MD_BBavg,BO-4_MR_BB,BO-4_MR_BBavg,BO-4_MS_BB,BO-4_MS_BBavg,BO-5_FA_BB,BO-5_FD_BB,BO-5_FR_BB,BO-5_FS_BB,BO-5_MA_BB,BO-5_MA_BBavg,BO-5_MD_BB,BO-5_MD_BBavg,BO-5_MR_BB,BO-5_MR_BBavg,BO-5_MS_BB,BO-5_MS_BBavg,BO-6_FA_BB,BO-6_FD_BB,BO-6_FR_BB,BO-6_FS_BB,BO-6_MA_BB,BO-6_MA_BBavg,BO-6_MD_BB,BO-6_MD_BBavg,BO-6_MR_BB,BO-6_MR_BBavg,BO-6_MS_BB,BO-6_MS_BBavg,I-0_FA_BB,I-0_FD_BB,I-0_FR_BB,I-0_FS_BB,I-0_MA_BB,I-0_MA_BBavg,I-0_MD_BB,I-0_MD_BBavg,I-0_MR_BB,I-0_MR_BBavg,I-0_MS_BB,I-0_MS_BBavg,I-1_FA_BB,I-1_FD_BB,I-1_FR_BB,I-1_FS_BB,I-1_MA_BB,I-1_MA_BBavg,I-1_MD_BB,I-1_MD_BBavg,I-1_MR_BB,I-1_MR_BBavg,I-1_MS_BB,I-1_MS_BBavg,I-2_FA_BB,I-2_FD_BB,I-2_FR_BB,I-2_FS_BB,I-2_MA_BB,I-2_MA_BBavg,I-2_MD_BB,I-2_MD_BBavg,I-2_MR_BB,I-2_MR_BBavg,I-2_MS_BB,I-2_MS_BBavg,I-3_FA_BB,I-3_FD_BB,I-3_FR_BB,I-3_FS_BB,I-3_MA_BB,I-3_MA_BBavg,I-3_MD_BB,I-3_MD_BBavg,I-3_MR_BB,I-3_MR_BBavg,I-3_MS_BB,I-3_MS_BBavg,I-4_FA_BB,I-4_FD_BB,I-4_FR_BB,I-4_FS_BB,I-4_MA_BB,I-4_MA_BBavg,I-4_MD_BB,I-4_MD_BBavg,I-4_MR_BB,I-4_MR_BBavg,I-4_MS_BB,I-4_MS_BBavg,I-5_FA_BB,I-5_FD_BB,I-5_FR_BB,I-5_FS_BB,I-5_MA_BB,I-5_MA_BBavg,I-5_MD_BB,I-5_MD_BBavg,I-5_MR_BB,I-5_MR_BBavg,I-5_MS_BB,I-5_MS_BBavg,I-6_FA_BB,I-6_FD_BB,I-6_FR_BB,I-6_FS_BB,I-6_MA_BB,I-6_MA_BBavg,I-6_MD_BB,I-6_MD_BBavg,I-6_MR_BB,I-6_MR_BBavg,I-6_MS_BB,I-6_MS_BBavg,d-0_FA_BB,d-0_FD_BB,d-0_FR_BB,d-0_FS_BB,d-0_MA_BB,d-0_MA_BBavg,d-0_MD_BB,d-0_MD_BBavg,d-0_MR_BB,d-0_MR_BBavg,d-0_MS_BB,d-0_MS_BBavg,d-1_FA_BB,d-1_FD_BB,d-1_FR_BB,d-1_FS_BB,d-1_MA_BB,d-1_MA_BBavg,d-1_MD_BB,d-1_MD_BBavg,d-1_MR_BB,d-1_MR_BBavg,d-1_MS_BB,d-1_MS_BBavg,d-2_FA_BB,d-2_FD_BB,d-2_FR_BB,d-2_FS_BB,d-2_MA_BB,d-2_MA_BBavg,d-2_MD_BB,d-2_MD_BBavg,d-2_MR_BB,d-2_MR_BBavg,d-2_MS_BB,d-2_MS_BBavg,d-3_FA_BB,d-3_FD_BB,d-3_FR_BB,d-3_FS_BB,d-3_MA_BB,d-3_MA_BBavg,d-3_MD_BB,d-3_MD_BBavg,d-3_MR_BB,d-3_MR_BBavg,d-3_MS_BB,d-3_MS_BBavg,d-4_FA_BB,d-4_FD_BB,d-4_FR_BB,d-4_FS_BB,d-4_MA_BB,d-4_MA_BBavg,d-4_MD_BB,d-4_MD_BBavg,d-4_MR_BB,d-4_MR_BBavg,d-4_MS_BB,d-4_MS_BBavg,d-5_FA_BB,d-5_FD_BB,d-5_FR_BB,d-5_FS_BB,d-5_MA_BB,d-5_MA_BBavg,d-5_MD_BB,d-5_MD_BBavg,d-5_MR_BB,d-5_MR_BBavg,d-5_MS_BB,d-5_MS_BBavg,d-6_FA_BB,d-6_FD_BB,d-6_FR_BB,d-6_FS_BB,d-6_MA_BB,d-6_MA_BBavg,d-6_MD_BB,d-6_MD_BBavg,d-6_MR_BB,d-6_MR_BBavg,d-6_MS_BB,d-6_MS_BBavg,id
1738,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,40.0,18.0,23.33333,38.0,40.0,10.0,18.0,-3.0,23.33333,5.83333,38.0,17.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68.4660035,0.0,1.0,16.5488372,68.4660035,4.2791252,0.0,0.0,1.0,1.0,16.5488372,4.1372093,86.8503154,47.4246865,40.716065,68.4171742,86.8503154,21.7125789,47.4246865,3.9839888,40.716065,10.1790162,68.4171742,24.9764764,145.6931037,106.5086249,106.9580586,141.7239338,145.6931037,36.4232759,106.5086249,13.4214154,106.9580586,26.7395147,141.7239338,48.6367243,58.0444465,42.6315843,42.9063724,56.6614392,58.0444465,14.5111116,42.6315843,5.3967005,42.9063724,10.7265931,56.6614392,19.4265554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
1739,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,70.0,26.0,28.33333,54.0,70.0,14.0,26.0,-6.0,28.33333,5.66667,54.0,22.0,55.0,39.0,47.5,61.0,55.0,11.0,39.0,-1.0,47.5,9.5,61.0,21.0,40.0,32.0,40.0,48.0,40.0,8.0,32.0,0.0,40.0,8.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,40.0,32.0,40.0,48.0,40.0,8.0,32.0,0.0,40.0,8.0,48.0,16.0,50.0,40.0,50.0,60.0,50.0,10.0,40.0,0.0,50.0,10.0,60.0,20.0,40.0,32.0,40.0,48.0,40.0,8.0,32.0,0.0,40.0,8.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,121.8376462,0.0,1.0,22.0760183,121.8376462,4.8735058,0.0,0.0,1.0,1.0,22.0760183,4.4152037,114.7923619,77.904339,68.5336073,98.7038075,114.7923619,22.9584724,77.904339,7.2610804,68.5336073,13.7067215,98.7038075,28.0605489,138.4941999,97.8330645,89.3740239,122.9271187,138.4941999,27.69884,97.8330645,9.5289912,89.3740239,17.8748048,122.9271187,34.6230454,104.377258,78.8479063,75.4978488,97.7602403,104.377258,20.8754516,78.8479063,8.2046477,75.4978488,15.0995698,97.7602403,27.1169817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
1740,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,66.0,31.0,32.0,53.0,66.0,11.0,31.0,-4.0,32.0,5.33333,53.0,18.0,54.0,45.0,54.0,63.0,54.0,9.0,45.0,0.0,54.0,9.0,63.0,18.0,126.0,99.0,117.0,141.0,126.0,21.0,99.0,-1.0,117.0,19.5,141.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,42.0,35.0,42.0,49.0,42.0,7.0,35.0,0.0,42.0,7.0,49.0,14.0,54.0,45.0,54.0,63.0,54.0,9.0,45.0,0.0,54.0,9.0,63.0,18.0,120.0,100.0,120.0,140.0,120.0,20.0,100.0,0.0,120.0,20.0,140.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,196.8569524,0.0,1.0,28.0611441,196.8569524,5.4682487,0.0,0.0,1.0,1.0,28.0611441,4.6768574,128.7955085,89.034371,75.072852,107.3936379,128.7955085,21.4659181,89.034371,7.1893673,75.072852,12.512142,107.3936379,25.5486342,175.7808038,113.7467354,91.8000347,138.8035617,175.7808038,29.2968006,113.7467354,8.5174449,91.8000347,15.3000058,138.8035617,33.5742713,320.7574383,257.7501184,247.2058386,303.4727642,320.7574383,53.4595731,257.7501184,23.9072507,247.2058386,41.2009731,303.4727642,69.6298964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
1741,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,40.0,14.0,18.66667,34.0,40.0,10.0,14.0,-4.0,18.66667,4.66667,34.0,16.0,44.0,29.0,38.0,51.0,44.0,11.0,29.0,-1.0,38.0,9.5,51.0,21.0,96.0,68.0,90.0,116.0,96.0,24.0,68.0,-1.0,90.0,22.5,116.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,40.0,30.0,40.0,50.0,40.0,10.0,30.0,0.0,40.0,10.0,50.0,20.0,92.0,69.0,92.0,115.0,92.0,23.0,69.0,0.0,92.0,23.0,115.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,64.4405897,0.0,1.0,16.0549793,64.4405897,4.0275369,0.0,0.0,1.0,1.0,16.0549793,4.0137448,63.2933933,40.2803566,36.7827834,56.0495189,63.2933933,15.8233483,40.2803566,4.1566533,36.7827834,9.1956959,56.0495189,19.9258156,116.7344852,65.7330543,55.2959865,94.8167382,116.7344852,29.1836213,65.7330543,5.5268821,55.2959865,13.8239966,94.8167382,34.610566,210.2695343,158.4385765,163.1088421,210.8259464,210.2695343,52.5673836,158.4385765,19.9643804,163.1088421,40.7772105,210.8259464,72.3517503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
1742,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,44.0,17.0,22.66667,39.0,44.0,11.0,17.0,-4.0,22.66667,5.66667,39.0,18.0,72.0,42.0,54.0,78.0,72.0,18.0,42.0,-3.0,54.0,13.5,78.0,33.0,16.0,12.0,16.0,20.0,16.0,4.0,12.0,0.0,16.0,4.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,16.0,12.0,16.0,20.0,16.0,4.0,12.0,0.0,16.0,4.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68.9198616,0.0,1.0,16.6035974,68.9198616,4.3074914,0.0,0.0,1.0,1.0,16.6035974,4.1508993,88.577134,47.4429593,39.4181646,68.7822225,88.577134,22.1442835,47.4429593,3.8585161,39.4181646,9.8545411,68.7822225,25.1977794,146.1373314,106.9238879,107.6767564,142.1300731,146.1373314,36.5343328,106.9238879,13.5286525,107.6767564,26.9191891,142.1300731,48.7348377,40.6195334,28.3143355,27.4083606,38.1000541,40.6195334,10.1548833,28.3143355,3.4089394,27.4083606,6.8520901,38.1000541,13.194658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
1743,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,48.0,20.0,26.66667,44.0,48.0,12.0,20.0,-4.0,26.66667,6.66667,44.0,20.0,84.0,59.0,78.0,101.0,84.0,21.0,59.0,-1.0,78.0,19.5,101.0,41.0,72.0,54.0,72.0,90.0,72.0,18.0,54.0,0.0,72.0,18.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,24.0,32.0,40.0,32.0,8.0,24.0,0.0,32.0,8.0,40.0,16.0,80.0,60.0,80.0,100.0,80.0,20.0,60.0,0.0,80.0,20.0,100.0,40.0,72.0,54.0,72.0,90.0,72.0,18.0,54.0,0.0,72.0,18.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,73.6977934,0.0,1.0,17.1694838,73.6977934,4.6061121,0.0,0.0,1.0,1.0,17.1694838,4.2923709,116.6278017,55.0924596,41.8376572,82.2634108,116.6278017,29.1569504,55.0924596,3.5840082,41.8376572,10.4594143,82.2634108,30.7549594,215.9311044,146.5419437,140.0835585,196.8477321,215.9311044,53.9827761,146.5419437,17.7708153,140.0835585,35.0208896,196.8477321,68.0766036,171.3128454,134.5698508,139.3829644,174.4808574,171.3128454,42.8282113,134.5698508,18.6758352,139.3829644,34.8457411,174.4808574,58.5868418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
1744,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,44.0,17.0,22.66667,39.0,44.0,11.0,17.0,-4.0,22.66667,5.66667,39.0,18.0,64.0,44.0,58.0,76.0,64.0,16.0,44.0,-1.0,58.0,14.5,76.0,31.0,88.0,62.0,82.0,106.0,88.0,22.0,62.0,-1.0,82.0,20.5,106.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,84.0,63.0,84.0,105.0,84.0,21.0,63.0,0.0,84.0,21.0,105.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68.9544155,0.0,1.0,16.6077591,68.9544155,4.309651,0.0,0.0,1.0,1.0,16.6077591,4.1519398,89.2309686,47.3814604,39.2369467,68.8728532,89.2309686,22.3077421,47.3814604,3.7860928,39.2369467,9.8092367,68.8728532,25.2774856,165.9378211,104.5750251,95.4724374,144.5413613,165.9378211,41.4844553,104.5750251,11.1563802,95.4724374,23.8681094,144.5413613,51.1227164,195.3202913,150.8598996,156.010651,197.9030414,195.3202913,48.8300728,150.8598996,20.0737967,156.010651,39.0026627,197.9030414,67.1169385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
1745,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,84.0,46.0,50.0,74.0,84.0,14.0,46.0,-4.0,50.0,8.33333,74.0,24.0,84.0,70.0,84.0,98.0,84.0,14.0,70.0,0.0,84.0,14.0,98.0,28.0,18.0,15.0,18.0,21.0,18.0,3.0,15.0,0.0,18.0,3.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,60.0,50.0,60.0,70.0,60.0,10.0,50.0,0.0,60.0,10.0,70.0,20.0,84.0,70.0,84.0,98.0,84.0,14.0,70.0,0.0,84.0,14.0,98.0,28.0,18.0,15.0,18.0,21.0,18.0,3.0,15.0,0.0,18.0,3.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,207.7828576,0.0,1.0,28.8293502,207.7828576,5.771746,0.0,0.0,1.0,1.0,28.8293502,4.8048917,193.1639782,130.7462421,108.9337823,157.5472594,193.1639782,32.1939964,130.7462421,10.6239498,108.9337823,18.1556304,157.5472594,37.4249671,234.7904617,185.5171573,174.7979284,218.0937448,234.7904617,39.1317436,185.5171573,17.3459481,174.7979284,29.1329881,218.0937448,49.9225356,48.0806598,39.9084898,38.8939639,46.5795607,48.0806598,8.0134433,39.9084898,3.8718021,38.8939639,6.4823273,46.5795607,10.542873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1
1746,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,44.0,17.0,22.66667,39.0,44.0,11.0,17.0,-4.0,22.66667,5.66667,39.0,18.0,68.0,43.0,56.0,77.0,68.0,17.0,43.0,-2.0,56.0,14.0,77.0,32.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70.980859,0.0,1.0,16.8500278,70.980859,4.4363037,0.0,0.0,1.0,1.0,16.8500278,4.2125069,93.1449245,47.9193381,39.0203001,70.0308564,93.1449245,23.2862311,47.9193381,3.6880151,39.0203001,9.755075,70.0308564,25.7995335,147.0489794,108.9213523,109.6216373,143.8290644,147.0489794,36.7622449,108.9213523,14.1399461,109.6216373,27.4054093,143.8290644,49.0476581,70.2701253,50.6344433,50.0649056,67.3157512,70.2701253,17.5675313,50.6344433,6.4031204,50.0649056,12.5162264,67.3157512,23.0844282,9.271548,7.3245352,7.6557722,9.5254925,9.271548,2.317887,7.3245352,1.0057748,7.6557722,1.913943,9.5254925,3.2067321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
1747,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,44.0,17.0,22.66667,39.0,44.0,11.0,17.0,-4.0,22.66667,5.66667,39.0,18.0,68.0,43.0,56.0,77.0,68.0,17.0,43.0,-2.0,56.0,14.0,77.0,32.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68.809509,0.0,1.0,16.5902995,68.809509,4.3005943,0.0,0.0,1.0,1.0,16.5902995,4.1475749,88.6093195,47.3839842,39.3473877,68.748112,88.6093195,22.1523299,47.3839842,3.8344481,39.3473877,9.8368469,68.748112,25.1985759,145.4729624,106.8901348,107.8984128,141.964357,145.4729624,36.3682406,106.8901348,13.5697004,107.8984128,26.9746032,141.964357,48.6439226,29.004477,21.3888906,21.7137757,28.3820078,29.004477,7.2511192,21.3888906,2.7248037,21.7137757,5.4284439,28.3820078,9.7179209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
