id,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,6918.0,8202.0,8408.0,7840.0,4678.0,2274.0,1168.0,32.0,64.0,112.0,140.0,190.0,138.0,158.0,176.0,434.0,618.0,706.0,656.0,642.0,542.0,12.144,30.219,45.721,58.218,56.497,42.61,34.861,185.41,390.754,670.716,821.822,1091.645,851.892,881.021
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7078.0,8398.0,10212.0,9594.0,4842.0,3218.0,1398.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,13.203,33.616,52.152,68.631,74.444,63.961,46.471,199.734,406.172,689.558,952.917,1545.14,1332.221,1439.154
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,7192.0,7900.0,11942.0,13702.0,13724.0,11550.0,7908.0,56.0,116.0,198.0,272.0,368.0,422.0,540.0,314.0,802.0,1218.0,1574.0,1866.0,2288.0,2436.0,20.03,51.448,81.324,111.117,134.012,153.781,161.954,324.101,709.013,1179.149,1582.659,2137.365,2596.854,3212.226
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,8132.0,11028.0,15000.0,22984.0,25454.0,23408.0,18692.0,75.0,160.0,260.0,376.0,464.0,628.0,842.0,420.0,1092.0,1692.0,2220.0,2790.0,3608.0,4130.0,29.618,75.462,118.512,162.003,207.752,265.768,304.011,436.707,973.204,1546.325,2175.587,2744.032,3815.978,5056.68
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6726.0,6986.0,8342.0,8084.0,4724.0,2338.0,1016.0,35.0,70.0,130.0,164.0,238.0,192.0,196.0,200.0,504.0,754.0,896.0,870.0,840.0,636.0,11.688,30.79,47.833,59.897,62.454,50.776,39.544,208.524,431.184,774.84,1015.259,1432.107,1206.8,1093.4
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,7802.0,11598.0,10258.0,10200.0,6846.0,3334.0,1460.0,37.0,74.0,132.0,158.0,236.0,214.0,232.0,206.0,506.0,734.0,900.0,952.0,976.0,808.0,13.366,34.708,52.749,65.473,72.998,62.209,49.573,210.639,449.527,765.959,934.68,1349.764,1271.675,1308.044
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,8056.0,12106.0,12180.0,13686.0,9270.0,5372.0,2940.0,45.0,88.0,164.0,220.0,332.0,388.0,422.0,252.0,636.0,936.0,1272.0,1530.0,1544.0,1100.0,15.649,40.393,63.486,86.165,103.929,103.074,83.432,248.238,512.31,890.945,1228.946,1878.493,2218.025,2277.171
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,7340.0,10718.0,11278.0,14278.0,15438.0,12378.0,7746.0,50.0,110.0,180.0,256.0,308.0,390.0,420.0,304.0,826.0,1220.0,1582.0,1880.0,2068.0,1880.0,20.035,54.389,82.516,108.344,129.858,147.137,135.315,314.379,706.057,1152.376,1613.119,1963.815,2566.403,2652.466
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,7854.0,14412.0,12780.0,11144.0,7102.0,3126.0,1002.0,42.0,86.0,162.0,234.0,382.0,354.0,324.0,262.0,720.0,1098.0,1560.0,1638.0,1254.0,684.0,14.16,41.466,66.19,89.734,103.977,79.495,48.211,242.564,519.962,911.972,1399.46,2304.641,2066.997,1689.204
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,8506.0,15024.0,12708.0,7916.0,3112.0,972.0,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,172.0,440.0,684.0,856.0,782.0,504.0,162.0,11.248,30.575,48.634,60.571,57.67,35.266,15.568,175.49,346.888,596.344,912.23,1474.549,1052.568,784.08
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,6892.0,8086.0,7352.0,10614.0,7280.0,2856.0,1692.0,36.0,76.0,138.0,158.0,208.0,236.0,140.0,220.0,560.0,798.0,986.0,1036.0,780.0,700.0,13.072,34.595,51.23,62.609,75.464,60.519,36.36,222.273,494.262,896.346,1020.916,1288.255,1483.584,863.856
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6830.0,7062.0,9266.0,10516.0,5902.0,3554.0,2066.0,38.0,76.0,134.0,184.0,242.0,310.0,272.0,210.0,538.0,794.0,1010.0,1166.0,1070.0,692.0,13.369,34.241,53.17,69.329,79.831,77.092,54.821,226.764,472.415,788.805,1060.769,1468.604,1846.915,1580.79
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,7686.0,11472.0,11366.0,8268.0,4268.0,1992.0,636.0,35.0,68.0,126.0,164.0,272.0,212.0,240.0,194.0,484.0,726.0,920.0,936.0,800.0,456.0,12.371,33.004,51.996,66.626,69.311,53.28,33.182,193.034,390.661,668.694,930.108,1485.6,1272.294,1228.128
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,6570.0,5286.0,8372.0,7368.0,3098.0,2244.0,850.0,29.0,58.0,104.0,136.0,190.0,146.0,138.0,162.0,412.0,620.0,698.0,652.0,522.0,258.0,10.416,25.541,39.985,51.247,50.023,40.869,24.13,187.846,384.633,681.601,849.5,1186.185,969.95,841.439
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,6894.0,9422.0,7754.0,6590.0,3760.0,1614.0,632.0,28.0,58.0,102.0,136.0,194.0,90.0,98.0,166.0,434.0,636.0,736.0,574.0,404.0,282.0,11.255,30.139,44.963,54.146,50.297,27.912,19.677,166.979,354.431,615.38,829.801,1165.13,533.976,532.431
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,6594.0,6538.0,8336.0,8036.0,4040.0,2076.0,972.0,33.0,70.0,130.0,168.0,204.0,200.0,172.0,206.0,562.0,868.0,974.0,926.0,736.0,452.0,11.305,31.009,49.589,60.028,59.125,47.215,30.644,206.276,461.774,860.801,1060.324,1298.719,1221.836,963.978
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,7592.0,10004.0,10174.0,9154.0,5622.0,2922.0,1028.0,34.0,68.0,120.0,152.0,230.0,196.0,196.0,188.0,470.0,704.0,864.0,874.0,808.0,556.0,12.479,32.237,49.67,62.286,67.483,56.621,39.469,198.704,417.759,698.265,910.705,1341.849,1217.072,1106.336
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,7152.0,9780.0,9912.0,10250.0,7104.0,3468.0,1610.0,38.0,76.0,136.0,192.0,244.0,298.0,234.0,212.0,546.0,800.0,1026.0,1108.0,946.0,642.0,14.229,36.993,57.765,74.748,82.825,72.751,45.896,212.592,442.02,746.793,1057.142,1384.021,1671.468,1299.753
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,6522.0,7606.0,7072.0,6338.0,2276.0,838.0,306.0,27.0,58.0,108.0,142.0,208.0,90.0,78.0,178.0,502.0,740.0,854.0,606.0,316.0,150.0,9.773,27.825,41.963,53.263,45.983,20.939,12.853,175.179,379.782,752.459,923.287,1323.086,518.531,429.264
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,6800.0,6962.0,10178.0,9940.0,5704.0,3464.0,1590.0,41.0,80.0,150.0,212.0,320.0,356.0,342.0,230.0,592.0,894.0,1208.0,1374.0,1220.0,702.0,13.181,33.9,54.74,77.915,89.605,82.69,56.794,239.474,486.514,863.199,1217.239,1879.623,2130.051,1906.836
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7076.0,7298.0,9550.0,12894.0,7216.0,4804.0,3656.0,42.0,84.0,154.0,198.0,256.0,338.0,330.0,238.0,600.0,860.0,1084.0,1294.0,1322.0,1044.0,14.788,37.083,57.262,74.727,88.001,90.691,77.022,245.201,516.961,910.393,1141.421,1540.187,2008.479,1884.411
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,6760.0,8630.0,7858.0,6758.0,2952.0,1196.0,402.0,24.0,54.0,94.0,118.0,118.0,94.0,58.0,162.0,478.0,654.0,646.0,516.0,312.0,128.0,10.677,29.632,45.722,48.908,40.732,24.707,11.041,156.614,358.159,642.414,768.584,768.327,577.152,335.695
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1,9644.0,15220.0,11020.0,10156.0,7570.0,3796.0,1352.0,27.0,56.0,88.0,116.0,118.0,104.0,96.0,144.0,360.0,510.0,552.0,482.0,424.0,344.0,13.633,32.791,48.752,55.068,51.238,39.608,26.906,155.517,331.992,505.054,656.905,673.844,618.0,555.512
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6748.0,6820.0,9988.0,9678.0,5960.0,3434.0,1770.0,45.0,88.0,164.0,220.0,332.0,388.0,422.0,252.0,636.0,936.0,1272.0,1530.0,1544.0,1100.0,13.76,35.942,57.46,80.797,94.92,92.118,72.228,248.172,522.659,926.292,1232.073,1874.93,2223.623,2244.339
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,7866.0,11082.0,9340.0,8938.0,5922.0,2756.0,1158.0,31.0,62.0,108.0,132.0,184.0,136.0,152.0,170.0,416.0,590.0,680.0,638.0,620.0,500.0,12.419,30.742,46.147,56.947,56.897,43.409,33.22,182.085,379.317,636.964,797.147,1069.575,832.523,852.997
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,7644.0,11334.0,10390.0,7258.0,2970.0,1010.0,198.0,32.0,62.0,114.0,158.0,266.0,194.0,198.0,176.0,448.0,696.0,884.0,852.0,590.0,198.0,11.167,28.974,46.124,62.638,61.642,38.731,19.028,177.05,367.598,640.548,906.296,1460.813,1097.888,958.32
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6868.0,5542.0,8172.0,11130.0,5162.0,3718.0,2768.0,32.0,66.0,112.0,132.0,162.0,176.0,176.0,178.0,442.0,642.0,724.0,770.0,748.0,580.0,12.721,30.403,45.215,54.978,59.984,57.207,48.113,202.323,437.724,738.997,839.295,1040.125,1146.522,1052.164
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,8060.0,12448.0,9724.0,9040.0,6526.0,3220.0,1280.0,27.0,56.0,88.0,116.0,118.0,104.0,96.0,144.0,360.0,510.0,552.0,482.0,424.0,344.0,13.141,32.255,47.662,53.689,49.54,38.582,26.67,157.203,333.312,509.212,664.849,686.564,626.34,558.152
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,6738.0,8192.0,7676.0,7940.0,4400.0,1808.0,738.0,32.0,66.0,120.0,148.0,228.0,148.0,138.0,192.0,494.0,726.0,884.0,806.0,648.0,462.0,11.331,31.233,46.337,57.155,59.589,39.611,28.886,196.596,412.544,741.685,946.352,1416.781,950.26,760.32
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,7232.0,8376.0,10262.0,14024.0,13748.0,11022.0,7486.0,51.0,108.0,178.0,236.0,272.0,348.0,426.0,286.0,728.0,1080.0,1304.0,1536.0,1860.0,1998.0,19.341,49.787,76.355,96.418,113.698,131.513,136.144,309.239,674.366,1104.17,1423.481,1694.972,2244.291,2623.294
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,7400.0,9372.0,11786.0,14126.0,14722.0,12092.0,8016.0,51.0,108.0,174.0,248.0,292.0,364.0,440.0,282.0,728.0,1106.0,1388.0,1608.0,1888.0,1922.0,20.587,52.945,81.938,106.569,125.392,145.027,144.47,296.971,649.836,1021.058,1423.342,1712.154,2188.449,2620.815
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,7444.0,9556.0,10878.0,14686.0,15670.0,12264.0,8196.0,53.0,112.0,182.0,246.0,292.0,380.0,470.0,294.0,746.0,1108.0,1398.0,1668.0,2014.0,2134.0,20.748,52.87,80.704,105.152,127.019,147.996,149.625,311.397,690.407,1104.591,1448.314,1727.898,2307.421,2799.592
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,6946.0,8534.0,9194.0,9720.0,6510.0,3182.0,1636.0,39.0,78.0,138.0,194.0,250.0,310.0,260.0,216.0,554.0,812.0,1052.0,1164.0,1036.0,722.0,13.727,36.164,56.12,72.541,80.176,72.59,49.869,220.017,460.924,768.173,1088.413,1458.671,1758.978,1415.677
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,6818.0,6830.0,7460.0,9180.0,5342.0,2490.0,1380.0,32.0,66.0,120.0,142.0,166.0,170.0,148.0,186.0,468.0,682.0,744.0,726.0,674.0,568.0,11.814,29.613,45.18,54.342,57.433,47.691,34.623,199.588,432.03,782.596,890.514,1031.478,1086.058,882.648
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,7578.0,10108.0,9798.0,8130.0,5342.0,2962.0,1352.0,33.0,66.0,114.0,146.0,202.0,166.0,170.0,180.0,446.0,644.0,764.0,738.0,700.0,560.0,12.412,31.828,47.969,58.447,59.38,50.759,38.216,191.125,399.042,656.531,865.787,1169.8,1016.923,956.937
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,6578.0,6234.0,8768.0,7550.0,3308.0,2090.0,748.0,30.0,62.0,110.0,156.0,224.0,160.0,118.0,178.0,486.0,744.0,910.0,752.0,496.0,238.0,11.046,28.87,45.024,60.385,58.498,41.674,22.474,189.017,399.78,705.085,977.122,1369.647,1007.271,697.816
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,6928.0,9532.0,8710.0,10604.0,7940.0,3770.0,2088.0,38.0,82.0,144.0,172.0,214.0,258.0,178.0,240.0,634.0,866.0,1094.0,1226.0,1006.0,802.0,14.145,39.627,57.981,69.22,79.667,72.312,47.903,235.42,530.909,915.376,1110.735,1360.477,1656.204,1079.982
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,6606.0,9666.0,9278.0,6714.0,2734.0,888.0,196.0,30.0,68.0,136.0,190.0,268.0,128.0,62.0,232.0,746.0,1114.0,1242.0,834.0,322.0,116.0,10.949,34.525,56.443,70.77,60.708,25.52,9.3,194.348,450.054,939.235,1271.597,1663.103,754.179,324.016
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,7184.0,9902.0,9830.0,10254.0,7104.0,3426.0,1578.0,37.0,74.0,134.0,186.0,232.0,272.0,210.0,208.0,534.0,774.0,970.0,1018.0,866.0,612.0,14.071,36.257,56.718,72.71,79.785,68.702,43.31,211.081,433.22,745.152,1045.43,1347.991,1568.958,1184.605
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_iodide_1_smi1_1_s_1,9296.0,14208.0,10226.0,9474.0,5066.0,1424.0,442.0,25.0,56.0,102.0,126.0,130.0,104.0,66.0,172.0,504.0,694.0,700.0,566.0,342.0,138.0,11.596,30.994,49.421,53.809,45.893,26.617,11.894,161.136,369.103,684.548,800.18,827.797,637.96,385.823
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,6696.0,6648.0,7594.0,6748.0,2844.0,1372.0,458.0,28.0,56.0,102.0,130.0,178.0,116.0,134.0,158.0,400.0,594.0,638.0,572.0,480.0,254.0,10.148,24.929,38.916,50.037,45.938,30.878,19.71,172.502,363.449,660.997,796.524,1082.471,724.618,735.152
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_chloride_1_smi1_1_s_1,7006.0,8492.0,8860.0,9776.0,6858.0,3188.0,1594.0,37.0,74.0,132.0,180.0,232.0,280.0,230.0,206.0,524.0,758.0,968.0,1052.0,932.0,650.0,13.47,34.193,52.795,69.498,77.866,68.582,45.661,215.674,450.744,771.062,1044.557,1383.312,1632.5,1272.461
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,6600.0,5184.0,8056.0,8380.0,4804.0,2704.0,1448.0,32.0,66.0,114.0,140.0,168.0,182.0,162.0,180.0,454.0,670.0,754.0,774.0,698.0,538.0,11.743,29.482,44.812,53.455,57.764,51.608,38.002,197.768,429.091,729.781,871.956,1035.036,1140.683,973.928
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,8894.0,15914.0,12796.0,10160.0,6762.0,3242.0,1256.0,32.0,64.0,112.0,140.0,190.0,138.0,158.0,176.0,434.0,618.0,706.0,656.0,642.0,542.0,13.456,34.183,52.183,61.87,61.21,45.62,35.27,179.697,372.932,620.304,801.505,1058.179,823.166,876.357
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6812.0,9342.0,7994.0,7766.0,4674.0,2060.0,930.0,27.0,60.0,96.0,124.0,140.0,112.0,88.0,170.0,468.0,640.0,720.0,658.0,464.0,296.0,11.778,32.815,46.989,52.846,50.361,35.155,21.838,177.192,401.105,644.762,805.481,940.509,735.814,528.588
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,7670.0,12866.0,10412.0,8744.0,5810.0,2930.0,1232.0,34.0,72.0,126.0,164.0,246.0,162.0,162.0,212.0,570.0,814.0,1030.0,940.0,742.0,554.0,12.75,36.332,53.676,66.048,67.749,48.735,35.785,208.289,457.796,781.352,1051.29,1543.266,1023.002,906.981
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_bromide_1_smi1_1_s_1,7732.0,11472.0,9152.0,9136.0,4476.0,1476.0,590.0,25.0,56.0,98.0,128.0,132.0,100.0,64.0,166.0,484.0,686.0,728.0,548.0,328.0,162.0,11.61,31.218,49.152,56.337,47.729,27.578,14.117,161.892,368.128,662.452,832.158,848.96,613.826,378.504
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,7516.0,9944.0,9624.0,7226.0,3522.0,1682.0,446.0,28.0,56.0,96.0,128.0,182.0,136.0,118.0,152.0,386.0,584.0,660.0,604.0,472.0,238.0,11.029,28.284,43.405,51.57,49.941,36.933,18.978,166.339,346.183,559.924,761.265,1063.3,850.593,647.504
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6660.0,5412.0,7996.0,9558.0,4780.0,3082.0,1964.0,31.0,64.0,104.0,124.0,154.0,168.0,164.0,168.0,416.0,606.0,688.0,734.0,696.0,532.0,12.027,29.515,43.633,52.122,56.971,52.92,41.761,200.068,428.966,688.362,793.843,1002.118,1110.296,1012.779
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6860.0,8082.0,8322.0,6782.0,4052.0,1820.0,766.0,29.0,58.0,98.0,132.0,190.0,146.0,128.0,156.0,392.0,586.0,702.0,642.0,508.0,298.0,11.452,29.015,43.758,54.653,52.921,37.613,23.164,168.637,353.209,569.778,784.179,1080.338,848.436,696.923
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,6784.0,6672.0,7654.0,8716.0,5206.0,2486.0,1250.0,31.0,64.0,112.0,138.0,162.0,172.0,146.0,176.0,446.0,658.0,730.0,732.0,624.0,466.0,11.78,29.517,44.563,53.023,56.632,47.61,31.79,191.419,416.35,717.51,857.455,990.198,1063.806,866.612
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7282.0,8866.0,11518.0,14660.0,9564.0,6064.0,3948.0,50.0,98.0,186.0,266.0,374.0,518.0,486.0,284.0,736.0,1092.0,1532.0,1896.0,1850.0,1368.0,16.664,42.975,69.172,98.255,123.32,126.724,100.147,278.399,571.718,1013.023,1466.561,2160.284,2951.33,2687.625
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,7758.0,11660.0,9666.0,8202.0,4586.0,2018.0,838.0,30.0,60.0,106.0,128.0,176.0,126.0,144.0,166.0,410.0,588.0,638.0,600.0,588.0,444.0,11.758,30.02,45.439,52.906,51.818,38.462,28.961,176.763,369.151,626.98,768.487,1041.23,781.003,809.905
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,7686.0,11318.0,12868.0,17632.0,17988.0,14268.0,9954.0,64.0,132.0,232.0,320.0,408.0,552.0,636.0,364.0,934.0,1388.0,1832.0,2262.0,2712.0,3000.0,22.849,59.734,94.879,129.255,163.912,189.994,191.287,362.444,785.783,1330.114,1815.852,2375.571,3236.823,3710.979
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,6798.0,7762.0,7552.0,7412.0,4128.0,1986.0,868.0,25.0,54.0,90.0,118.0,116.0,96.0,70.0,150.0,406.0,566.0,602.0,482.0,356.0,226.0,11.17,28.649,42.716,49.416,42.733,30.624,18.423,162.969,352.674,604.304,768.864,750.773,618.659,426.392
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,6768.0,6810.0,9252.0,9266.0,5446.0,3022.0,1448.0,37.0,74.0,132.0,182.0,236.0,298.0,244.0,206.0,530.0,782.0,984.0,1108.0,976.0,616.0,12.894,33.302,52.192,67.391,76.337,70.819,46.006,214.783,450.1,762.025,1036.382,1394.938,1743.152,1372.835
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6814.0,5554.0,7616.0,9754.0,4178.0,3138.0,2342.0,28.0,58.0,92.0,106.0,112.0,126.0,128.0,150.0,368.0,516.0,520.0,548.0,564.0,460.0,11.968,28.086,40.452,45.036,46.323,46.142,38.668,178.709,388.792,617.067,670.195,743.298,832.788,774.197
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_chloride_1_smi1_1_s_1,7452.0,9570.0,10814.0,13822.0,14838.0,11766.0,7458.0,48.0,102.0,166.0,232.0,268.0,330.0,384.0,268.0,690.0,1040.0,1286.0,1456.0,1672.0,1688.0,19.7,49.667,76.575,99.638,116.809,131.846,127.134,291.456,634.483,1023.523,1394.23,1628.519,2080.494,2370.574
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6740.0,9478.0,8656.0,7056.0,3216.0,1250.0,398.0,28.0,64.0,118.0,170.0,172.0,130.0,72.0,202.0,642.0,942.0,976.0,720.0,398.0,170.0,11.618,34.526,56.495,64.109,52.334,30.671,13.316,168.829,401.472,752.309,1043.771,1024.034,740.63,389.318
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6538.0,7016.0,9106.0,6698.0,3484.0,1718.0,646.0,33.0,70.0,130.0,176.0,252.0,194.0,136.0,214.0,614.0,910.0,1104.0,946.0,638.0,358.0,11.5,32.489,51.292,66.855,65.336,44.992,25.078,195.614,438.424,806.976,1085.475,1476.906,1147.196,738.565
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7478.0,8296.0,11256.0,15968.0,15040.0,12600.0,9214.0,52.0,110.0,176.0,250.0,298.0,376.0,462.0,286.0,736.0,1118.0,1414.0,1660.0,1976.0,2034.0,21.088,52.386,80.15,106.057,127.23,150.076,156.356,308.22,680.175,1071.152,1478.948,1800.009,2329.36,2789.809
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,6608.0,5458.0,7414.0,8512.0,4664.0,2386.0,1346.0,32.0,66.0,120.0,146.0,170.0,180.0,154.0,186.0,472.0,694.0,766.0,764.0,672.0,518.0,11.141,28.494,43.899,52.018,54.042,45.952,33.308,204.028,437.062,787.375,931.837,1079.013,1170.158,919.652
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,8514.0,14784.0,13202.0,8614.0,3624.0,1240.0,198.0,32.0,62.0,114.0,158.0,266.0,194.0,198.0,176.0,448.0,696.0,884.0,852.0,590.0,198.0,11.878,31.882,50.706,64.763,64.613,43.078,19.028,176.661,352.061,596.804,893.39,1447.583,1162.744,958.32
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6904.0,7238.0,9444.0,11410.0,7722.0,4422.0,3110.0,42.0,84.0,148.0,194.0,256.0,338.0,318.0,232.0,580.0,826.0,1088.0,1282.0,1280.0,1038.0,14.627,37.273,56.745,74.862,88.266,89.496,74.027,249.449,519.052,872.283,1130.782,1544.384,2020.477,1860.942
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,9298.0,13578.0,8312.0,8826.0,6494.0,2382.0,864.0,25.0,54.0,92.0,112.0,116.0,82.0,68.0,152.0,396.0,550.0,568.0,472.0,346.0,254.0,11.557,28.736,41.652,46.411,44.319,27.857,17.567,160.989,356.685,629.703,695.482,754.12,519.721,406.416
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,7826.0,10834.0,8232.0,11540.0,8664.0,3272.0,1636.0,34.0,72.0,126.0,140.0,188.0,208.0,132.0,204.0,514.0,722.0,892.0,944.0,712.0,620.0,13.28,34.197,50.086,60.364,73.76,57.258,34.599,211.369,470.942,823.358,915.38,1180.215,1308.464,810.352
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,6948.0,9448.0,8292.0,8534.0,5272.0,2132.0,810.0,34.0,70.0,132.0,166.0,248.0,176.0,150.0,208.0,540.0,802.0,978.0,902.0,744.0,546.0,12.239,33.407,51.378,63.672,68.535,47.311,31.601,200.421,431.376,792.64,1024.506,1467.461,1079.268,827.64
