id,Z-0_FR_AA,Z-1_FR_AA,Z-2_FR_AA,Z-3_FR_AA,Z-4_FR_AA,Z-5_FR_AA,Z-6_FR_AA,I-0_FR_AA,I-1_FR_AA,I-2_FR_AA,I-3_FR_AA,I-4_FR_AA,I-5_FR_AA,I-6_FR_AA,T-0_FR_AA,T-1_FR_AA,T-2_FR_AA,T-3_FR_AA,T-4_FR_AA,T-5_FR_AA,T-6_FR_AA,S-0_FR_AA,S-1_FR_AA,S-2_FR_AA,S-3_FR_AA,S-4_FR_AA,S-5_FR_AA,S-6_FR_AA,chi-0_FR_AA,chi-1_FR_AA,chi-2_FR_AA,chi-3_FR_AA,chi-4_FR_AA,chi-5_FR_AA,chi-6_FR_AA
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,50.0,246.0,418.7,813.0,1277.2,1345.1,1243.6,50.0,110.0,180.0,254.0,310.0,386.0,432.0,50.0,141.6,237.8,338.7,417.2,522.4,598.7,50.0,128.657,214.813,307.323,380.549,476.886,538.441,50.0,111.498,182.53,256.815,314.49,393.97,439.871
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,74.0,328.2,675.4,1041.4,1970.1,2432.2,2415.3,74.0,158.0,258.0,374.0,458.0,614.0,816.0,74.0,200.5,344.8,493.8,605.0,821.0,1103.0,74.0,185.373,313.709,458.049,574.439,784.343,1024.425,74.0,159.004,259.947,376.257,460.309,617.316,822.014
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,50.0,220.6,413.1,734.4,1218.8,1213.1,1191.8,50.0,106.0,170.0,240.0,286.0,362.0,434.0,50.0,134.0,224.9,317.2,381.5,481.2,592.4,50.0,122.783,204.098,291.181,353.504,440.885,533.561,50.0,107.053,172.079,242.268,288.573,366.77,441.027
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,34.0,182.8,529.4,1037.9,1033.6,734.3,659.1,34.0,68.0,120.0,152.0,230.0,196.0,196.0,34.0,106.7,158.7,250.2,308.7,282.4,325.7,34.0,83.548,150.566,207.923,284.635,255.982,269.471,34.0,68.902,121.702,153.848,233.041,201.573,199.34
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,30.0,149.0,253.4,542.4,1135.4,649.4,329.0,30.0,62.0,102.0,120.0,146.0,150.0,132.0,30.0,87.4,129.8,169.2,213.5,196.2,188.5,30.0,73.503,119.339,152.305,200.421,198.805,165.562,30.0,62.946,104.072,121.402,147.925,153.384,134.132
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,28.0,136.9,282.1,667.5,629.0,455.9,275.4,28.0,58.0,90.0,122.0,128.0,122.0,108.0,28.0,73.5,120.9,165.1,170.8,160.5,144.3,28.0,68.167,114.177,158.647,167.752,156.936,136.009,28.0,58.522,90.855,123.072,128.756,123.681,109.492
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,31.0,160.9,293.2,1206.8,648.3,497.3,474.3,31.0,62.0,104.0,142.0,202.0,160.0,162.0,31.0,91.0,141.2,230.7,253.9,238.7,210.7,31.0,75.578,125.167,200.871,250.034,208.017,207.969,31.0,62.845,105.758,143.109,204.296,162.673,163.392
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,28.0,156.3,395.8,1184.7,569.7,369.5,246.4,28.0,56.0,96.0,128.0,182.0,136.0,118.0,28.0,83.7,131.8,215.2,231.2,198.4,159.2,28.0,69.474,124.556,186.04,220.752,174.35,139.195,28.0,57.231,97.284,129.788,186.371,138.495,119.615
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,32.0,175.4,343.3,1025.6,1166.8,572.9,388.0,32.0,66.0,120.0,148.0,228.0,148.0,138.0,32.0,107.9,160.6,257.6,305.6,212.0,256.5,32.0,81.396,146.34,203.658,295.6,203.472,184.77,32.0,67.096,121.806,149.825,233.047,152.891,139.31
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,36.0,205.3,413.3,1008.6,1196.4,573.5,488.1,36.0,76.0,142.0,174.0,210.0,224.0,208.0,36.0,120.0,193.4,269.0,317.2,326.6,316.1,36.0,93.14,167.258,229.782,273.666,277.688,254.825,36.0,77.544,145.273,176.857,214.757,229.963,211.535
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,41.0,213.7,483.1,1100.2,1619.7,801.5,622.6,41.0,82.0,146.0,192.0,250.0,326.0,290.0,41.0,130.2,208.9,276.9,392.2,454.9,411.4,41.0,101.816,182.871,254.004,339.754,399.122,349.393,41.0,83.27,148.037,193.81,254.386,332.422,292.778
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,44.0,234.1,513.8,1043.5,2041.0,962.1,749.9,44.0,88.0,166.0,222.0,298.0,370.0,316.0,44.0,146.7,242.2,336.3,479.3,525.5,461.5,44.0,110.124,205.227,289.212,404.185,457.171,382.554,44.0,89.342,168.516,224.258,302.679,378.452,322.938
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,49.0,219.5,411.1,727.6,1184.8,1202.5,1181.7,49.0,104.0,168.0,236.0,278.0,352.0,424.0,49.0,131.7,224.2,314.7,367.7,470.7,581.4,49.0,120.731,202.096,287.274,341.919,430.712,523.553,49.0,105.136,170.017,238.268,280.465,356.679,430.999
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,24.0,137.5,296.2,541.4,438.2,234.8,156.1,24.0,52.0,86.0,114.0,114.0,98.0,60.0,24.0,67.5,119.8,164.0,158.4,132.2,77.3,24.0,60.527,103.719,141.376,139.065,119.498,74.681,24.0,52.904,87.755,115.736,115.797,100.425,61.628
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,25.0,163.7,457.2,680.2,493.0,277.2,132.3,25.0,56.0,96.0,128.0,132.0,110.0,62.0,25.0,74.2,137.7,188.3,187.5,150.8,78.2,25.0,67.014,120.141,166.237,170.09,137.007,73.273,25.0,56.97,97.597,129.963,133.89,111.719,63.028
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,39.0,202.4,318.3,517.2,1723.0,570.0,638.8,39.0,80.0,140.0,166.0,222.0,252.0,246.0,39.0,121.3,179.5,240.2,328.3,340.3,345.0,39.0,96.616,161.449,205.401,296.909,306.233,306.202,39.0,81.193,142.833,168.231,224.482,256.211,253.19
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,32.0,166.5,276.4,499.0,1193.9,410.7,426.5,32.0,66.0,114.0,142.0,170.0,182.0,154.0,32.0,96.7,151.7,204.8,253.7,253.0,206.0,32.0,78.769,133.391,174.787,223.704,219.843,194.647,32.0,66.908,116.494,143.943,171.711,185.738,158.753
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,73.0,321.1,667.9,963.8,1925.2,2393.9,2353.8,73.0,156.0,256.0,372.0,452.0,600.0,792.0,73.0,198.5,344.0,493.5,600.5,813.0,1071.0,73.0,182.655,311.044,453.48,563.202,765.779,989.645,73.0,156.957,258.023,374.511,454.737,603.897,799.636
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,52.0,232.8,455.6,858.6,1552.2,1613.8,1423.0,52.0,110.0,186.0,244.0,280.0,356.0,440.0,52.0,151.4,249.6,330.7,379.7,477.3,625.3,52.0,129.437,223.167,302.902,361.974,462.906,560.955,52.0,111.092,188.753,246.346,282.039,360.287,445.476
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,47.0,218.8,394.8,720.8,1217.4,1292.6,1128.0,47.0,102.0,168.0,232.0,270.0,328.0,366.0,47.0,132.9,226.5,313.7,366.9,441.3,506.6,47.0,118.941,201.55,282.884,337.531,416.29,462.355,47.0,103.245,170.051,234.3,272.826,333.574,371.301
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,36.0,186.2,382.3,1117.0,1425.5,766.0,481.3,36.0,72.0,130.0,176.0,224.0,270.0,222.0,36.0,114.4,193.9,267.2,350.3,378.2,304.4,36.0,89.054,162.694,235.471,309.642,343.917,266.267,36.0,73.088,131.551,177.361,227.358,274.604,224.865
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,30.0,172.5,418.0,1663.1,818.4,333.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,30.0,105.6,162.3,314.1,328.5,229.5,162.0,30.0,77.014,149.714,235.208,333.038,150.093,162.0,30.0,61.209,115.551,158.676,280.564,109.179,162.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,32.0,162.8,302.2,1155.9,949.7,519.4,401.0,32.0,64.0,112.0,140.0,190.0,138.0,158.0,32.0,101.0,153.1,233.1,237.8,202.1,252.8,32.0,78.672,134.041,199.348,252.88,185.977,201.53,32.0,64.832,114.048,141.194,192.428,141.058,159.594
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,36.0,190.7,467.9,1701.2,908.9,719.4,694.7,36.0,70.0,128.0,166.0,278.0,226.0,278.0,36.0,119.2,174.0,299.2,354.8,395.0,362.8,36.0,88.485,165.952,248.295,345.201,308.794,338.816,36.0,70.818,128.897,167.487,280.641,229.816,279.31
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,56.0,265.6,476.2,1323.8,1496.1,1447.5,1560.9,56.0,116.0,198.0,272.0,368.0,422.0,540.0,56.0,165.2,265.7,399.0,484.7,581.0,818.5,56.0,138.96,235.139,351.938,457.414,530.848,692.199,56.0,116.994,200.619,273.847,369.795,427.206,546.283
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,75.0,323.3,614.2,1011.1,1925.9,2288.0,2354.7,75.0,160.0,260.0,376.0,464.0,628.0,842.0,75.0,202.5,345.5,494.0,608.5,830.0,1137.0,75.0,186.227,313.752,455.218,572.621,777.667,1041.449,75.0,161.089,262.19,378.465,466.607,632.434,849.187
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,35.0,189.0,382.3,1139.3,1228.5,622.2,539.1,35.0,70.0,130.0,164.0,238.0,192.0,196.0,35.0,116.4,179.1,281.2,324.4,272.9,358.5,35.0,87.84,160.485,226.854,299.062,249.134,257.834,35.0,71.212,132.425,166.643,244.062,199.217,198.584
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,37.0,208.2,621.2,1105.7,1378.7,940.7,629.0,37.0,74.0,132.0,158.0,236.0,214.0,232.0,37.0,119.4,172.2,255.4,317.9,305.7,403.2,37.0,93.024,166.804,220.802,312.632,292.378,302.978,37.0,74.853,133.727,159.743,238.214,217.796,235.18
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,45.0,239.5,697.3,1669.0,1818.1,1308.0,1095.9,45.0,88.0,164.0,220.0,332.0,388.0,422.0,45.0,150.8,237.0,353.2,489.8,606.5,637.2,45.0,111.401,212.294,306.818,440.748,506.817,531.482,45.0,88.954,165.299,221.431,335.084,392.87,425.493
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,50.0,240.0,413.2,742.6,1266.1,1331.3,1205.5,50.0,110.0,180.0,256.0,308.0,390.0,420.0,50.0,141.9,238.8,340.1,421.8,528.7,580.0,50.0,127.992,214.15,306.53,377.798,476.988,519.292,50.0,111.368,182.668,258.914,312.427,398.639,428.672
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,42.0,244.5,678.1,1728.0,1882.5,1192.0,607.8,42.0,86.0,162.0,234.0,382.0,354.0,324.0,42.0,145.7,235.7,399.6,577.8,564.0,456.8,42.0,108.874,209.5,320.452,505.688,461.92,374.974,42.0,87.368,163.974,236.384,392.067,361.986,326.194
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,31.0,183.5,830.9,1749.8,1035.4,515.2,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,31.0,102.5,159.0,293.5,345.5,301.5,162.0,31.0,77.213,157.067,241.106,327.931,232.87,162.0,31.0,61.059,112.899,157.921,264.928,184.836,162.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,36.0,194.6,296.4,429.9,1705.1,817.7,325.1,36.0,76.0,138.0,158.0,208.0,236.0,140.0,36.0,120.7,179.9,233.0,339.9,306.0,188.7,36.0,92.108,158.275,194.579,281.568,312.902,166.17,36.0,77.256,140.902,160.033,210.751,243.587,143.798
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,38.0,196.6,395.8,1127.0,1349.3,734.9,632.6,38.0,76.0,134.0,184.0,242.0,310.0,272.0,38.0,117.2,195.5,270.0,371.2,440.0,369.3,38.0,93.448,167.072,243.531,319.51,381.449,330.276,38.0,77.183,135.544,185.541,245.396,315.001,277.311
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,35.0,195.2,631.8,1708.5,1048.8,767.0,405.4,35.0,68.0,126.0,164.0,272.0,212.0,240.0,35.0,117.2,173.2,299.0,354.8,359.8,321.0,35.0,86.55,167.215,246.741,343.332,294.124,270.243,35.0,68.739,126.755,165.519,273.207,217.074,241.103
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,29.0,155.0,274.2,1185.4,514.2,411.7,349.8,29.0,58.0,104.0,136.0,190.0,146.0,138.0,29.0,91.4,144.4,229.2,244.1,226.1,180.0,29.0,70.876,120.961,192.262,222.441,188.154,165.032,29.0,59.191,106.542,137.987,193.64,150.658,143.134
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,28.0,153.0,322.4,1109.8,732.4,344.0,236.4,28.0,58.0,102.0,136.0,194.0,90.0,98.0,28.0,90.2,142.3,239.1,238.8,139.4,139.0,28.0,71.094,128.613,189.985,247.095,121.175,121.422,28.0,58.991,103.133,137.675,199.417,91.399,98.882
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,33.0,191.9,390.0,1054.2,985.8,505.3,371.9,33.0,70.0,130.0,168.0,204.0,200.0,172.0,33.0,107.2,179.9,264.7,306.4,293.3,240.6,33.0,85.527,153.857,223.763,262.181,248.257,203.981,33.0,71.553,132.979,170.77,209.041,204.795,174.961
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,34.0,188.7,533.1,1109.7,1061.2,749.2,545.0,34.0,68.0,120.0,152.0,230.0,196.0,196.0,34.0,106.7,158.7,250.2,308.7,282.4,325.7,34.0,84.092,151.085,210.535,288.432,260.638,257.519,34.0,68.864,121.534,153.797,231.911,200.909,199.086
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,38.0,198.6,481.0,1116.0,1522.2,939.5,511.9,38.0,76.0,136.0,192.0,244.0,298.0,234.0,38.0,118.5,202.7,283.0,386.9,418.0,307.7,38.0,94.712,174.648,257.65,342.724,384.085,278.318,38.0,76.716,137.031,193.206,246.023,301.516,237.311
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,27.0,166.8,321.9,1123.3,598.1,212.6,174.3,27.0,58.0,108.0,142.0,208.0,90.0,78.0,27.0,92.7,153.8,257.1,276.2,132.5,101.2,27.0,71.509,125.85,196.296,250.732,111.198,93.896,27.0,59.411,110.476,145.336,216.407,91.309,79.212
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,41.0,215.4,426.2,1624.5,1409.5,903.7,751.8,41.0,80.0,150.0,212.0,320.0,356.0,342.0,41.0,136.0,222.8,347.8,481.5,556.2,474.8,41.0,100.68,183.372,295.381,411.259,445.974,405.508,41.0,81.131,152.02,213.565,324.329,363.659,348.523
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,42.0,216.3,441.1,1169.6,1589.5,835.5,876.8,42.0,84.0,154.0,198.0,256.0,338.0,330.0,42.0,137.7,221.7,289.3,392.8,486.2,490.0,42.0,104.035,189.707,261.167,342.134,419.012,417.679,42.0,85.14,156.429,199.871,259.312,343.509,334.735
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,24.0,147.3,380.9,650.1,462.5,248.7,128.3,24.0,54.0,94.0,118.0,118.0,94.0,58.0,24.0,74.5,137.8,174.8,168.0,130.7,74.2,24.0,63.35,115.266,152.164,151.739,118.598,69.273,24.0,55.052,95.685,120.06,120.228,95.701,59.028
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1,27.0,124.1,279.8,693.8,881.0,613.4,336.5,27.0,56.0,88.0,116.0,118.0,104.0,96.0,27.0,72.7,119.5,161.1,157.2,137.5,128.7,27.0,65.717,111.958,154.49,169.103,143.867,124.955,27.0,56.506,88.781,116.818,118.711,105.09,97.037
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,45.0,241.7,461.4,1723.3,1654.2,1008.8,897.5,45.0,88.0,164.0,220.0,332.0,388.0,422.0,45.0,150.8,237.0,353.2,489.8,606.5,637.2,45.0,111.738,200.189,308.251,435.427,495.428,508.831,45.0,88.985,166.16,221.164,334.435,393.34,425.199
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,31.0,155.5,351.5,1140.3,1081.2,550.7,370.7,31.0,62.0,108.0,132.0,184.0,136.0,152.0,31.0,98.0,145.1,220.9,230.9,197.2,245.2,31.0,75.962,135.484,188.205,244.676,186.252,192.431,31.0,62.821,109.442,133.393,186.681,138.691,153.396
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,32.0,191.1,602.2,1794.6,1000.2,536.6,198.0,32.0,62.0,114.0,158.0,266.0,194.0,198.0,32.0,104.5,159.8,293.8,346.5,338.0,198.0,32.0,80.229,146.989,244.227,345.665,253.855,198.0,32.0,62.875,115.431,159.22,268.355,197.209,198.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,32.0,166.8,277.1,622.0,1034.6,429.7,495.6,32.0,66.0,112.0,132.0,162.0,176.0,176.0,32.0,95.6,144.0,186.3,224.6,241.8,262.8,32.0,78.899,130.241,167.271,209.833,216.553,227.952,32.0,67.135,114.654,133.894,164.269,180.018,179.166
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,27.0,124.7,274.8,679.5,779.3,535.5,300.5,27.0,56.0,88.0,116.0,118.0,104.0,96.0,27.0,72.7,119.5,161.1,157.2,137.5,128.7,27.0,65.743,111.67,153.595,165.506,141.202,123.799,27.0,56.558,88.909,116.883,119.055,105.341,97.142
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,32.0,179.3,340.9,1020.9,1091.2,509.3,388.0,32.0,66.0,120.0,148.0,228.0,148.0,138.0,32.0,107.9,160.6,257.6,305.6,212.0,256.5,32.0,82.168,146.473,203.335,284.49,193.779,184.77,32.0,67.326,122.362,150.434,235.732,154.725,139.31
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,51.0,233.5,426.8,743.3,1409.0,1279.9,1212.4,51.0,108.0,178.0,236.0,272.0,348.0,426.0,51.0,143.7,236.9,316.2,367.8,463.5,590.4,51.0,127.438,214.056,289.582,343.909,431.449,530.38,51.0,109.309,180.702,238.894,275.8,356.003,433.085
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,51.0,228.6,446.6,836.7,1272.6,1361.7,1283.8,51.0,108.0,174.0,248.0,292.0,364.0,440.0,51.0,137.0,232.9,329.3,388.4,485.3,602.2,51.0,126.171,212.959,306.008,366.196,457.461,554.662,51.0,108.709,175.464,249.835,293.736,366.979,444.817
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,53.0,246.9,507.1,783.6,1502.9,1432.4,1330.8,53.0,112.0,182.0,246.0,292.0,380.0,470.0,53.0,146.7,238.4,322.4,390.7,507.4,642.9,53.0,132.383,220.595,303.204,375.378,485.519,587.796,53.0,112.914,184.175,247.969,293.735,383.395,474.575
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,39.0,202.4,488.4,1188.1,1490.9,875.9,540.0,39.0,78.0,138.0,194.0,250.0,310.0,260.0,39.0,120.5,203.4,283.8,389.9,435.8,347.4,39.0,96.863,177.665,261.452,343.601,388.918,308.533,39.0,79.117,139.406,195.391,253.705,314.592,262.465
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,32.0,167.7,295.3,660.8,1240.2,550.6,390.9,32.0,66.0,120.0,142.0,166.0,170.0,148.0,32.0,103.3,163.0,214.5,247.7,224.6,235.9,32.0,79.94,141.007,182.377,224.721,221.567,189.112,32.0,67.174,122.892,144.171,168.368,174.549,151.06
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,33.0,179.7,535.4,1148.4,821.1,657.7,453.7,33.0,66.0,114.0,146.0,202.0,166.0,170.0,33.0,101.7,153.9,235.1,261.2,236.3,266.7,33.0,81.403,146.752,202.895,248.764,221.85,217.723,33.0,66.749,115.308,147.368,204.059,169.494,171.936
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,30.0,169.7,348.3,1144.2,615.9,408.8,306.1,30.0,62.0,110.0,156.0,224.0,160.0,118.0,30.0,93.2,155.6,265.5,312.4,222.4,159.2,30.0,75.305,130.311,211.944,268.776,199.005,146.071,30.0,63.032,111.902,157.797,228.118,164.3,121.39
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,38.0,208.7,341.5,577.6,1509.8,890.9,466.9,38.0,82.0,144.0,172.0,214.0,258.0,178.0,38.0,124.6,186.7,240.8,332.1,350.8,259.7,38.0,99.017,169.936,211.974,280.848,334.592,225.54,38.0,83.273,147.095,174.27,217.854,267.396,181.756
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,30.0,202.0,439.0,1199.4,771.4,322.2,118.1,30.0,68.0,136.0,190.0,268.0,128.0,62.0,30.0,108.2,199.0,342.8,394.8,172.2,80.8,30.0,82.963,158.709,249.629,332.331,156.735,71.953,30.0,69.37,138.529,193.549,276.848,131.488,62.465
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,37.0,182.2,404.2,1080.5,1492.0,903.7,484.8,37.0,74.0,134.0,186.0,232.0,272.0,210.0,37.0,117.7,201.8,280.0,369.1,378.3,281.8,37.0,91.048,169.863,247.258,325.42,353.198,253.45,37.0,74.797,135.295,187.338,234.798,276.631,213.397
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_iodide_1_smi1_1_s_1,25.0,150.0,429.2,842.9,737.8,346.2,144.4,25.0,56.0,102.0,126.0,130.0,104.0,66.0,25.0,82.2,150.3,191.5,189.8,147.8,83.1,25.0,66.095,125.971,168.124,176.209,132.877,77.62,25.0,57.012,104.163,128.126,132.183,105.986,67.442
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,28.0,151.6,269.6,1253.2,647.8,360.1,272.2,28.0,56.0,102.0,130.0,178.0,116.0,134.0,28.0,90.7,143.6,227.8,217.0,192.3,176.0,28.0,69.199,119.549,189.101,224.118,155.905,153.913,28.0,57.143,104.447,131.754,181.807,118.802,136.592
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_chloride_1_smi1_1_s_1,37.0,187.2,384.3,1123.8,1459.9,777.5,482.5,37.0,74.0,132.0,180.0,232.0,280.0,230.0,37.0,116.8,194.6,269.7,364.2,389.2,313.9,37.0,91.106,164.696,239.378,321.207,354.219,274.635,37.0,75.005,133.613,181.361,235.479,284.683,232.28
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,32.0,171.6,282.3,569.2,1179.8,433.2,448.8,32.0,66.0,114.0,140.0,168.0,182.0,162.0,32.0,96.3,151.8,203.8,244.8,249.8,230.3,32.0,79.495,134.129,175.647,220.39,223.548,207.9,32.0,66.982,116.37,141.912,169.836,185.643,166.072
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,32.0,163.4,541.6,1182.6,1218.6,745.1,444.9,32.0,64.0,112.0,140.0,190.0,138.0,158.0,32.0,101.0,153.1,233.1,237.8,202.1,252.8,32.0,78.86,146.492,200.952,262.656,195.895,203.437,32.0,64.664,113.009,141.173,191.644,140.281,159.444
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,27.0,153.5,254.6,640.8,641.2,380.6,221.6,27.0,60.0,96.0,124.0,140.0,112.0,88.0,27.0,78.3,125.0,173.3,188.2,152.0,121.0,27.0,70.714,116.106,156.187,176.924,142.808,109.773,27.0,61.257,97.935,125.888,144.086,115.427,89.842
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,34.0,199.3,542.5,1164.4,1011.0,663.4,433.2,34.0,72.0,126.0,164.0,246.0,162.0,162.0,34.0,111.7,166.7,273.3,326.3,238.7,259.2,34.0,88.662,159.038,220.737,305.418,215.597,207.233,34.0,73.239,127.924,166.283,253.929,166.903,163.868
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_bromide_1_smi1_1_s_1,25.0,146.3,398.1,729.9,594.6,282.3,146.9,25.0,56.0,98.0,128.0,132.0,100.0,64.0,25.0,76.8,140.7,189.2,188.8,130.8,81.7,25.0,65.323,119.983,165.896,172.223,124.11,77.612,25.0,56.924,99.673,130.025,134.124,101.6,65.124
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,28.0,159.1,499.8,1172.8,579.3,454.0,256.7,28.0,56.0,96.0,128.0,182.0,136.0,118.0,28.0,83.7,131.8,215.2,231.2,198.4,159.2,28.0,68.96,125.686,183.303,219.558,182.645,140.649,28.0,56.882,97.137,129.373,184.065,139.302,119.826
