id,Z-0_FS_AA,Z-1_FS_AA,Z-2_FS_AA,Z-3_FS_AA,Z-4_FS_AA,Z-5_FS_AA,Z-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA,T-0_FS_AA,T-1_FS_AA,T-2_FS_AA,T-3_FS_AA,T-4_FS_AA,T-5_FS_AA,T-6_FS_AA,S-0_FS_AA,S-1_FS_AA,S-2_FS_AA,S-3_FS_AA,S-4_FS_AA,S-5_FS_AA,S-6_FS_AA,chi-0_FS_AA,chi-1_FS_AA,chi-2_FS_AA,chi-3_FS_AA,chi-4_FS_AA,chi-5_FS_AA,chi-6_FS_AA
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,588.0,1808.0,2962.0,4192.0,6060.0,5262.0,4668.0,110.0,232.0,384.0,520.0,652.0,824.0,1004.0,232.0,616.0,960.0,1264.0,1566.0,1908.0,2126.0,61.96,156.98,250.74,336.58,427.2,515.82,572.8,266.02,576.78,946.22,1265.22,1594.88,2034.18,2483.52
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,360.0,1186.0,1928.0,3320.0,1630.0,984.0,592.0,56.0,112.0,204.0,260.0,356.0,232.0,268.0,112.0,316.0,484.0,640.0,600.0,516.0,388.0,29.78,76.52,127.94,168.38,174.34,126.96,105.12,137.48,280.74,504.26,647.36,892.92,581.72,628.96
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,368.0,1192.0,2066.0,3232.0,1648.0,1178.0,548.0,56.0,112.0,204.0,268.0,368.0,268.0,220.0,112.0,316.0,492.0,660.0,648.0,508.0,328.0,30.8,77.58,130.96,175.84,188.9,145.9,90.1,137.1,279.38,497.46,657.6,894.12,689.6,525.14
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,436.0,1252.0,1872.0,2676.0,2468.0,1576.0,840.0,54.0,112.0,176.0,232.0,236.0,208.0,192.0,112.0,288.0,432.0,516.0,480.0,424.0,368.0,33.08,80.74,124.9,155.58,154.78,129.88,103.8,131.36,278.66,435.86,565.2,578.96,515.94,465.18
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,384.0,1324.0,1884.0,2512.0,1842.0,1092.0,614.0,52.0,112.0,184.0,240.0,248.0,212.0,172.0,112.0,308.0,472.0,564.0,524.0,424.0,310.0,31.34,80.34,127.2,158.16,153.14,120.88,87.1,130.04,286.12,475.48,607.0,627.7,528.68,417.42
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,400.0,1274.0,1924.0,2742.0,3362.0,1612.0,1342.0,68.0,140.0,236.0,292.0,364.0,404.0,376.0,140.0,376.0,560.0,706.0,820.0,810.0,732.0,37.36,93.68,145.72,185.44,221.88,219.64,192.92,166.4,355.74,597.04,728.5,894.18,1001.92,914.14
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,412.0,1510.0,2046.0,2658.0,2202.0,900.0,396.0,50.0,112.0,204.0,248.0,256.0,172.0,120.0,112.0,340.0,528.0,598.0,538.0,336.0,228.0,30.04,81.66,137.44,158.66,156.42,94.58,58.48,126.14,288.22,536.96,622.74,657.1,430.26,289.32
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,392.0,1254.0,1956.0,3524.0,3292.0,1690.0,1212.0,70.0,140.0,260.0,328.0,476.0,384.0,392.0,140.0,400.0,608.0,832.0,896.0,792.0,832.0,36.08,90.94,149.82,210.84,255.68,207.12,188.32,168.94,353.18,650.28,809.56,1153.6,969.14,928.2
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,348.0,1138.0,1848.0,3272.0,1582.0,1178.0,638.0,58.0,116.0,196.0,260.0,376.0,296.0,292.0,116.0,312.0,476.0,656.0,684.0,608.0,424.0,30.94,77.04,120.56,171.76,191.32,161.48,116.88,140.62,294.26,492.52,636.68,912.18,730.58,677.54
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,412.0,1378.0,2516.0,3582.0,2130.0,1562.0,834.0,62.0,124.0,208.0,284.0,404.0,320.0,324.0,124.0,332.0,504.0,712.0,742.0,660.0,508.0,34.02,86.0,139.32,189.8,213.08,179.2,139.04,147.42,304.14,497.16,687.22,965.7,778.5,746.5
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,436.0,1414.0,2472.0,3482.0,2692.0,1736.0,1068.0,64.0,128.0,224.0,280.0,380.0,276.0,316.0,128.0,352.0,516.0,684.0,674.0,606.0,636.0,35.22,88.66,145.38,187.28,209.44,165.0,155.62,153.04,314.86,540.36,684.1,920.36,683.16,745.52
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,384.0,1222.0,2100.0,3408.0,1768.0,1326.0,820.0,58.0,116.0,208.0,272.0,380.0,292.0,276.0,116.0,324.0,500.0,676.0,684.0,588.0,396.0,32.12,80.32,133.62,179.86,197.56,162.92,118.88,143.98,292.34,512.38,671.82,938.16,751.5,684.28
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,520.0,1682.0,3014.0,5382.0,6472.0,4222.0,3698.0,108.0,212.0,400.0,548.0,772.0,1100.0,1132.0,212.0,612.0,948.0,1320.0,1872.0,2232.0,2152.0,54.4,138.4,236.36,338.16,469.36,567.68,542.96,252.18,512.92,935.72,1282.8,1848.22,2615.24,2659.68
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,360.0,1188.0,2066.0,3220.0,1632.0,1018.0,524.0,56.0,112.0,204.0,268.0,368.0,268.0,220.0,112.0,316.0,492.0,660.0,648.0,508.0,328.0,29.86,76.5,129.74,172.6,182.14,134.42,88.5,137.2,281.26,501.12,663.24,908.96,669.64,521.78
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,584.0,1768.0,2886.0,4220.0,5170.0,5120.0,4470.0,104.0,220.0,352.0,500.0,596.0,752.0,924.0,220.0,572.0,900.0,1192.0,1420.0,1752.0,1984.0,60.06,150.7,237.54,323.34,391.14,478.6,539.46,253.8,549.26,871.06,1216.82,1468.42,1882.8,2292.18
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,600.0,1870.0,3274.0,5222.0,5710.0,5688.0,5338.0,114.0,236.0,400.0,548.0,748.0,872.0,1144.0,236.0,636.0,984.0,1368.0,1674.0,2076.0,2536.0,63.04,160.18,261.26,361.98,460.66,552.5,655.76,273.4,580.04,962.7,1318.24,1801.72,2154.72,2802.28
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,388.0,1170.0,1708.0,2244.0,1832.0,1050.0,558.0,48.0,100.0,160.0,204.0,196.0,168.0,136.0,100.0,260.0,396.0,444.0,394.0,328.0,258.0,29.88,73.12,114.4,135.84,127.68,102.54,72.92,119.64,252.62,403.08,503.38,491.94,432.18,340.12
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,404.0,1396.0,1688.0,2410.0,3078.0,1590.0,762.0,60.0,128.0,216.0,256.0,308.0,300.0,204.0,128.0,356.0,516.0,624.0,700.0,568.0,420.0,34.56,89.26,137.26,165.24,194.84,168.28,107.12,149.14,327.4,557.38,647.86,776.5,766.08,494.08
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,464.0,1530.0,2572.0,4038.0,5650.0,3028.0,2606.0,96.0,192.0,360.0,460.0,620.0,800.0,756.0,192.0,552.0,840.0,1108.0,1456.0,1576.0,1532.0,48.44,124.44,209.08,280.64,372.24,414.56,376.24,227.7,473.14,866.24,1102.88,1495.64,1929.7,1847.3
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,424.0,1320.0,2192.0,3532.0,2530.0,1892.0,1612.0,68.0,136.0,232.0,296.0,416.0,356.0,396.0,136.0,368.0,540.0,736.0,790.0,768.0,748.0,37.92,93.52,148.44,197.16,228.36,212.8,208.68,163.08,336.14,560.62,723.14,1010.32,879.48,938.94
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,452.0,1498.0,2504.0,3926.0,5270.0,2796.0,2218.0,92.0,184.0,336.0,424.0,580.0,752.0,716.0,184.0,520.0,780.0,1024.0,1368.0,1488.0,1412.0,46.26,119.2,197.14,261.28,347.0,379.28,339.6,219.0,456.02,812.34,1023.16,1421.08,1833.42,1714.78
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,384.0,1250.0,2120.0,3372.0,2072.0,1288.0,712.0,60.0,120.0,204.0,280.0,392.0,296.0,268.0,120.0,324.0,496.0,696.0,706.0,580.0,438.0,32.96,83.4,135.44,186.72,208.68,156.2,117.88,142.4,294.14,487.38,676.76,933.7,710.96,619.88
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,580.0,1790.0,2812.0,4132.0,5964.0,5104.0,4342.0,108.0,228.0,380.0,508.0,628.0,780.0,924.0,228.0,608.0,944.0,1228.0,1498.0,1780.0,2004.0,60.28,153.8,245.6,325.52,406.88,479.28,525.28,262.98,569.62,944.5,1250.1,1557.4,1970.1,2299.06
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,440.0,1300.0,2016.0,2636.0,2280.0,1624.0,1100.0,56.0,116.0,180.0,244.0,256.0,244.0,216.0,116.0,296.0,448.0,548.0,536.0,488.0,404.0,35.66,86.22,132.62,166.3,168.82,154.7,127.96,136.48,285.48,436.48,588.12,627.48,612.08,533.08
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,392.0,1222.0,2014.0,3378.0,2028.0,1440.0,896.0,60.0,120.0,204.0,280.0,392.0,296.0,268.0,120.0,324.0,496.0,696.0,706.0,580.0,438.0,33.72,82.8,131.2,188.44,210.06,166.52,127.8,147.3,300.68,503.6,682.46,951.84,755.68,659.24
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,612.0,1980.0,3672.0,5216.0,5804.0,5900.0,5172.0,112.0,232.0,396.0,544.0,736.0,844.0,1080.0,232.0,628.0,976.0,1352.0,1634.0,1984.0,2412.0,61.02,157.32,260.26,355.82,445.16,521.74,607.5,266.6,568.88,951.2,1310.36,1774.98,2070.38,2613.42
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,424.0,1288.0,1976.0,2756.0,3274.0,1724.0,1510.0,66.0,136.0,244.0,296.0,352.0,380.0,344.0,136.0,380.0,580.0,700.0,780.0,756.0,668.0,37.14,91.9,148.0,184.04,215.0,211.76,186.3,164.64,349.68,625.38,743.98,882.76,972.94,855.22
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,408.0,1238.0,1886.0,2802.0,2264.0,1442.0,1402.0,60.0,124.0,216.0,244.0,256.0,284.0,308.0,124.0,340.0,500.0,548.0,564.0,624.0,608.0,34.44,84.72,133.04,155.64,161.84,170.48,168.44,150.74,321.28,562.08,612.64,659.46,734.68,763.8
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,624.0,1870.0,3068.0,4334.0,6534.0,5630.0,5134.0,114.0,240.0,408.0,556.0,692.0,872.0,1044.0,240.0,648.0,1020.0,1348.0,1654.0,1996.0,2222.0,64.64,162.54,262.78,353.94,449.72,545.1,607.76,276.56,598.5,1008.46,1357.22,1696.36,2168.66,2598.5
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,440.0,1540.0,3104.0,4452.0,2580.0,1128.0,396.0,62.0,120.0,224.0,304.0,504.0,312.0,396.0,120.0,344.0,528.0,808.0,816.0,708.0,396.0,32.14,84.04,147.92,206.56,241.4,161.52,122.76,146.46,288.8,519.6,740.44,1215.12,758.64,871.2
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,348.0,1286.0,1952.0,2322.0,1468.0,812.0,404.0,50.0,108.0,188.0,236.0,240.0,216.0,148.0,108.0,308.0,492.0,552.0,512.0,412.0,236.0,28.18,75.4,123.62,144.62,135.5,109.68,64.44,126.58,282.1,494.58,600.6,618.34,543.2,353.72
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,388.0,1184.0,1720.0,2394.0,1908.0,1090.0,622.0,50.0,104.0,164.0,208.0,208.0,184.0,168.0,104.0,268.0,404.0,460.0,422.0,376.0,316.0,30.6,75.26,116.58,139.58,135.54,111.66,86.66,123.24,262.3,411.78,509.78,518.72,463.78,410.3
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,404.0,1304.0,1970.0,2722.0,3646.0,1716.0,1556.0,72.0,148.0,256.0,296.0,360.0,420.0,420.0,148.0,404.0,592.0,704.0,828.0,872.0,864.0,38.6,97.8,153.48,185.08,223.28,231.16,219.8,175.2,375.72,645.38,733.94,885.94,1046.64,1027.04
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,620.0,1948.0,3624.0,5200.0,5398.0,5744.0,5094.0,106.0,220.0,372.0,532.0,724.0,808.0,996.0,220.0,592.0,940.0,1328.0,1586.0,1864.0,2148.0,59.86,151.92,251.28,352.36,441.24,510.66,574.02,255.88,541.08,895.22,1282.54,1750.64,2011.76,2453.52
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,424.0,1410.0,2400.0,3872.0,4110.0,2270.0,1682.0,82.0,164.0,304.0,392.0,500.0,652.0,600.0,164.0,468.0,716.0,916.0,1164.0,1272.0,1104.0,41.38,106.96,180.04,238.14,293.4,319.42,269.84,196.4,407.74,739.36,942.56,1232.3,1588.1,1419.98
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,612.0,2084.0,3496.0,5016.0,5532.0,5460.0,4632.0,102.0,216.0,372.0,528.0,720.0,708.0,876.0,216.0,600.0,948.0,1344.0,1542.0,1698.0,1950.0,57.7,151.02,252.5,348.36,437.76,456.72,507.12,244.14,529.44,897.9,1279.98,1748.1,1748.46,2128.14
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,356.0,1174.0,1906.0,3162.0,2030.0,1170.0,892.0,62.0,124.0,216.0,268.0,376.0,308.0,308.0,124.0,340.0,504.0,664.0,696.0,636.0,584.0,32.04,80.92,127.9,172.04,191.0,160.1,142.04,151.2,316.82,546.2,665.66,930.94,767.28,728.56
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,408.0,1354.0,2494.0,4466.0,2572.0,1902.0,1222.0,72.0,140.0,256.0,332.0,556.0,452.0,556.0,140.0,396.0,588.0,888.0,1008.0,1008.0,784.0,37.42,95.14,160.7,227.94,284.86,249.02,219.26,170.5,339.44,595.44,797.08,1315.18,1113.0,1298.32
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,424.0,1414.0,2578.0,3466.0,2514.0,1510.0,892.0,62.0,124.0,216.0,268.0,376.0,308.0,308.0,124.0,340.0,504.0,664.0,696.0,636.0,584.0,33.78,86.32,141.76,180.56,206.72,168.8,142.04,147.76,306.5,520.4,648.46,898.26,750.08,728.56
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,428.0,1316.0,1948.0,2718.0,3556.0,1780.0,1664.0,70.0,144.0,236.0,268.0,336.0,392.0,404.0,144.0,380.0,536.0,646.0,780.0,826.0,820.0,39.48,97.22,146.22,176.9,217.98,225.54,221.18,174.96,370.38,604.42,679.72,849.54,1008.22,1013.18
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,336.0,1280.0,1768.0,3960.0,1656.0,756.0,324.0,60.0,120.0,228.0,312.0,540.0,216.0,324.0,120.0,360.0,552.0,876.0,828.0,540.0,324.0,29.5,78.36,126.5,203.88,234.0,112.32,100.44,146.3,304.16,581.66,778.92,1352.16,513.0,712.8
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,388.0,1258.0,2038.0,3456.0,2990.0,1614.0,1128.0,68.0,136.0,240.0,304.0,460.0,392.0,392.0,136.0,376.0,564.0,784.0,888.0,804.0,752.0,35.52,89.56,142.72,201.28,250.4,207.32,181.68,163.38,342.58,598.04,746.72,1107.9,971.66,920.64
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,368.0,1476.0,2262.0,3408.0,1738.0,776.0,276.0,56.0,120.0,224.0,304.0,444.0,264.0,156.0,120.0,372.0,596.0,834.0,814.0,448.0,176.0,30.9,84.14,144.34,203.08,224.86,121.52,56.36,137.44,304.0,570.58,762.84,1083.38,630.08,360.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,352.0,1140.0,1904.0,4148.0,1844.0,1128.0,396.0,62.0,120.0,224.0,304.0,504.0,312.0,396.0,120.0,344.0,528.0,808.0,816.0,708.0,396.0,31.12,77.26,127.58,205.18,239.3,161.52,122.76,148.26,300.92,555.96,742.72,1218.36,758.64,871.2
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,776.0,2356.0,4020.0,5800.0,8716.0,9248.0,8784.0,154.0,328.0,540.0,760.0,928.0,1264.0,1716.0,328.0,868.0,1372.0,1832.0,2300.0,3100.0,3876.0,87.34,222.48,359.16,492.04,627.0,837.12,1036.68,369.42,807.68,1315.04,1824.2,2247.88,3097.88,4213.32
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,444.0,1392.0,2330.0,3828.0,3722.0,2324.0,1868.0,76.0,152.0,268.0,368.0,484.0,620.0,544.0,152.0,420.0,656.0,872.0,1116.0,1184.0,892.0,41.2,102.56,167.96,230.6,290.6,319.32,260.72,182.36,377.78,647.8,880.24,1187.08,1504.04,1289.2
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,636.0,1978.0,3652.0,5366.0,5548.0,5922.0,5464.0,108.0,224.0,376.0,536.0,736.0,836.0,1060.0,224.0,600.0,948.0,1344.0,1626.0,1956.0,2260.0,61.36,154.84,254.24,356.88,452.08,532.28,613.28,257.76,549.04,902.2,1287.22,1767.9,2053.42,2563.88
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,392.0,1228.0,2074.0,3284.0,1910.0,1338.0,860.0,58.0,116.0,196.0,264.0,380.0,292.0,256.0,116.0,312.0,472.0,666.0,688.0,564.0,406.0,33.06,81.36,130.48,178.8,201.18,165.12,121.44,143.88,291.44,480.02,655.6,934.94,744.72,633.68
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,544.0,1860.0,2756.0,4764.0,4980.0,4644.0,4020.0,102.0,216.0,372.0,528.0,720.0,708.0,876.0,216.0,600.0,948.0,1344.0,1542.0,1698.0,1950.0,55.84,146.28,236.42,340.08,418.5,434.4,490.38,247.5,537.96,926.82,1294.98,1783.02,1788.78,2158.38
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,400.0,1272.0,1932.0,2622.0,3350.0,1704.0,1306.0,68.0,140.0,240.0,304.0,364.0,388.0,352.0,140.0,380.0,576.0,720.0,806.0,770.0,666.0,37.36,93.72,147.92,188.64,220.04,212.56,182.6,166.4,354.76,603.6,756.3,896.7,966.16,868.06
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1,460.0,1256.0,1936.0,2754.0,2556.0,1450.0,694.0,50.0,104.0,164.0,208.0,208.0,184.0,168.0,104.0,268.0,404.0,460.0,422.0,376.0,316.0,31.34,76.0,118.8,143.28,142.2,115.36,87.4,122.24,261.3,408.78,504.78,509.72,458.78,409.3
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,456.0,1772.0,2150.0,3056.0,5234.0,2648.0,1704.0,84.0,180.0,324.0,368.0,496.0,652.0,432.0,180.0,532.0,760.0,952.0,1308.0,1276.0,928.0,44.52,120.68,189.48,231.68,313.56,339.6,227.04,208.24,463.88,830.5,950.6,1257.5,1678.28,1094.88
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,628.0,1822.0,2928.0,4346.0,6034.0,5966.0,4782.0,106.0,224.0,368.0,496.0,572.0,720.0,880.0,224.0,592.0,912.0,1164.0,1364.0,1674.0,1950.0,60.96,153.1,244.14,322.76,388.3,474.72,523.72,255.56,555.14,906.66,1202.92,1396.78,1789.68,2163.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,400.0,1228.0,1842.0,2444.0,2808.0,1456.0,1162.0,60.0,124.0,204.0,244.0,296.0,316.0,292.0,124.0,328.0,488.0,580.0,660.0,640.0,532.0,34.6,85.04,130.44,158.64,187.04,180.4,153.16,152.36,322.28,526.98,620.36,757.84,822.88,737.86
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,432.0,1380.0,2056.0,2874.0,4520.0,2038.0,2000.0,80.0,164.0,280.0,308.0,416.0,492.0,520.0,164.0,444.0,628.0,764.0,980.0,1044.0,1060.0,42.76,107.8,165.92,200.56,266.04,275.52,273.04,194.2,415.12,703.36,770.14,1028.04,1218.34,1298.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,360.0,1104.0,1564.0,2196.0,1576.0,804.0,492.0,46.0,96.0,152.0,184.0,180.0,160.0,144.0,96.0,248.0,376.0,404.0,364.0,328.0,264.0,27.76,67.98,104.3,121.06,115.22,94.88,70.96,116.42,250.64,398.4,462.56,465.08,410.92,352.92
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,408.0,1306.0,2318.0,4402.0,2444.0,1966.0,1526.0,72.0,140.0,256.0,332.0,556.0,452.0,556.0,140.0,396.0,588.0,888.0,1008.0,1008.0,784.0,37.48,93.04,152.84,225.12,279.28,252.32,234.08,170.48,344.52,614.12,803.86,1328.72,1106.06,1265.64
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,392.0,1244.0,1900.0,2426.0,3266.0,1450.0,1050.0,64.0,132.0,228.0,284.0,340.0,364.0,308.0,132.0,360.0,544.0,674.0,756.0,702.0,548.0,35.04,88.34,140.2,175.04,203.66,189.7,149.54,159.48,339.42,583.48,720.1,849.96,925.96,757.44
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,416.0,1324.0,2002.0,2674.0,3848.0,1886.0,1614.0,74.0,152.0,264.0,316.0,376.0,424.0,412.0,152.0,416.0,612.0,744.0,854.0,866.0,822.0,40.06,100.8,158.6,195.72,232.88,235.36,220.16,180.3,383.96,662.14,785.5,925.2,1058.1,1024.98
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,372.0,1328.0,1846.0,2366.0,1972.0,1016.0,716.0,54.0,116.0,196.0,228.0,232.0,232.0,200.0,116.0,324.0,480.0,532.0,524.0,480.0,396.0,31.02,81.4,127.04,145.64,142.68,127.84,102.64,137.06,300.2,515.3,588.62,608.8,600.08,487.04
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,584.0,1770.0,2826.0,4224.0,5494.0,5116.0,4368.0,104.0,220.0,372.0,488.0,560.0,712.0,880.0,220.0,592.0,916.0,1144.0,1338.0,1668.0,1972.0,59.0,149.54,241.88,314.9,376.78,460.02,514.56,252.64,548.9,925.14,1187.88,1377.54,1785.48,2175.18
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,408.0,1260.0,1788.0,2502.0,3310.0,1616.0,1150.0,64.0,132.0,224.0,244.0,288.0,316.0,300.0,132.0,356.0,508.0,572.0,652.0,640.0,636.0,35.86,89.22,138.14,159.7,189.34,184.02,159.2,158.12,338.24,572.48,614.3,724.1,808.92,740.5
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,396.0,1574.0,2118.0,3366.0,2166.0,1096.0,552.0,58.0,124.0,216.0,296.0,448.0,240.0,192.0,124.0,368.0,552.0,814.0,812.0,474.0,326.0,32.92,89.46,144.06,198.34,228.62,133.1,87.5,145.66,316.76,543.72,760.78,1131.84,617.2,455.46
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,488.0,1638.0,2418.0,3972.0,5490.0,3290.0,1392.0,82.0,168.0,312.0,404.0,564.0,656.0,456.0,168.0,492.0,748.0,1008.0,1312.0,1192.0,924.0,43.3,113.26,189.9,253.88,345.84,339.28,216.24,196.14,416.18,758.18,979.84,1384.28,1597.28,1083.84
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,360.0,1220.0,2210.0,4306.0,1818.0,1494.0,472.0,66.0,128.0,232.0,320.0,544.0,416.0,472.0,128.0,360.0,552.0,864.0,960.0,888.0,472.0,33.34,84.56,140.84,216.84,262.76,215.56,146.32,154.84,312.6,550.9,767.04,1279.32,1006.62,1038.4
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,396.0,1276.0,1940.0,2652.0,3280.0,1550.0,1282.0,68.0,140.0,244.0,272.0,324.0,368.0,372.0,140.0,384.0,556.0,640.0,740.0,772.0,756.0,36.28,92.36,145.48,170.8,200.18,198.62,185.22,168.28,360.2,625.52,686.56,821.06,944.72,906.4
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,372.0,1518.0,1932.0,3588.0,2062.0,1016.0,592.0,60.0,128.0,232.0,308.0,476.0,248.0,268.0,128.0,388.0,588.0,856.0,864.0,548.0,388.0,31.98,87.68,139.3,201.18,235.5,133.84,105.12,151.06,334.14,608.58,786.9,1219.68,626.48,628.96
