id,Z-0_MR_AA,Z-1_MR_AA,Z-2_MR_AA,Z-3_MR_AA,Z-4_MR_AA,Z-5_MR_AA,Z-6_MR_AA,I-0_MR_AA,I-1_MR_AA,I-2_MR_AA,I-3_MR_AA,I-4_MR_AA,I-5_MR_AA,I-6_MR_AA,T-0_MR_AA,T-1_MR_AA,T-2_MR_AA,T-3_MR_AA,T-4_MR_AA,T-5_MR_AA,T-6_MR_AA,S-0_MR_AA,S-1_MR_AA,S-2_MR_AA,S-3_MR_AA,S-4_MR_AA,S-5_MR_AA,S-6_MR_AA,chi-0_MR_AA,chi-1_MR_AA,chi-2_MR_AA,chi-3_MR_AA,chi-4_MR_AA,chi-5_MR_AA,chi-6_MR_AA
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,35.9,86.6,333.7,705.8,577.5,231.0,1.0,4.0,7.0,11.0,15.0,10.0,3.0,1.0,6.3,12.7,22.7,41.3,32.0,12.0,1.0,6.499,13.725,29.097,49.908,37.633,13.645,1.0,3.735,5.816,9.902,14.039,9.588,3.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1.0,33.8,152.2,269.5,935.0,500.5,231.0,1.0,4.0,7.0,11.0,18.0,9.0,3.0,1.0,6.3,12.7,19.7,54.0,28.0,12.0,1.0,6.578,16.192,26.48,63.607,33.085,13.645,1.0,3.444,6.037,9.765,16.9,8.588,3.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,32.7,152.2,757.2,859.8,77.0,0.0,1.0,4.0,7.0,14.0,12.0,1.0,0.0,1.0,6.3,11.7,41.7,45.3,4.0,0.0,1.0,6.703,16.192,50.593,51.964,4.548,0.0,1.0,3.511,6.037,13.314,11.863,1.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,41.2,58.7,381.8,924.0,0.0,0.0,1.0,4.0,5.0,10.0,12.0,0.0,0.0,1.0,8.7,7.0,23.0,48.0,0.0,0.0,1.0,7.231,9.821,29.987,54.581,0.0,0.0,1.0,3.145,3.897,8.953,12.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,39.0,86.2,885.5,397.8,77.0,0.0,1.0,4.0,7.0,14.0,6.0,1.0,0.0,1.0,6.3,11.7,47.7,21.3,4.0,0.0,1.0,7.034,13.629,55.827,24.673,4.548,0.0,1.0,3.458,5.761,13.588,5.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,58.7,163.6,882.3,154.0,0.0,0.0,1.0,5.0,8.0,14.0,2.0,0.0,0.0,1.0,9.2,19.6,63.3,10.0,0.0,0.0,1.0,9.821,18.274,56.032,9.097,0.0,0.0,1.0,3.897,6.816,13.365,2.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,61.0,58.7,243.8,1167.8,77.0,0.0,1.0,6.0,5.0,9.0,16.0,1.0,0.0,1.0,15.0,11.0,23.5,92.0,6.0,0.0,1.0,11.439,9.821,22.617,70.157,4.548,0.0,1.0,4.733,3.897,8.039,15.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,90.8,227.8,859.8,77.0,0.0,0.0,1.0,8.0,8.0,12.0,1.0,0.0,0.0,1.0,23.3,35.3,90.7,8.0,0.0,0.0,1.0,16.025,20.891,51.964,4.548,0.0,0.0,1.0,6.038,6.953,11.863,1.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,27.6,73.8,680.2,859.8,77.0,0.0,1.0,4.0,6.0,13.0,12.0,1.0,0.0,1.0,8.3,9.7,37.7,45.3,4.0,0.0,1.0,5.949,11.794,46.045,51.964,4.548,0.0,1.0,3.568,4.953,12.314,11.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_iodide_1_smi1_1_s_1,1.0,62.0,216.3,495.5,154.0,0.0,0.0,1.0,6.0,7.0,9.0,2.0,0.0,0.0,1.0,16.0,22.5,43.5,12.0,0.0,0.0,1.0,10.781,18.809,33.344,9.097,0.0,0.0,1.0,4.863,6.175,8.226,2.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,39.4,75.2,1023.5,154.0,0.0,0.0,1.0,4.0,6.0,15.0,2.0,0.0,0.0,1.0,8.3,7.3,55.0,8.0,0.0,0.0,1.0,7.286,11.643,63.197,9.097,0.0,0.0,1.0,3.006,5.037,14.502,2.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,33.5,75.2,757.2,858.0,0.0,0.0,1.0,4.0,6.0,14.0,12.0,0.0,0.0,1.0,8.3,7.7,41.7,46.0,0.0,0.0,1.0,6.618,11.643,50.593,52.018,0.0,0.0,1.0,3.287,5.037,13.314,11.724,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,49.5,70.1,306.2,924.0,0.0,0.0,1.0,4.0,6.0,9.0,12.0,0.0,0.0,1.0,6.7,11.3,18.7,48.0,0.0,0.0,1.0,7.78,11.903,25.289,54.581,0.0,0.0,1.0,3.312,4.675,8.037,12.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,22.5,75.2,885.5,397.8,77.0,0.0,1.0,4.0,6.0,14.0,6.0,1.0,0.0,1.0,8.3,7.7,47.7,21.3,4.0,0.0,1.0,5.609,11.643,55.827,24.673,4.548,0.0,1.0,3.62,5.037,13.588,5.863,1.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,59.2,62.3,434.5,320.8,77.0,0.0,1.0,6.0,5.0,9.0,5.0,1.0,0.0,1.0,15.0,11.0,38.0,26.0,6.0,0.0,1.0,11.494,9.712,30.522,20.125,4.548,0.0,1.0,4.594,4.175,8.312,4.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,56.4,75.2,885.5,397.8,77.0,0.0,1.0,6.0,6.0,14.0,6.0,1.0,0.0,1.0,14.5,11.5,71.5,32.0,6.0,0.0,1.0,11.361,11.643,55.827,24.673,4.548,0.0,1.0,4.598,5.037,13.588,5.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,62.7,216.3,432.7,154.0,0.0,0.0,1.0,6.0,7.0,9.0,2.0,0.0,0.0,1.0,16.0,23.0,40.0,12.0,0.0,0.0,1.0,10.941,18.809,30.577,9.097,0.0,0.0,1.0,4.779,6.175,8.173,2.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,39.0,86.2,947.8,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,1.0,6.3,11.7,50.7,8.0,0.0,0.0,1.0,7.034,13.629,58.498,9.097,0.0,0.0,1.0,3.458,5.761,13.586,2.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,47.7,71.5,315.8,770.0,0.0,0.0,1.0,4.0,6.0,10.0,10.0,0.0,0.0,1.0,6.7,9.3,23.3,40.0,0.0,0.0,1.0,7.835,11.752,27.425,45.484,0.0,0.0,1.0,3.173,4.759,8.677,10.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,33.8,152.2,949.7,165.0,0.0,0.0,1.0,4.0,7.0,14.0,3.0,0.0,0.0,1.0,6.3,11.7,50.7,10.0,0.0,0.0,1.0,6.578,16.192,58.444,11.083,0.0,0.0,1.0,3.444,6.037,13.725,2.724,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,41.5,134.3,229.2,924.0,0.0,0.0,1.0,4.0,6.0,8.0,12.0,0.0,0.0,1.0,6.7,13.3,14.7,48.0,0.0,0.0,1.0,7.192,14.52,20.74,54.581,0.0,0.0,1.0,3.302,4.812,7.037,12.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,34.1,99.5,1005.8,1386.0,0.0,0.0,1.0,4.0,8.0,19.0,18.0,0.0,0.0,1.0,6.0,12.0,58.0,72.0,0.0,0.0,1.0,6.553,15.657,67.513,81.871,0.0,0.0,1.0,3.596,6.679,18.029,18.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,30.7,75.2,883.7,385.0,0.0,0.0,1.0,4.0,6.0,14.0,5.0,0.0,0.0,1.0,8.3,7.7,47.7,20.0,0.0,0.0,1.0,6.485,11.643,55.881,22.742,0.0,0.0,1.0,3.292,5.037,13.449,5.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,27.6,88.0,590.3,1463.0,500.5,231.0,1.0,4.0,7.0,16.0,24.0,9.0,3.0,1.0,8.0,9.0,36.0,80.0,28.0,12.0,1.0,5.949,13.575,46.605,93.46,33.085,13.645,1.0,3.568,5.9,14.627,23.176,8.588,3.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,52.2,138.0,357.5,243.8,77.0,0.0,1.0,5.0,6.0,8.0,4.0,1.0,0.0,1.0,12.1,16.7,27.5,16.7,5.0,0.0,1.0,9.217,14.411,25.974,15.577,4.548,0.0,1.0,3.869,5.091,7.312,3.863,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,41.8,86.6,755.3,847.0,0.0,0.0,1.0,4.0,7.0,14.0,11.0,0.0,0.0,1.0,6.3,11.7,41.7,44.0,0.0,0.0,1.0,7.167,13.725,50.647,50.032,0.0,0.0,1.0,3.454,5.816,13.175,11.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,75.2,373.3,539.0,0.0,0.0,1.0,4.0,6.0,10.0,7.0,0.0,0.0,1.0,6.7,9.3,26.3,28.0,0.0,0.0,1.0,7.889,11.643,29.303,31.839,0.0,0.0,1.0,3.034,5.037,8.888,7.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,33.5,73.8,256.7,704.0,500.5,231.0,1.0,4.0,6.0,10.0,15.0,9.0,3.0,1.0,8.3,10.7,18.7,42.0,28.0,12.0,1.0,6.618,11.794,24.549,49.962,33.085,13.645,1.0,3.287,4.953,8.902,13.9,8.588,3.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,78.1,370.3,423.5,231.0,0.0,0.0,1.0,7.0,9.0,8.0,3.0,0.0,0.0,1.0,16.9,40.8,42.0,21.0,0.0,0.0,1.0,13.041,27.905,28.536,13.645,0.0,0.0,1.0,5.751,8.175,7.588,3.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,73.3,240.2,872.7,308.0,0.0,0.0,1.0,6.0,9.0,13.0,4.0,0.0,0.0,1.0,12.5,29.5,69.5,24.0,0.0,0.0,1.0,11.698,22.726,53.895,18.194,0.0,0.0,1.0,4.898,7.761,12.725,4.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,40.0,88.0,338.5,705.8,577.5,231.0,1.0,4.0,7.0,12.0,15.0,10.0,3.0,1.0,6.3,10.7,26.7,41.3,32.0,12.0,1.0,7.221,13.575,30.44,49.908,37.633,13.645,1.0,3.315,5.9,10.755,14.039,9.588,3.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,46.3,134.3,304.8,924.0,0.0,0.0,1.0,4.0,6.0,9.0,12.0,0.0,0.0,1.0,6.7,13.0,19.0,48.0,0.0,0.0,1.0,7.985,14.52,25.439,54.581,0.0,0.0,1.0,3.089,4.812,7.953,12.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,30.3,99.5,1463.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,76.0,0.0,0.0,0.0,1.0,6.233,15.657,86.419,0.0,0.0,0.0,1.0,3.744,6.679,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,40.0,88.0,702.6,1089.0,0.0,0.0,1.0,4.0,7.0,15.0,15.0,0.0,0.0,1.0,6.3,9.7,42.7,58.0,0.0,0.0,1.0,7.221,13.575,50.113,65.663,0.0,0.0,1.0,3.315,5.9,13.816,14.724,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,1.0,45.9,51.3,433.1,320.8,77.0,0.0,1.0,5.0,4.0,9.0,5.0,1.0,0.0,1.0,13.3,6.2,32.1,21.7,5.0,0.0,1.0,9.054,7.726,30.673,20.125,4.548,0.0,1.0,3.777,3.451,8.228,4.863,1.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,50.3,44.0,102.7,1232.0,0.0,0.0,1.0,5.0,4.0,8.0,16.0,0.0,0.0,1.0,13.3,6.7,11.7,80.0,0.0,0.0,1.0,9.106,7.944,15.452,72.774,0.0,0.0,1.0,3.971,2.895,6.902,16.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,45.0,60.5,744.3,770.0,0.0,0.0,1.0,5.0,5.0,13.0,10.0,0.0,0.0,1.0,12.9,7.1,50.0,50.0,0.0,0.0,1.0,8.699,9.766,48.662,45.484,0.0,0.0,1.0,4.066,4.036,12.451,10.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,49.0,60.5,551.8,1309.0,0.0,0.0,1.0,5.0,5.0,13.0,17.0,0.0,0.0,1.0,12.9,7.1,39.6,85.0,0.0,0.0,1.0,9.791,9.766,40.811,77.323,0.0,0.0,1.0,3.922,4.036,12.039,17.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,35.8,165.0,1463.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,76.0,0.0,0.0,0.0,1.0,7.239,18.123,86.419,0.0,0.0,0.0,1.0,3.235,6.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,39.0,86.2,959.3,385.0,0.0,0.0,1.0,4.0,7.0,15.0,5.0,0.0,0.0,1.0,6.3,11.3,52.0,20.0,0.0,0.0,1.0,7.034,13.629,60.58,22.742,0.0,0.0,1.0,3.458,5.761,14.365,5.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,53.4,88.0,654.5,1232.0,500.5,231.0,1.0,6.0,7.0,16.0,21.0,9.0,3.0,1.0,14.0,13.5,58.5,102.0,42.0,18.0,1.0,10.826,13.575,49.222,79.815,33.085,13.645,1.0,4.875,5.9,14.765,20.176,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,59.2,73.8,330.5,693.0,500.5,231.0,1.0,6.0,6.0,11.0,14.0,9.0,3.0,1.0,14.5,15.5,34.5,60.0,42.0,18.0,1.0,11.494,11.794,29.302,47.976,33.085,13.645,1.0,4.594,4.953,9.679,13.176,8.588,3.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,40.0,88.0,700.8,1078.0,0.0,0.0,1.0,4.0,7.0,15.0,14.0,0.0,0.0,1.0,6.3,9.7,42.7,56.0,0.0,0.0,1.0,7.221,13.575,50.167,63.677,0.0,0.0,1.0,3.315,5.9,13.677,14.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,32.1,77.0,770.0,539.0,500.5,231.0,1.0,5.0,6.0,15.0,12.0,9.0,3.0,1.0,12.5,8.8,55.0,40.0,35.0,15.0,1.0,7.746,11.589,52.525,38.879,33.085,13.645,1.0,4.259,5.176,14.176,11.176,8.588,3.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,41.8,88.0,770.0,1090.8,77.0,0.0,1.0,4.0,7.0,15.0,15.0,1.0,0.0,1.0,6.3,9.7,42.7,57.3,4.0,0.0,1.0,7.167,13.575,52.525,65.609,4.548,0.0,1.0,3.454,5.9,14.176,14.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,31.3,88.0,890.3,397.8,77.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0,1.0,6.3,9.7,51.7,21.3,4.0,0.0,1.0,6.42,13.575,57.17,24.673,4.548,0.0,1.0,3.6,5.9,14.441,5.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,47.7,88.0,1036.3,385.0,0.0,0.0,1.0,4.0,7.0,16.0,5.0,0.0,0.0,1.0,6.3,9.3,56.0,20.0,0.0,0.0,1.0,7.835,13.575,65.128,22.742,0.0,0.0,1.0,3.173,5.9,15.365,5.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,41.8,70.1,240.6,936.8,77.0,0.0,1.0,4.0,6.0,9.0,13.0,1.0,0.0,1.0,6.7,11.3,18.7,49.3,4.0,0.0,1.0,7.167,11.903,22.822,56.512,4.548,0.0,1.0,3.454,4.675,7.816,12.863,1.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,50.6,88.0,847.0,539.0,500.5,231.0,1.0,6.0,7.0,16.0,12.0,9.0,3.0,1.0,14.0,13.5,72.0,48.0,42.0,18.0,1.0,10.693,13.575,57.073,38.879,33.085,13.645,1.0,4.879,5.9,15.176,11.176,8.588,3.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,34.1,100.8,1216.0,924.0,0.0,0.0,1.0,4.0,8.0,20.0,12.0,0.0,0.0,1.0,6.0,10.0,68.0,48.0,0.0,0.0,1.0,6.553,15.506,78.088,54.581,0.0,0.0,1.0,3.596,6.763,19.091,12.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,33.5,61.0,359.3,333.7,154.0,0.0,1.0,4.0,5.0,8.0,6.0,2.0,0.0,1.0,8.7,9.3,21.3,18.7,8.0,0.0,1.0,6.618,9.862,25.92,22.057,9.097,0.0,1.0,3.287,4.091,7.451,5.725,2.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,31.2,75.2,333.7,704.0,500.5,231.0,1.0,4.0,6.0,11.0,15.0,9.0,3.0,1.0,8.3,8.7,22.7,42.0,28.0,12.0,1.0,6.41,11.643,29.097,49.962,33.085,13.645,1.0,3.334,5.037,9.902,13.9,8.588,3.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,33.8,138.0,359.3,333.7,154.0,0.0,1.0,4.0,6.0,8.0,6.0,2.0,0.0,1.0,6.7,13.3,21.3,18.7,8.0,0.0,1.0,6.578,14.411,25.92,22.057,9.097,0.0,1.0,3.444,5.091,7.451,5.725,2.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,24.8,88.0,1463.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,1.0,8.0,8.0,76.0,0.0,0.0,0.0,1.0,5.816,13.575,86.419,0.0,0.0,0.0,1.0,3.573,5.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,52.5,215.0,355.7,231.0,0.0,0.0,1.0,5.0,7.0,8.0,3.0,0.0,0.0,1.0,9.6,21.7,27.5,15.0,0.0,0.0,1.0,9.178,18.959,26.028,13.645,0.0,0.0,1.0,4.026,6.091,7.173,3.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.0,35.9,97.6,1386.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,0.0,0.0,0.0,1.0,6.0,14.0,72.0,0.0,0.0,0.0,1.0,6.499,15.711,81.871,0.0,0.0,0.0,1.0,3.735,6.54,18.0,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,48.1,132.0,115.5,1771.0,0.0,0.0,1.0,4.0,6.0,9.0,23.0,0.0,0.0,1.0,6.7,11.3,9.0,92.0,0.0,0.0,1.0,7.931,14.478,17.384,104.613,0.0,0.0,1.0,3.228,4.618,7.765,23.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1.0,35.6,135.7,243.8,1013.8,77.0,0.0,1.0,4.0,6.0,9.0,14.0,1.0,0.0,1.0,6.7,11.3,16.3,53.3,4.0,0.0,1.0,6.524,14.369,22.617,61.061,4.548,0.0,1.0,3.583,4.897,8.039,13.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1.0,32.8,148.5,757.2,1001.0,0.0,0.0,1.0,4.0,7.0,14.0,13.0,0.0,0.0,1.0,6.3,11.7,41.0,52.0,0.0,0.0,1.0,6.391,16.301,50.593,59.129,0.0,0.0,1.0,3.587,5.759,13.314,13.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,27.9,163.6,1001.0,1386.0,0.0,0.0,1.0,4.0,8.0,18.0,18.0,0.0,0.0,1.0,6.0,14.0,54.0,72.0,0.0,0.0,1.0,5.91,18.274,66.17,81.871,0.0,0.0,1.0,3.725,6.816,17.176,18.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,33.5,88.0,1270.5,693.0,0.0,0.0,1.0,4.0,7.0,19.0,9.0,0.0,0.0,1.0,8.0,8.0,67.0,36.0,0.0,0.0,1.0,6.618,13.575,78.569,40.935,0.0,0.0,1.0,3.287,5.9,18.588,9.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,52.2,139.3,508.3,231.0,0.0,0.0,1.0,5.0,6.0,10.0,3.0,0.0,0.0,1.0,12.1,13.8,37.9,15.0,0.0,0.0,1.0,9.217,14.26,35.276,13.645,0.0,0.0,1.0,3.869,5.175,9.089,3.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,32.7,165.0,847.0,539.0,500.5,231.0,1.0,4.0,8.0,16.0,12.0,9.0,3.0,1.0,6.0,13.0,48.0,32.0,28.0,12.0,1.0,6.703,18.123,57.073,38.879,33.085,13.645,1.0,3.511,6.9,15.176,11.176,8.588,3.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,47.7,86.2,883.7,385.0,0.0,0.0,1.0,4.0,7.0,14.0,5.0,0.0,0.0,1.0,6.3,11.7,47.7,20.0,0.0,0.0,1.0,7.835,13.629,55.881,22.742,0.0,0.0,1.0,3.173,5.761,13.449,5.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,33.0,71.5,757.2,1001.0,0.0,0.0,1.0,4.0,6.0,14.0,13.0,0.0,0.0,1.0,8.3,7.7,41.0,52.0,0.0,0.0,1.0,6.356,11.752,50.593,59.129,0.0,0.0,1.0,3.473,4.759,13.314,13.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,58.7,152.2,439.3,308.0,0.0,0.0,1.0,5.0,7.0,10.0,4.0,0.0,0.0,1.0,9.6,16.7,36.7,20.0,0.0,0.0,1.0,9.821,16.192,31.865,18.194,0.0,0.0,1.0,3.897,6.037,9.165,4.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,33.5,75.2,947.8,154.0,0.0,0.0,1.0,4.0,6.0,14.0,2.0,0.0,0.0,1.0,8.3,7.7,50.7,8.0,0.0,0.0,1.0,6.618,11.643,58.498,9.097,0.0,0.0,1.0,3.287,5.037,13.586,2.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,53.4,88.0,166.8,1309.0,1001.0,462.0,1.0,6.0,7.0,13.0,27.0,18.0,6.0,1.0,14.0,15.0,25.5,114.0,84.0,36.0,1.0,10.826,13.575,25.11,91.404,66.17,27.29,1.0,4.875,5.9,11.216,25.353,17.176,6.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,41.8,84.3,633.6,1309.0,0.0,0.0,1.0,4.0,7.0,15.0,17.0,0.0,0.0,1.0,6.3,9.7,39.7,68.0,0.0,0.0,1.0,7.167,13.684,46.702,77.323,0.0,0.0,1.0,3.454,5.622,13.892,17.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,32.7,165.0,1013.8,1617.0,0.0,0.0,1.0,4.0,8.0,19.0,21.0,0.0,0.0,1.0,6.0,12.0,55.0,84.0,0.0,0.0,1.0,6.703,18.123,68.101,95.516,0.0,0.0,1.0,3.511,6.9,18.039,21.0,0.0,0.0
