id,Z-0_MS_AA,Z-1_MS_AA,Z-2_MS_AA,Z-3_MS_AA,Z-4_MS_AA,Z-5_MS_AA,Z-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA,T-0_MS_AA,T-1_MS_AA,T-2_MS_AA,T-3_MS_AA,T-4_MS_AA,T-5_MS_AA,T-6_MS_AA,S-0_MS_AA,S-1_MS_AA,S-2_MS_AA,S-3_MS_AA,S-4_MS_AA,S-5_MS_AA,S-6_MS_AA,chi-0_MS_AA,chi-1_MS_AA,chi-2_MS_AA,chi-3_MS_AA,chi-4_MS_AA,chi-5_MS_AA,chi-6_MS_AA
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,363.0,416.0,882.0,312.0,0.0,0.0,2.0,8.0,10.0,22.0,8.0,0.0,0.0,8.0,25.0,36.0,63.0,20.0,0.0,0.0,2.82,8.99,10.68,20.46,6.88,0.0,0.0,4.4,20.39,24.24,51.58,17.6,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,344.0,495.0,724.0,395.0,78.0,0.0,2.0,8.0,12.0,18.0,10.0,2.0,0.0,8.0,26.0,39.0,53.0,27.0,5.0,0.0,2.82,8.84,12.35,17.09,9.02,1.72,0.0,4.4,20.01,29.04,41.89,22.35,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,1197.0,858.0,0.0,0.0,2.0,8.0,12.0,30.0,22.0,0.0,0.0,8.0,26.0,45.0,88.0,55.0,0.0,0.0,2.82,9.17,12.82,27.83,18.92,0.0,0.0,4.4,19.74,28.99,68.64,48.4,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,333.0,501.0,895.0,1014.0,0.0,0.0,2.0,8.0,12.0,22.0,26.0,0.0,0.0,8.0,26.0,41.0,72.0,65.0,0.0,0.0,2.82,8.54,12.78,21.79,22.36,0.0,0.0,4.4,19.49,29.97,51.74,57.2,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,362.0,577.0,1187.0,390.0,0.0,0.0,2.0,8.0,14.0,30.0,10.0,0.0,0.0,8.0,27.0,50.0,82.0,25.0,0.0,0.0,2.82,8.93,14.54,26.99,8.6,0.0,0.0,4.4,20.01,33.39,67.94,22.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,430.0,415.0,900.0,1122.0,717.0,234.0,2.0,10.0,10.0,22.0,28.0,18.0,6.0,10.0,37.0,41.0,82.0,96.0,60.0,18.0,2.82,10.79,10.7,22.21,26.6,16.74,5.16,4.4,26.2,23.75,52.09,63.7,40.65,13.2
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,344.0,501.0,1117.0,858.0,0.0,0.0,2.0,8.0,12.0,28.0,22.0,0.0,0.0,8.0,26.0,44.0,83.0,55.0,0.0,0.0,2.82,8.74,12.78,26.18,18.92,0.0,0.0,4.4,20.07,29.97,63.35,48.4,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,456.0,415.0,1024.0,240.0,0.0,0.0,2.0,10.0,10.0,26.0,6.0,0.0,0.0,10.0,37.0,43.0,82.0,19.0,0.0,0.0,2.82,11.36,10.7,23.2,5.56,0.0,0.0,4.4,25.37,23.75,57.9,14.04,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,343.0,496.0,732.0,1019.0,78.0,0.0,2.0,8.0,12.0,18.0,26.0,2.0,0.0,8.0,26.0,39.0,61.0,67.0,5.0,0.0,2.82,8.86,12.36,18.0,22.78,1.72,0.0,4.4,19.52,29.62,41.7,57.55,4.4,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,504.0,418.0,733.0,936.0,0.0,0.0,2.0,12.0,10.0,18.0,24.0,0.0,0.0,12.0,51.0,44.0,79.0,84.0,0.0,0.0,2.82,12.66,10.64,17.98,20.64,0.0,0.0,4.4,31.26,25.22,42.19,52.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,510.0,650.0,645.0,473.0,78.0,0.0,2.0,12.0,16.0,16.0,12.0,2.0,0.0,12.0,54.0,65.0,64.0,44.0,7.0,0.0,2.82,13.12,15.84,15.42,10.74,1.72,0.0,4.4,29.51,37.44,37.09,26.75,4.4,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,370.0,418.0,732.0,863.0,78.0,0.0,2.0,8.0,10.0,18.0,22.0,2.0,0.0,8.0,25.0,34.0,59.0,57.0,5.0,0.0,2.82,9.37,10.64,18.0,19.34,1.72,0.0,4.4,19.05,25.22,41.7,48.75,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,342.0,582.0,1260.0,156.0,0.0,0.0,2.0,8.0,14.0,32.0,4.0,0.0,0.0,8.0,27.0,51.0,84.0,10.0,0.0,0.0,2.82,8.88,14.96,28.29,3.44,0.0,0.0,4.4,19.13,33.74,71.99,8.8,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,427.0,573.0,644.0,395.0,78.0,0.0,2.0,10.0,14.0,16.0,10.0,2.0,0.0,10.0,39.0,50.0,56.0,32.0,6.0,0.0,2.82,10.98,14.07,15.44,9.02,1.72,0.0,4.4,24.76,33.44,36.6,22.35,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,447.0,417.0,1034.0,624.0,0.0,0.0,2.0,10.0,10.0,26.0,16.0,0.0,0.0,10.0,37.0,43.0,88.0,48.0,0.0,0.0,2.82,10.93,10.66,24.04,13.76,0.0,0.0,4.4,25.7,24.73,58.6,35.2,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,362.0,419.0,654.0,1020.0,0.0,0.0,2.0,8.0,10.0,16.0,26.0,0.0,0.0,8.0,25.0,33.0,56.0,66.0,0.0,0.0,2.82,9.01,10.59,16.28,22.76,0.0,0.0,4.4,19.9,25.62,37.3,58.04,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,343.0,500.0,730.0,395.0,78.0,0.0,2.0,8.0,12.0,18.0,10.0,2.0,0.0,8.0,26.0,39.0,53.0,27.0,5.0,0.0,2.82,8.86,12.77,17.49,9.02,1.72,0.0,4.4,19.62,29.39,42.73,22.35,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,352.0,661.0,1434.0,1404.0,0.0,0.0,2.0,8.0,16.0,36.0,36.0,0.0,0.0,8.0,28.0,58.0,108.0,90.0,0.0,0.0,2.82,9.17,16.63,33.48,30.96,0.0,0.0,4.4,19.17,38.54,81.3,79.2,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,342.0,502.0,739.0,863.0,78.0,0.0,2.0,8.0,12.0,18.0,22.0,2.0,0.0,8.0,26.0,39.0,59.0,57.0,5.0,0.0,2.82,8.88,12.73,18.35,19.34,1.72,0.0,4.4,19.13,30.37,42.94,48.75,4.4,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,335.0,497.0,734.0,780.0,0.0,0.0,2.0,8.0,12.0,18.0,20.0,0.0,0.0,8.0,26.0,39.0,59.0,50.0,0.0,0.0,2.82,8.47,12.31,17.93,17.2,0.0,0.0,4.4,20.38,30.02,42.59,44.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,343.0,580.0,1034.0,780.0,0.0,0.0,2.0,8.0,14.0,26.0,20.0,0.0,0.0,8.0,27.0,48.0,77.0,50.0,0.0,0.0,2.82,8.83,14.45,24.04,17.2,0.0,0.0,4.4,19.53,34.77,58.6,44.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,360.0,584.0,1202.0,1014.0,0.0,0.0,2.0,8.0,14.0,30.0,26.0,0.0,0.0,8.0,27.0,50.0,90.0,65.0,0.0,0.0,2.82,9.0,14.92,28.25,22.36,0.0,0.0,4.4,19.12,34.72,68.99,57.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,345.0,582.0,1283.0,1200.0,717.0,234.0,2.0,8.0,14.0,32.0,30.0,18.0,6.0,8.0,27.0,51.0,95.0,87.0,51.0,15.0,2.82,8.72,14.96,30.46,28.32,16.74,5.16,4.4,20.56,33.74,72.85,68.1,40.65,13.2
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,438.0,415.0,1024.0,240.0,0.0,0.0,2.0,10.0,10.0,26.0,6.0,0.0,0.0,10.0,37.0,43.0,82.0,19.0,0.0,0.0,2.82,11.24,10.7,23.2,5.56,0.0,0.0,4.4,25.38,23.75,57.9,14.04,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,671.0,655.0,1025.0,234.0,0.0,0.0,2.0,16.0,16.0,26.0,6.0,0.0,0.0,16.0,88.0,86.0,121.0,27.0,0.0,0.0,2.82,16.92,16.26,23.18,5.16,0.0,0.0,4.4,41.25,37.79,58.39,13.2,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,513.0,410.0,645.0,312.0,0.0,0.0,2.0,12.0,10.0,16.0,8.0,0.0,0.0,12.0,51.0,43.0,64.0,28.0,0.0,0.0,2.82,13.02,10.28,15.42,6.88,0.0,0.0,4.4,30.98,23.4,37.09,17.6,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,417.0,577.0,802.0,234.0,0.0,0.0,2.0,10.0,14.0,20.0,6.0,0.0,0.0,10.0,39.0,52.0,67.0,18.0,0.0,0.0,2.82,10.66,14.54,18.84,5.16,0.0,0.0,4.4,24.73,33.39,46.38,13.2,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,361.0,582.0,1196.0,156.0,0.0,0.0,2.0,8.0,14.0,30.0,4.0,0.0,0.0,8.0,27.0,50.0,79.0,10.0,0.0,0.0,2.82,8.98,14.96,27.36,3.44,0.0,0.0,4.4,19.61,33.74,67.57,8.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,345.0,499.0,1123.0,1092.0,0.0,0.0,2.0,8.0,12.0,28.0,28.0,0.0,0.0,8.0,26.0,44.0,86.0,70.0,0.0,0.0,2.82,8.72,12.82,26.58,24.08,0.0,0.0,4.4,20.56,28.99,64.19,61.6,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,378.0,577.0,1102.0,239.0,78.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0,8.0,27.0,49.0,74.0,17.0,5.0,0.0,2.82,9.68,14.54,24.92,5.58,1.72,0.0,4.4,18.3,33.39,62.3,13.55,4.4,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,345.0,416.0,807.0,629.0,78.0,0.0,2.0,8.0,10.0,20.0,16.0,2.0,0.0,8.0,25.0,35.0,61.0,42.0,5.0,0.0,2.82,8.72,10.68,19.23,14.18,1.72,0.0,4.4,20.56,24.24,46.64,35.55,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,343.0,582.0,1202.0,942.0,0.0,0.0,2.0,8.0,14.0,30.0,24.0,0.0,0.0,8.0,27.0,50.0,88.0,61.0,0.0,0.0,2.82,8.86,14.96,28.25,21.04,0.0,0.0,4.4,19.62,33.74,68.99,53.64,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,350.0,583.0,1102.0,239.0,78.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0,8.0,27.0,49.0,74.0,17.0,5.0,0.0,2.82,9.24,14.91,24.92,5.58,1.72,0.0,4.4,18.28,34.14,62.3,13.55,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,363.0,499.0,1102.0,239.0,78.0,0.0,2.0,8.0,12.0,28.0,6.0,2.0,0.0,8.0,26.0,44.0,74.0,17.0,5.0,0.0,2.82,8.84,12.82,24.92,5.58,1.72,0.0,4.4,20.55,28.99,62.3,13.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,343.0,582.0,1193.0,390.0,0.0,0.0,2.0,8.0,14.0,30.0,10.0,0.0,0.0,8.0,27.0,50.0,82.0,25.0,0.0,0.0,2.82,8.86,14.96,27.39,8.6,0.0,0.0,4.4,19.62,33.74,68.78,22.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,666.0,1512.0,702.0,0.0,0.0,2.0,8.0,16.0,38.0,18.0,0.0,0.0,8.0,28.0,59.0,104.0,45.0,0.0,0.0,2.82,8.86,17.05,34.68,15.48,0.0,0.0,4.4,19.62,38.89,85.03,39.6,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,345.0,499.0,1103.0,156.0,0.0,0.0,2.0,8.0,12.0,28.0,4.0,0.0,0.0,8.0,26.0,44.0,74.0,10.0,0.0,0.0,2.82,8.81,12.82,24.9,3.44,0.0,0.0,4.4,20.59,28.99,62.79,8.8,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,344.0,501.0,913.0,1980.0,717.0,234.0,2.0,8.0,12.0,22.0,50.0,18.0,6.0,8.0,26.0,41.0,82.0,137.0,51.0,15.0,2.82,8.74,12.78,23.54,45.52,16.74,5.16,4.4,20.07,29.97,52.25,112.1,40.65,13.2
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,430.0,332.0,725.0,312.0,0.0,0.0,2.0,10.0,8.0,18.0,8.0,0.0,0.0,10.0,36.0,33.0,62.0,24.0,0.0,0.0,2.82,10.88,8.56,17.07,6.88,0.0,0.0,4.4,26.23,19.0,42.38,17.6,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,513.0,500.0,1024.0,239.0,78.0,0.0,2.0,12.0,12.0,26.0,6.0,2.0,0.0,12.0,52.0,55.0,95.0,23.0,7.0,0.0,2.82,13.0,12.77,23.2,5.58,1.72,0.0,4.4,30.9,29.39,57.9,13.55,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,427.0,573.0,725.0,234.0,0.0,0.0,2.0,10.0,14.0,18.0,6.0,0.0,0.0,10.0,39.0,51.0,61.0,18.0,0.0,0.0,2.82,10.98,14.07,17.07,5.16,0.0,0.0,4.4,24.76,33.44,42.38,13.2,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,342.0,584.0,1202.0,1014.0,0.0,0.0,2.0,8.0,14.0,30.0,26.0,0.0,0.0,8.0,27.0,50.0,90.0,65.0,0.0,0.0,2.82,8.88,14.92,28.25,22.36,0.0,0.0,4.4,19.13,34.72,68.99,57.2,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,416.0,722.0,479.0,78.0,0.0,2.0,8.0,10.0,18.0,12.0,2.0,0.0,8.0,25.0,34.0,53.0,33.0,5.0,0.0,2.82,9.17,10.68,17.16,11.14,1.72,0.0,4.4,19.74,24.24,41.0,27.59,4.4,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,335.0,582.0,1267.0,156.0,0.0,0.0,2.0,8.0,14.0,32.0,4.0,0.0,0.0,8.0,27.0,51.0,84.0,10.0,0.0,0.0,2.82,8.5,14.96,28.64,3.44,0.0,0.0,4.4,20.47,33.74,73.23,8.8,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,343.0,496.0,732.0,863.0,78.0,0.0,2.0,8.0,12.0,18.0,22.0,2.0,0.0,8.0,26.0,39.0,59.0,57.0,5.0,0.0,2.82,8.83,12.36,18.0,19.34,1.72,0.0,4.4,19.53,29.62,41.7,48.75,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,344.0,577.0,1117.0,942.0,0.0,0.0,2.0,8.0,14.0,28.0,24.0,0.0,0.0,8.0,27.0,49.0,83.0,61.0,0.0,0.0,2.82,8.81,14.54,26.18,21.04,0.0,0.0,4.4,20.02,33.39,63.35,53.64,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,351.0,582.0,983.0,1205.0,795.0,234.0,2.0,8.0,14.0,24.0,30.0,20.0,6.0,8.0,27.0,47.0,76.0,89.0,56.0,15.0,2.82,9.22,14.96,24.35,28.74,18.46,5.16,4.4,18.77,33.74,56.84,68.45,45.05,13.2
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,428.0,494.0,728.0,546.0,0.0,0.0,2.0,10.0,12.0,18.0,14.0,0.0,0.0,10.0,38.0,45.0,65.0,42.0,0.0,0.0,2.82,10.95,12.4,17.56,12.04,0.0,0.0,4.4,25.34,28.64,41.84,30.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,521.0,582.0,1487.0,234.0,0.0,0.0,2.0,12.0,14.0,38.0,6.0,0.0,0.0,12.0,53.0,68.0,136.0,21.0,0.0,0.0,2.82,13.36,14.96,33.1,5.16,0.0,0.0,4.4,30.05,33.74,83.95,13.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,368.0,666.0,1278.0,966.0,717.0,234.0,2.0,8.0,16.0,32.0,24.0,18.0,6.0,8.0,28.0,56.0,92.0,72.0,51.0,15.0,2.82,9.36,17.05,30.04,23.16,16.74,5.16,4.4,18.27,38.89,72.5,54.9,40.65,13.2
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,334.0,501.0,897.0,780.0,0.0,0.0,2.0,8.0,12.0,22.0,20.0,0.0,0.0,8.0,26.0,41.0,69.0,50.0,0.0,0.0,2.82,8.52,12.78,21.72,17.2,0.0,0.0,4.4,19.98,29.97,52.63,44.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,360.0,667.0,1404.0,0.0,0.0,0.0,2.0,8.0,16.0,36.0,0.0,0.0,0.0,8.0,28.0,58.0,90.0,0.0,0.0,0.0,2.82,9.0,17.03,30.96,0.0,0.0,0.0,4.4,19.12,39.38,79.2,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,333.0,501.0,815.0,1253.0,78.0,0.0,2.0,8.0,12.0,20.0,32.0,2.0,0.0,8.0,26.0,40.0,69.0,82.0,5.0,0.0,2.82,8.54,12.78,20.14,27.94,1.72,0.0,4.4,19.49,29.97,46.45,70.75,4.4,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,504.0,419.0,654.0,863.0,78.0,0.0,2.0,12.0,10.0,16.0,22.0,2.0,0.0,12.0,51.0,43.0,70.0,79.0,7.0,0.0,2.82,12.66,10.59,16.28,19.34,1.72,0.0,4.4,31.26,25.62,37.3,48.75,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,379.0,582.0,1487.0,234.0,0.0,0.0,2.0,8.0,14.0,38.0,6.0,0.0,0.0,8.0,27.0,54.0,98.0,15.0,0.0,0.0,2.82,9.65,14.96,33.1,5.16,0.0,0.0,4.4,18.88,33.74,83.95,13.2,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,370.0,577.0,1107.0,473.0,78.0,0.0,2.0,8.0,14.0,28.0,12.0,2.0,0.0,8.0,27.0,49.0,77.0,32.0,5.0,0.0,2.82,9.32,14.54,25.34,10.74,1.72,0.0,4.4,19.15,33.39,62.65,26.75,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,350.0,666.0,1497.0,702.0,0.0,0.0,2.0,8.0,16.0,38.0,18.0,0.0,0.0,8.0,28.0,59.0,104.0,45.0,0.0,0.0,2.82,9.24,17.05,33.94,15.48,0.0,0.0,4.4,18.28,38.89,84.65,39.6,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,360.0,494.0,722.0,478.0,156.0,0.0,2.0,8.0,12.0,18.0,12.0,4.0,0.0,8.0,26.0,39.0,53.0,34.0,10.0,0.0,2.82,9.56,12.4,17.16,11.16,3.44,0.0,4.4,18.31,28.64,41.0,27.1,8.8,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,334.0,501.0,817.0,864.0,0.0,0.0,2.0,8.0,12.0,20.0,22.0,0.0,0.0,8.0,26.0,40.0,64.0,56.0,0.0,0.0,2.82,8.52,12.78,20.07,19.32,0.0,0.0,4.4,19.98,29.97,47.34,49.24,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,353.0,582.0,1502.0,936.0,0.0,0.0,2.0,8.0,14.0,38.0,24.0,0.0,0.0,8.0,27.0,54.0,107.0,60.0,0.0,0.0,2.82,9.08,14.96,34.36,20.64,0.0,0.0,4.4,19.71,33.74,85.0,52.8,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,448.0,332.0,646.0,312.0,0.0,0.0,2.0,10.0,8.0,16.0,8.0,0.0,0.0,10.0,36.0,32.0,56.0,24.0,0.0,0.0,2.82,11.06,8.56,15.4,6.88,0.0,0.0,4.4,26.03,19.0,37.58,17.6,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,378.0,578.0,1024.0,239.0,78.0,0.0,2.0,8.0,14.0,26.0,6.0,2.0,0.0,8.0,27.0,48.0,69.0,17.0,5.0,0.0,2.82,9.68,14.49,23.2,5.58,1.72,0.0,4.4,18.3,33.79,57.9,13.55,4.4,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,341.0,585.0,908.0,1746.0,717.0,234.0,2.0,8.0,14.0,22.0,44.0,18.0,6.0,8.0,27.0,46.0,79.0,122.0,51.0,15.0,2.82,8.9,14.87,23.12,40.36,16.74,5.16,4.4,18.64,35.12,51.9,98.9,40.65,13.2
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,335.0,500.0,731.0,312.0,0.0,0.0,2.0,8.0,12.0,18.0,8.0,0.0,0.0,8.0,26.0,39.0,53.0,20.0,0.0,0.0,2.82,8.5,12.77,17.47,6.88,0.0,0.0,4.4,20.47,29.39,43.22,17.6,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,448.0,415.0,1104.0,156.0,0.0,0.0,2.0,10.0,10.0,28.0,4.0,0.0,0.0,10.0,37.0,44.0,88.0,12.0,0.0,0.0,2.82,11.06,10.7,24.85,3.44,0.0,0.0,4.4,26.03,23.75,63.19,8.8,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,504.0,418.0,732.0,1019.0,78.0,0.0,2.0,12.0,10.0,18.0,26.0,2.0,0.0,12.0,51.0,44.0,79.0,93.0,7.0,0.0,2.82,12.66,10.64,18.0,22.78,1.72,0.0,4.4,31.26,25.22,41.7,57.55,4.4,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,510.0,650.0,645.0,468.0,0.0,0.0,2.0,12.0,16.0,16.0,12.0,0.0,0.0,12.0,54.0,65.0,65.0,42.0,0.0,0.0,2.82,13.12,15.84,15.42,10.32,0.0,0.0,4.4,29.51,37.44,37.09,26.4,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,513.0,499.0,899.0,1122.0,717.0,234.0,2.0,12.0,12.0,22.0,28.0,18.0,6.0,12.0,52.0,53.0,93.0,110.0,69.0,21.0,2.82,13.0,12.82,22.26,26.6,16.74,5.16,4.4,30.9,28.99,51.69,63.7,40.65,13.2
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,360.0,660.0,1074.0,1932.0,1434.0,468.0,2.0,8.0,16.0,26.0,48.0,36.0,12.0,8.0,28.0,53.0,89.0,144.0,102.0,30.0,2.82,9.56,16.68,27.4,46.32,33.48,10.32,4.4,18.31,38.14,61.4,109.8,81.3,26.4
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,343.0,583.0,905.0,1206.0,717.0,234.0,2.0,8.0,14.0,22.0,30.0,18.0,6.0,8.0,27.0,46.0,71.0,88.0,51.0,15.0,2.82,8.86,14.91,22.63,28.72,16.74,5.16,4.4,19.62,34.14,52.44,68.94,40.65,13.2
