id,Z-0_FA_AB,Z-1_FA_AB,Z-2_FA_AB,Z-3_FA_AB,Z-4_FA_AB,Z-5_FA_AB,Z-6_FA_AB,I-0_FA_AB,I-1_FA_AB,I-2_FA_AB,I-3_FA_AB,I-4_FA_AB,I-5_FA_AB,I-6_FA_AB,T-0_FA_AB,T-1_FA_AB,T-2_FA_AB,T-3_FA_AB,T-4_FA_AB,T-5_FA_AB,T-6_FA_AB,S-0_FA_AB,S-1_FA_AB,S-2_FA_AB,S-3_FA_AB,S-4_FA_AB,S-5_FA_AB,S-6_FA_AB,chi-0_FA_AB,chi-1_FA_AB,chi-2_FA_AB,chi-3_FA_AB,chi-4_FA_AB,chi-5_FA_AB,chi-6_FA_AB
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2525.4,4446.9,7386.0,4253.4,3368.3,2435.1,499.1,244.3,449.5,612.3,975.1,841.3,915.0,359.1,693.8,1061.8,1587.4,1816.5,1756.3,1274.0,359.1,168.24,277.252,403.515,494.176,446.818,380.456,118.22,604.686,1082.752,1483.383,2332.642,2033.672,2079.553,793.5
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,2319.6,3302.5,4543.8,5953.8,2615.5,1897.5,1069.0,225.9,396.8,529.9,634.2,671.8,541.8,381.7,622.8,943.9,1288.9,1395.7,1267.1,981.2,688.9,154.743,244.62,332.658,374.765,345.401,266.403,174.623,582.909,1018.467,1353.567,1575.603,1703.467,1339.252,893.648
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2494.8,3726.5,5036.0,7009.3,3460.0,2916.6,1950.2,264.5,460.6,600.1,716.9,806.6,764.2,664.7,725.1,1077.9,1445.1,1616.6,1634.1,1500.1,1301.6,179.611,281.075,377.482,438.152,441.806,402.183,312.743,671.371,1155.89,1503.386,1760.76,2003.395,1894.685,1557.49
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2613.7,3776.4,4617.6,4052.6,2018.5,1347.8,750.6,207.3,372.0,481.5,494.5,469.9,384.5,290.1,591.5,929.2,1147.5,1087.5,954.9,744.1,457.6,149.614,245.119,310.18,296.495,255.583,194.848,125.024,537.912,981.836,1255.857,1277.796,1212.545,934.695,685.071
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,3423.3,5370.6,8049.3,10332.9,10425.8,8426.8,6561.6,395.3,686.2,978.7,1118.9,1363.5,1697.2,1836.4,1081.6,1683.0,2355.7,2601.5,3208.3,3786.4,3647.3,275.715,446.667,638.889,728.37,886.147,998.488,942.047,990.367,1703.075,2401.285,2729.326,3412.095,4207.266,4431.7
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,2412.3,3345.8,4665.6,6143.8,3002.2,2063.2,1518.3,230.3,395.9,475.5,556.8,613.1,545.9,524.2,626.2,908.1,1136.0,1256.4,1208.8,1139.0,982.8,160.039,248.171,313.512,359.201,348.549,286.951,242.0,592.927,1013.787,1208.493,1392.537,1555.784,1346.402,1239.026
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,3242.4,4907.0,6223.3,4327.4,2238.5,1079.3,367.7,226.1,434.6,604.0,881.7,567.4,365.0,199.9,687.4,1151.1,1638.2,1655.7,1031.3,618.0,227.9,169.126,300.47,404.801,454.797,291.131,167.459,73.161,583.308,1121.789,1561.803,2212.634,1418.039,873.181,463.309
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,3237.6,4838.3,7181.6,9553.7,5816.6,2396.3,1729.7,288.9,560.0,745.0,1048.3,1228.8,832.0,732.0,861.8,1361.8,1882.1,2435.7,2206.6,1622.5,1274.7,202.177,351.709,474.163,631.704,622.022,383.492,310.726,718.238,1370.483,1823.083,2567.586,2970.357,1963.341,1680.247
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2354.0,4225.3,7061.5,3164.1,2434.6,731.4,0.0,221.9,409.6,585.9,949.4,763.1,731.4,0.0,631.5,995.4,1535.3,1712.6,1494.6,731.4,0.0,152.014,254.756,385.38,459.804,370.831,226.742,0.0,543.938,974.307,1405.868,2235.772,1820.683,1609.138,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2384.7,3538.4,4788.8,6059.9,2815.2,2257.0,1625.9,240.6,425.0,519.3,616.9,690.9,662.5,588.7,665.5,980.3,1245.7,1392.8,1415.2,1324.6,1049.7,162.576,256.892,327.153,374.017,366.379,327.234,260.443,621.802,1091.381,1323.088,1551.3,1761.257,1614.202,1396.579
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3101.6,4550.0,6364.4,4126.8,2051.1,1034.3,158.7,230.0,455.6,613.1,935.3,597.6,459.2,158.7,712.3,1198.7,1699.5,1765.9,1143.9,679.9,158.7,163.404,288.206,398.838,466.272,290.381,182.278,49.207,606.638,1217.841,1588.23,2369.151,1475.818,1077.813,349.214
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,4258.0,6443.9,8437.0,11137.3,11359.5,8958.5,6477.0,418.5,745.5,1066.1,1308.1,1697.4,1930.8,1829.0,1190.7,1942.0,2713.5,3295.0,4069.1,4229.9,3610.7,298.049,502.045,702.803,850.086,1056.468,1103.025,941.232,1065.382,1901.1,2670.923,3281.078,4324.875,4820.691,4410.512
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,3696.7,6453.8,6915.1,5415.2,2946.7,1228.1,533.1,250.2,541.9,773.1,755.8,647.5,451.8,250.5,829.4,1567.1,1926.7,1662.9,1290.6,771.6,376.3,188.639,384.005,503.538,441.524,344.448,203.955,101.4,629.507,1384.722,1944.346,1854.326,1574.165,1053.696,570.949
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2357.5,3839.6,5412.8,3279.3,1778.6,841.5,141.4,189.8,337.1,478.8,637.4,452.8,324.9,141.4,526.9,833.7,1166.9,1115.3,817.9,522.3,141.4,138.673,228.831,315.675,332.378,230.793,138.951,43.838,472.112,815.909,1171.432,1527.991,1113.135,769.858,311.108
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3435.9,4735.1,5618.1,9270.9,4906.7,2707.6,1939.7,300.1,593.3,741.2,981.4,1300.7,837.9,553.6,920.0,1480.1,1924.9,2555.1,2497.4,1446.9,1385.3,207.868,362.451,462.713,600.732,653.601,385.898,288.062,781.55,1545.661,1936.107,2490.013,3291.057,2084.516,1315.037
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,2650.3,3677.9,5731.9,4078.4,1471.0,745.1,141.4,188.7,354.0,472.0,674.9,327.6,295.0,141.4,555.7,882.4,1231.8,1121.3,670.9,492.4,141.4,136.346,229.103,315.902,346.41,174.157,126.357,43.834,486.897,920.647,1181.12,1661.009,802.537,692.296,311.079
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,3602.5,6664.9,8209.4,5819.6,1295.5,503.3,0.0,212.2,429.9,604.3,976.0,456.7,503.3,0.0,655.1,1074.0,1627.8,1544.5,960.0,503.3,0.0,163.001,305.132,412.071,485.058,212.034,156.028,0.0,511.619,1011.147,1464.288,2311.238,1063.407,1107.298,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_iodide_1_smi1_1_s_1,2618.2,3751.4,5630.7,7430.2,4967.1,2113.6,1236.9,236.0,414.6,550.3,655.9,670.0,544.3,490.2,650.5,982.1,1334.4,1420.9,1262.7,1099.4,834.1,165.122,262.065,358.465,407.984,385.221,282.711,213.725,598.423,1043.666,1375.301,1594.305,1648.515,1328.497,1134.718
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3743.5,6169.4,7252.2,7116.0,4455.1,2115.2,656.3,276.4,553.6,736.2,1123.1,999.6,767.9,656.3,856.7,1420.0,2018.5,2384.0,1957.3,1486.2,656.3,199.046,361.861,478.348,601.952,506.6,347.613,203.461,704.448,1398.004,1876.381,2794.641,2472.778,1798.201,1443.915
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2688.0,4737.4,6121.5,3907.9,2747.3,1385.0,499.4,215.0,372.7,542.0,723.1,567.5,482.5,260.8,587.7,914.6,1329.3,1322.5,1084.6,796.5,353.7,155.621,252.916,356.523,381.9,309.893,217.07,100.235,532.191,895.523,1324.872,1738.074,1392.624,1128.547,592.984
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,2646.3,4813.0,6135.6,3639.3,2390.0,1099.7,158.8,206.8,375.5,524.2,701.9,565.0,465.9,158.8,582.3,917.8,1283.4,1291.4,1075.4,686.8,158.8,148.92,250.045,341.736,366.254,294.402,187.971,49.241,515.655,914.177,1286.701,1695.624,1400.952,1099.864,349.455
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3670.6,5788.4,7798.8,8139.3,4971.1,2505.3,1268.5,301.3,584.8,829.9,1162.7,1316.4,943.7,566.8,912.7,1528.0,2155.6,2710.2,2471.6,1580.5,891.5,218.307,393.417,539.985,677.315,653.258,416.363,234.334,752.795,1438.546,2031.529,2877.574,3192.109,2205.519,1297.469
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3320.2,4660.2,5389.6,5463.6,3220.8,1751.8,1075.7,242.9,440.3,556.0,643.7,646.0,486.0,392.6,709.8,1126.5,1394.0,1505.1,1344.2,965.6,675.1,181.426,307.136,375.695,402.277,366.306,250.617,176.449,629.853,1153.182,1420.357,1652.572,1657.804,1182.32,922.285
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3480.6,5259.9,6835.3,7145.5,4120.7,2524.4,1122.3,283.8,553.1,700.3,1078.0,1002.4,822.8,789.6,863.6,1383.8,1924.4,2342.5,2029.9,1675.2,970.5,202.232,356.179,463.077,596.945,523.427,393.032,272.715,723.842,1400.354,1791.518,2701.195,2503.248,1949.475,1760.321
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,2346.7,3243.6,4775.8,4565.1,2890.3,1452.7,751.8,194.6,315.3,453.3,457.0,376.8,312.8,236.4,509.9,768.6,1038.7,897.8,738.2,602.9,425.2,141.587,215.221,300.377,283.427,234.206,173.695,115.094,496.64,806.088,1140.518,1131.363,963.211,779.989,560.753
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,2824.0,3930.7,6158.7,6193.9,3054.1,1493.3,486.7,227.7,432.6,553.7,838.9,608.7,495.6,486.7,673.3,1042.7,1479.1,1603.6,1192.0,1038.3,486.7,159.582,267.741,369.312,457.337,320.901,237.452,150.872,581.963,1106.95,1394.768,2054.779,1520.782,1160.237,1070.705
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,2338.6,3873.6,5625.6,3258.9,2260.9,1326.6,225.8,199.1,345.7,487.1,662.0,510.6,423.1,159.3,544.8,850.6,1199.7,1196.9,975.5,646.7,159.3,143.66,232.811,321.809,348.166,281.891,191.469,52.707,504.2,851.354,1209.086,1632.592,1300.614,1046.037,362.24
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,3227.9,5417.6,6168.0,4831.0,2701.0,1216.8,507.7,225.4,461.5,603.6,604.3,563.5,416.3,233.3,711.7,1236.2,1470.8,1339.2,1142.3,720.9,318.7,167.782,317.937,399.949,364.157,303.127,189.369,91.173,578.955,1198.695,1543.861,1522.757,1408.302,996.468,547.426
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,3544.8,5889.1,7236.4,4305.9,1183.5,411.3,55.9,224.0,508.2,712.8,936.4,474.3,224.9,55.9,770.0,1452.8,1937.7,1671.7,748.0,308.7,55.9,167.746,347.773,467.719,462.043,199.437,85.371,17.321,567.493,1318.481,1794.462,2262.305,1091.609,507.806,122.923
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,2338.7,4058.6,5797.7,3281.7,2209.7,1099.1,158.9,205.9,372.9,519.9,700.2,562.7,465.3,158.9,578.8,911.0,1277.6,1287.3,1071.8,686.2,158.9,146.142,243.575,337.718,362.792,292.286,187.781,49.247,513.869,908.437,1276.881,1691.19,1395.528,1098.482,349.494
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2681.8,4193.1,6629.2,8093.8,4245.1,3002.9,1838.3,286.0,534.7,721.4,978.6,1167.9,989.5,840.7,820.7,1274.0,1752.2,2208.1,2191.0,1894.8,1383.3,192.719,320.947,444.707,565.636,573.634,464.113,344.413,711.562,1303.168,1769.018,2415.934,2870.73,2365.422,1919.325
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2629.8,4360.0,6525.7,6532.1,3673.7,2079.0,912.3,253.4,483.1,685.5,870.0,1024.4,796.3,431.3,736.5,1186.7,1613.0,1919.4,1858.9,1286.2,630.4,175.629,301.6,423.312,504.52,498.202,338.676,167.455,627.408,1169.467,1648.592,2102.302,2464.407,1891.852,1003.586
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2682.2,3865.2,4906.6,4486.3,2474.8,1643.2,998.4,222.6,396.4,530.2,551.7,524.7,452.5,361.1,631.4,984.5,1267.0,1204.4,1082.1,893.6,599.9,159.719,259.446,340.573,328.2,290.006,234.765,162.84,571.233,1034.806,1371.191,1407.308,1342.687,1099.942,849.808
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2266.0,3475.3,4681.3,4152.5,2290.9,1810.2,934.7,212.3,357.2,452.0,485.3,521.4,513.2,403.8,569.5,845.2,1045.2,1054.6,1105.5,1003.3,612.7,147.686,228.166,290.51,297.214,296.885,258.829,163.312,547.819,918.216,1138.369,1213.167,1321.26,1252.814,947.584
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,3490.5,5815.6,9048.0,9998.0,10398.7,8886.1,6511.4,404.8,716.6,1042.1,1337.0,1468.6,1904.1,2176.3,1121.4,1758.7,2577.8,2899.8,3486.3,4296.2,3960.0,281.491,464.228,676.295,795.326,921.008,1087.381,1026.629,995.659,1731.662,2540.137,3239.38,3641.202,4656.63,5111.572
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2649.4,4371.8,6359.1,4946.6,2922.4,1846.4,890.8,232.7,412.5,567.0,745.0,618.5,604.9,510.3,645.1,979.5,1378.0,1395.9,1256.1,1166.6,680.5,169.439,278.481,382.738,417.287,339.609,287.54,189.826,562.235,967.57,1346.646,1740.072,1477.208,1417.92,1150.532
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2597.1,3923.6,5462.7,6216.2,3700.4,2871.5,1891.7,245.1,399.6,534.0,660.9,708.8,681.6,528.0,644.7,951.6,1313.1,1463.1,1455.4,1293.4,836.3,176.461,268.592,365.036,420.926,419.819,371.345,255.305,618.564,993.617,1326.009,1630.143,1761.099,1661.632,1232.647
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,3310.1,5380.9,7726.8,9620.5,9703.6,7973.5,5928.9,381.6,627.7,958.2,1138.0,1380.6,1684.5,1650.8,1009.3,1585.9,2351.8,2641.4,3212.3,3597.3,3147.0,268.321,423.711,633.853,731.504,881.001,981.122,857.687,953.181,1548.804,2350.961,2765.335,3426.045,4166.28,3976.553
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,3107.0,4454.8,7249.7,4860.3,2203.5,1118.7,279.9,247.6,524.9,727.8,1101.5,721.9,605.6,279.9,797.8,1384.3,2055.7,2081.1,1401.2,913.5,279.9,171.521,316.998,462.466,530.839,333.598,230.836,86.773,635.187,1372.338,1856.986,2746.551,1740.773,1368.208,615.807
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,2359.4,3951.4,5760.0,3529.8,2279.4,1250.4,408.4,207.9,356.7,509.9,698.7,558.4,460.2,222.1,564.6,866.7,1269.6,1285.9,1052.7,735.3,253.1,149.251,239.163,340.69,369.524,300.076,203.688,81.265,516.618,865.035,1256.768,1681.319,1375.876,1086.611,514.66
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2439.3,3526.0,4912.3,6841.8,3050.5,2474.6,1860.8,253.6,444.8,565.4,682.7,778.4,707.7,635.0,698.4,1027.4,1372.9,1551.0,1542.8,1411.7,1237.7,171.123,268.228,354.791,411.787,405.987,356.679,298.025,650.658,1133.453,1433.872,1690.992,1965.315,1725.5,1490.072
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,2689.0,3739.3,5530.6,3501.2,1579.8,899.9,367.8,199.0,370.1,501.9,705.8,377.1,332.7,200.0,582.0,909.8,1305.1,1202.4,768.3,576.3,227.9,146.471,244.804,328.508,347.967,202.398,149.142,73.174,502.694,939.263,1275.21,1763.088,933.59,778.153,463.396
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,3418.5,5514.8,9117.4,10223.8,10455.1,8898.9,6539.3,405.1,714.6,1037.8,1338.8,1468.2,1897.6,2179.5,1119.7,1752.4,2577.3,2901.0,3480.3,4290.7,3974.6,278.156,453.771,681.207,810.378,925.199,1090.138,1030.424,1006.328,1751.195,2521.851,3219.789,3640.684,4645.302,5121.02
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2710.8,4893.5,6499.7,3951.2,2702.5,1579.4,244.5,215.1,384.8,532.2,726.7,615.1,575.3,176.8,599.9,935.1,1316.3,1366.3,1235.0,822.5,176.8,154.714,256.354,350.321,385.658,331.247,242.083,58.198,544.581,949.064,1316.517,1783.563,1537.157,1401.828,400.982
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,2538.6,3635.1,4879.4,7906.5,3746.0,2497.8,1780.1,257.5,466.2,593.4,770.9,869.3,734.4,502.8,723.7,1094.6,1480.5,1764.2,1660.8,1292.2,1199.9,175.582,282.01,376.578,472.799,465.655,347.299,263.165,654.163,1173.093,1496.801,1889.646,2114.803,1840.608,1195.618
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2475.8,3656.3,5112.4,6549.4,3382.6,2855.9,1910.2,259.7,432.9,551.2,672.3,762.4,768.4,694.7,692.5,1002.0,1339.9,1527.7,1594.3,1543.5,1257.8,177.533,269.325,359.159,419.831,428.263,404.523,316.483,657.61,1087.802,1381.187,1656.104,1891.691,1873.135,1617.257
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2705.3,4485.1,6822.3,6902.7,4282.5,3312.0,1836.2,269.4,478.0,690.3,906.5,1107.8,920.1,546.9,747.4,1168.4,1657.8,2043.0,2062.0,1522.8,808.7,188.945,306.371,439.652,540.081,572.468,451.137,253.061,672.799,1162.97,1679.941,2221.207,2701.518,2201.933,1280.22
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-sh_1_smi1_1_s_1,3100.2,5007.6,5332.9,3745.8,1817.0,747.5,221.3,208.2,405.4,611.7,620.6,442.5,221.5,79.5,638.3,1154.5,1517.5,1250.0,780.8,356.8,118.1,159.462,293.643,404.88,357.368,233.201,106.887,35.205,533.727,1049.342,1567.189,1550.36,1106.42,545.578,190.155
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2805.7,4659.2,7053.2,8960.0,5082.0,4050.8,2500.9,307.8,580.3,803.9,1097.1,1358.7,1202.7,983.2,888.1,1401.4,1964.9,2517.6,2603.3,2252.8,1630.8,207.353,349.75,494.406,642.873,689.469,581.103,417.371,768.261,1410.061,1953.985,2683.266,3322.196,2948.095,2316.254
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,2763.0,3713.7,5922.6,5955.2,2809.2,1621.8,591.7,238.5,468.0,609.0,903.2,702.4,542.4,591.7,719.6,1132.5,1610.4,1761.5,1343.4,1190.0,591.7,163.856,279.991,389.146,478.413,355.076,258.82,183.412,608.215,1194.095,1529.131,2206.949,1751.219,1268.906,1301.634
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,3393.7,5331.6,6717.7,4693.6,2498.2,1225.1,446.7,236.5,456.7,643.7,917.9,586.4,412.2,238.7,719.8,1213.7,1724.2,1718.2,1098.1,716.4,322.5,179.94,326.675,438.603,482.29,302.786,189.888,90.724,595.83,1136.766,1617.284,2272.011,1451.663,976.451,541.947
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,2338.5,3439.2,5829.7,5198.8,2694.2,1847.6,540.1,225.6,408.7,533.5,774.8,626.3,614.2,540.1,634.3,960.1,1360.3,1463.4,1271.9,1216.3,540.1,152.909,245.484,352.643,420.443,335.528,290.977,167.417,574.062,1028.707,1332.321,1886.938,1573.779,1449.92,1188.122
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,2173.2,3470.3,4373.3,3362.5,1906.8,1145.6,393.7,187.4,329.0,443.0,453.8,416.9,311.9,161.5,516.4,808.3,1011.4,918.6,801.4,538.2,238.9,132.748,213.497,279.872,266.603,232.667,152.394,64.972,492.175,859.785,1135.586,1154.889,1094.71,791.47,386.119
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_bromide_1_smi1_1_s_1,4220.7,6835.4,10533.1,14077.6,13910.6,10405.7,7445.3,446.9,823.6,1229.8,1603.9,2029.4,2120.0,2151.1,1283.5,2092.9,3078.6,3827.0,4425.7,4586.6,4353.2,314.45,542.057,797.323,1011.518,1209.935,1193.917,1087.185,1097.802,1987.645,2961.868,3879.32,4927.851,5116.275,5085.758
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,3444.5,5368.2,8325.5,10477.0,11107.7,8747.3,5895.2,380.5,637.1,963.8,1116.0,1304.3,1582.9,1604.6,1017.6,1601.0,2340.8,2546.7,3031.2,3430.1,3118.1,269.011,429.694,639.929,725.644,859.678,943.033,833.878,947.124,1568.633,2355.555,2704.125,3234.575,3899.875,3838.189
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2896.3,5156.4,6578.0,5025.9,3435.3,2028.2,911.3,236.4,415.4,574.7,752.8,643.8,617.3,512.3,651.9,990.2,1393.5,1428.7,1295.7,1183.2,682.5,172.94,284.104,387.824,421.461,364.08,300.589,191.689,575.037,977.026,1373.27,1781.266,1572.934,1464.626,1157.628
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2593.9,4208.9,5954.9,3479.4,1786.4,916.2,158.0,217.0,409.3,610.5,846.2,609.6,404.5,158.0,638.6,1078.0,1594.6,1582.2,1051.5,624.6,158.0,150.765,259.784,385.874,413.864,280.188,167.393,48.993,551.471,1037.981,1530.227,2061.781,1452.455,929.854,347.694
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,2334.2,3543.1,5747.8,3747.8,2028.0,1095.7,437.2,197.8,350.4,500.7,651.3,416.5,367.7,229.1,548.2,851.1,1217.9,1100.0,812.3,640.4,313.0,142.094,230.374,337.943,347.201,228.263,169.748,87.774,493.637,862.029,1223.168,1562.362,1048.243,870.413,520.997
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,3658.1,5922.0,8657.1,12910.5,11713.6,10453.8,9906.2,451.3,779.6,1107.5,1383.8,1764.2,2207.3,2360.6,1230.9,1904.3,2749.9,3304.1,4128.3,4839.1,4987.1,310.114,497.344,717.71,891.64,1107.152,1284.862,1306.297,1127.857,1921.943,2713.937,3368.869,4362.454,5452.826,5720.175
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,2752.8,3368.0,4628.6,5903.8,2871.8,1323.9,961.5,219.6,387.3,475.4,593.6,612.9,374.8,329.4,619.8,918.7,1209.0,1369.6,1121.8,758.8,588.9,159.047,252.656,320.779,376.566,335.084,192.096,153.794,568.843,1016.524,1229.708,1495.03,1563.388,906.4,774.773
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,3866.7,6140.3,9189.2,9895.1,10234.1,8472.7,5354.3,387.9,700.0,1048.5,1396.9,1415.3,1717.8,1776.7,1101.9,1788.7,2688.2,3003.3,3350.9,3810.3,3224.0,278.171,474.87,697.314,834.401,896.855,996.645,839.302,955.75,1697.704,2554.934,3372.924,3480.483,4185.75,4155.347
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,2824.5,4999.9,6399.3,6054.4,3972.7,2326.8,657.0,249.9,463.0,631.1,897.3,829.0,770.3,657.0,712.8,1111.2,1592.3,1788.3,1643.9,1489.4,657.0,174.179,292.713,403.858,485.434,441.269,361.297,203.665,618.268,1116.705,1545.61,2156.879,2025.23,1829.624,1445.362
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,2875.9,4810.5,6625.7,5719.6,3526.3,1902.9,884.3,225.0,403.4,542.1,696.6,519.5,562.1,503.9,628.5,945.5,1302.9,1248.4,1111.5,1114.5,674.1,162.824,267.756,361.113,389.816,307.477,273.827,187.85,554.871,975.12,1324.308,1670.733,1272.111,1323.958,1136.575
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2340.1,3567.3,4853.7,3876.1,2338.1,1468.3,670.5,203.2,319.9,451.7,491.8,473.4,427.4,267.0,523.1,789.4,1060.1,1021.3,965.9,773.8,415.8,148.566,225.803,306.852,302.65,276.505,215.071,114.989,510.532,791.499,1106.701,1198.341,1172.566,1032.767,622.434
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,2414.4,3448.4,4626.7,5769.5,3066.5,1863.4,1037.1,224.8,377.0,507.7,600.6,616.1,529.0,357.6,601.8,902.6,1224.6,1310.7,1203.2,945.6,644.2,158.413,243.568,331.536,371.552,345.509,261.723,166.54,572.396,953.949,1280.178,1479.633,1528.556,1297.788,839.141
