id,Z-0_FR_AB,Z-1_FR_AB,Z-2_FR_AB,Z-3_FR_AB,Z-4_FR_AB,Z-5_FR_AB,Z-6_FR_AB,I-0_FR_AB,I-1_FR_AB,I-2_FR_AB,I-3_FR_AB,I-4_FR_AB,I-5_FR_AB,I-6_FR_AB,T-0_FR_AB,T-1_FR_AB,T-2_FR_AB,T-3_FR_AB,T-4_FR_AB,T-5_FR_AB,T-6_FR_AB,S-0_FR_AB,S-1_FR_AB,S-2_FR_AB,S-3_FR_AB,S-4_FR_AB,S-5_FR_AB,S-6_FR_AB,chi-0_FR_AB,chi-1_FR_AB,chi-2_FR_AB,chi-3_FR_AB,chi-4_FR_AB,chi-5_FR_AB,chi-6_FR_AB
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,1758.3,3005.5,4949.6,5415.0,3161.9,2104.5,1038.7,206.5,365.8,531.0,667.9,816.9,651.8,400.5,572.3,896.8,1246.6,1509.3,1488.1,1089.7,683.1,136.181,226.557,327.7,395.936,415.281,310.091,176.779,506.114,874.591,1270.892,1622.455,1987.383,1576.448,929.28
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,1777.4,2729.3,3199.0,2205.2,977.5,439.3,145.1,133.6,245.7,334.9,308.2,220.4,142.1,70.0,394.1,677.8,814.2,638.4,448.3,253.2,98.9,96.274,169.542,211.643,175.563,120.693,67.001,27.705,351.062,667.254,884.8,809.617,575.533,341.69,160.449
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1637.1,2533.5,3807.4,3524.4,2275.7,1537.1,930.1,157.2,236.6,354.6,376.5,355.3,349.8,270.4,393.8,591.2,825.1,780.7,739.0,670.2,457.4,112.838,172.514,243.757,241.556,223.701,197.228,133.273,387.619,575.219,853.843,913.293,891.289,876.393,660.258
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1856.5,3381.6,6124.0,4311.5,2376.2,1155.9,261.1,198.6,383.8,546.1,825.9,685.0,575.8,261.1,590.1,982.0,1513.5,1641.6,1299.9,862.9,261.1,129.935,229.397,361.123,433.532,331.061,223.764,80.93,498.462,959.221,1351.762,2000.608,1669.121,1318.145,574.345
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1750.4,3457.7,6312.4,3070.1,2123.1,686.9,0.0,175.8,313.8,423.8,744.7,555.1,686.9,0.0,489.6,737.7,1168.5,1299.8,1242.0,686.9,0.0,114.877,192.044,294.507,363.118,298.054,212.934,0.0,428.341,744.211,1015.504,1749.565,1354.156,1511.146,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1667.7,2465.5,3678.4,5084.5,2386.6,2286.9,1705.1,188.3,310.1,370.8,448.0,523.4,538.5,512.9,498.4,706.7,900.4,1036.3,1100.0,1114.7,925.0,124.928,189.694,243.352,290.443,300.975,299.23,245.395,483.877,793.307,940.363,1128.57,1351.12,1360.874,1258.192
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1972.7,3719.5,5413.3,3485.5,1831.3,976.5,268.8,184.0,354.5,498.3,715.4,576.8,398.9,216.6,553.7,948.6,1376.6,1447.7,1052.2,653.1,225.3,124.664,226.435,334.273,379.39,272.61,169.187,70.638,461.241,889.433,1240.135,1727.848,1379.32,930.214,483.918
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,1718.2,3255.1,4672.8,2755.8,1917.8,1140.2,203.4,150.6,255.7,351.2,505.4,366.5,336.0,143.1,406.3,620.0,898.1,886.8,726.6,536.1,143.1,104.626,172.712,239.507,263.494,213.203,157.924,47.38,378.117,623.07,869.693,1241.462,945.097,841.654,325.524
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,1545.2,2363.3,3213.4,4224.3,1874.0,1509.5,696.9,161.9,268.6,348.7,404.3,427.0,373.3,244.3,430.6,643.6,835.1,896.2,839.7,660.8,432.4,109.475,170.601,225.997,255.808,240.624,196.59,111.103,416.227,687.473,886.019,1014.107,1089.885,952.539,579.842
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1812.5,3049.5,5582.1,5475.3,3344.6,2879.5,1469.8,212.0,382.8,528.0,682.0,870.2,820.0,510.0,594.8,923.9,1257.1,1567.1,1714.0,1390.9,690.9,139.254,231.974,329.685,408.448,452.948,394.282,214.512,525.426,929.498,1267.728,1670.315,2121.219,1957.129,1185.564
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1675.6,2527.5,3590.4,5294.0,2512.7,2199.3,1543.7,194.7,322.0,402.2,474.5,532.1,533.0,482.1,516.7,737.3,964.9,1081.0,1102.1,1064.3,969.9,128.761,197.187,259.832,303.675,305.046,292.514,237.405,492.014,810.826,1009.927,1173.196,1337.896,1340.558,1139.734
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1925.1,3177.8,5612.3,7729.0,4203.8,2760.3,1851.0,243.9,454.2,606.1,811.9,996.9,853.0,854.0,698.1,1073.8,1470.4,1858.4,1869.4,1763.6,1452.2,156.743,265.802,373.573,491.808,518.985,413.197,348.479,600.403,1095.032,1458.708,1964.249,2416.095,2056.256,1948.502
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1493.9,2262.3,3142.4,3223.0,1571.3,1330.5,741.7,150.9,240.4,303.7,305.1,321.5,320.5,274.5,391.3,570.4,692.0,656.7,681.2,648.9,464.7,102.679,156.227,197.252,195.549,194.239,176.894,120.726,389.651,619.411,766.329,766.183,836.857,805.194,651.074
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,1953.2,3543.0,4355.3,3900.2,2235.8,1018.7,489.3,165.8,307.6,417.0,411.9,396.6,329.2,217.4,488.5,833.6,1017.7,933.3,852.0,605.3,333.0,116.77,212.839,276.677,258.601,230.519,157.326,89.021,420.639,787.622,1051.143,1029.497,997.387,783.281,502.151
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2197.1,3632.6,5825.2,6802.2,7053.5,5951.8,4448.7,281.1,440.1,687.5,804.8,984.3,1243.2,1272.8,721.2,1140.8,1673.7,1877.8,2328.8,2706.9,2433.6,189.201,299.619,449.83,517.934,632.517,725.055,653.884,698.747,1089.082,1671.505,1949.261,2435.124,3057.502,3052.493
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1610.5,2782.3,5865.4,3080.4,1968.4,1192.2,313.3,182.7,338.9,420.8,712.2,468.7,670.1,313.3,521.6,759.7,1133.0,1180.9,1138.8,983.4,313.3,117.287,194.503,284.15,334.519,257.728,251.594,97.109,448.643,816.451,1033.465,1743.596,1163.631,1510.819,689.158
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2776.5,4413.5,6424.1,9325.6,8958.8,7109.4,5432.3,325.3,554.1,810.0,1033.8,1341.6,1497.3,1458.6,893.6,1439.8,2087.1,2628.4,3188.0,3292.4,2997.0,220.231,366.893,531.297,671.546,831.261,858.242,770.845,818.468,1399.596,2023.057,2589.513,3416.777,3753.064,3544.456
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1764.8,2993.1,5205.9,4955.6,3035.3,2721.2,1135.1,202.0,363.5,474.1,716.0,644.0,676.2,660.4,565.5,851.1,1242.6,1409.7,1344.0,1399.0,660.4,133.362,220.511,311.101,390.357,365.563,357.39,228.134,500.353,880.269,1164.88,1723.478,1598.442,1617.369,1464.823
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2361.7,3785.9,6050.0,9002.0,7877.2,6487.6,5449.6,319.0,537.0,789.6,959.7,1151.2,1342.6,1466.6,856.0,1340.1,1943.6,2234.4,2590.9,2989.0,3079.1,210.454,340.96,500.959,601.547,701.889,775.821,775.566,793.83,1333.158,1944.245,2349.307,2896.842,3360.02,3556.552
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1703.3,3228.7,4522.2,2827.5,1886.1,938.2,336.9,149.9,254.3,357.4,508.6,359.7,289.0,180.1,404.2,611.6,910.9,889.9,668.1,507.1,206.2,104.441,172.332,244.493,266.044,206.08,139.012,66.288,371.548,613.846,885.106,1227.822,918.41,699.421,418.203
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2116.3,3699.8,7054.7,8759.9,5127.8,3804.8,2641.6,283.2,536.0,718.7,988.2,1367.0,1351.7,1336.1,819.2,1254.6,1706.9,2355.2,2718.7,2687.8,2119.4,179.617,308.556,434.98,590.277,680.324,619.659,523.848,683.995,1256.875,1693.629,2409.921,3297.289,3167.407,3030.745
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,1741.9,2756.4,3703.2,6549.0,2671.8,2130.7,1565.1,210.0,372.1,469.0,604.9,683.6,614.2,422.6,582.1,867.7,1166.8,1388.2,1341.1,1079.9,1044.8,135.661,218.537,291.001,368.416,355.708,292.309,226.976,535.465,941.256,1187.944,1502.454,1720.21,1548.159,1009.733
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1639.5,2570.7,3642.8,5112.8,2190.2,1666.2,1012.9,186.1,313.1,420.0,508.3,555.3,491.1,388.1,499.2,746.6,1025.7,1135.0,1085.8,929.9,664.0,121.959,191.981,263.066,304.553,290.237,243.022,171.362,476.553,798.46,1064.786,1258.981,1404.596,1194.618,903.275
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1550.8,2392.5,3536.9,3500.5,1776.6,1270.1,790.1,157.2,262.6,325.1,330.4,346.6,351.3,307.7,419.9,613.9,744.2,706.8,738.2,719.5,497.0,106.406,165.92,210.147,210.953,204.485,179.337,130.002,403.341,676.622,815.332,820.061,882.188,861.443,730.926
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,2254.1,3775.7,5662.5,7109.0,7470.9,6147.9,4510.2,279.7,444.9,709.4,809.6,948.0,1162.7,1166.2,724.5,1154.2,1706.8,1855.7,2207.5,2503.1,2272.3,192.263,309.005,466.823,525.0,625.796,703.95,626.779,686.059,1082.566,1711.653,1952.606,2335.52,2875.357,2832.259
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2399.8,4027.4,6206.8,9267.1,8398.2,6839.8,5537.9,321.3,535.9,798.7,985.9,1202.9,1452.4,1505.7,857.2,1348.1,1975.9,2312.1,2757.6,3144.9,3122.4,212.974,345.802,513.638,628.703,756.031,827.407,791.195,795.364,1319.158,1943.565,2374.133,2929.281,3557.609,3628.311
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2189.6,3487.6,5616.9,6952.5,6903.4,5651.8,4260.1,276.3,435.8,682.0,781.9,926.8,1133.6,1178.0,712.1,1117.8,1649.6,1804.1,2155.3,2482.0,2299.4,186.647,294.767,443.418,498.919,588.848,662.979,614.281,689.687,1089.729,1685.299,1929.291,2348.908,2837.934,2843.131
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,1548.4,2322.6,3713.3,3927.1,2135.5,1225.3,790.1,151.8,257.5,309.4,304.1,291.6,306.4,307.7,409.2,593.0,702.1,625.4,627.4,674.7,497.1,103.017,162.435,203.79,201.222,185.815,165.42,130.007,391.145,668.107,779.851,766.455,762.418,762.656,730.966
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1568.4,2460.9,3742.2,3250.1,1834.6,1073.2,560.7,149.6,241.5,340.7,351.2,327.8,303.4,209.0,391.1,595.3,785.9,718.2,668.6,565.8,339.5,104.947,165.147,226.517,221.162,192.953,151.705,91.353,374.343,604.764,832.348,848.983,812.11,738.827,494.072
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1788.2,3326.3,4994.1,3226.2,2483.1,1828.1,644.2,165.7,274.7,389.0,558.4,425.2,448.8,243.8,440.5,663.8,995.1,1008.1,893.3,735.7,338.2,114.303,184.962,264.53,296.95,255.921,227.804,103.054,408.946,660.913,952.97,1353.035,1049.356,1056.988,558.003
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2333.7,3811.8,6189.3,7773.7,7795.5,7136.2,6141.6,303.8,499.3,726.0,844.4,1055.8,1378.6,1537.8,803.1,1238.3,1759.2,1988.9,2535.8,3104.8,3024.1,203.817,325.104,472.667,551.26,689.21,831.807,823.205,757.317,1243.605,1776.214,2061.412,2647.682,3427.142,3723.733
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1620.7,2466.6,3524.5,4652.3,2386.1,1906.4,1217.6,176.9,287.7,387.2,458.2,483.5,449.1,345.3,464.6,688.0,933.6,1016.1,970.1,842.7,600.5,119.175,182.695,250.69,287.657,276.52,245.248,170.283,452.73,734.417,982.23,1153.002,1245.619,1144.084,852.927
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1907.4,3274.4,3844.7,3262.9,1661.0,1032.6,507.6,165.6,319.7,422.3,413.4,383.6,317.5,219.0,499.9,841.5,1047.8,924.8,810.6,592.0,340.0,114.97,207.813,266.373,241.517,208.113,152.447,90.63,425.998,842.264,1111.644,1066.789,994.804,769.942,508.166
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1542.7,2556.5,4718.0,2898.8,1902.2,1083.9,450.6,161.8,272.0,386.6,544.0,396.8,381.2,226.5,433.8,658.6,977.6,965.3,797.9,649.2,313.8,108.768,172.34,263.432,289.21,225.054,174.568,88.445,399.868,663.917,931.245,1288.69,999.431,898.565,516.531
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1621.4,2445.3,3759.1,4632.9,2352.0,1878.3,1051.2,183.6,293.1,392.6,475.1,512.3,502.2,421.1,476.7,698.8,955.9,1061.7,1051.2,982.0,686.3,121.87,185.176,255.747,295.28,289.469,265.109,182.548,463.729,739.028,981.096,1170.231,1274.652,1225.968,974.086
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1772.3,3221.3,4823.1,3163.3,1892.7,1068.2,427.6,156.4,264.3,367.9,514.2,324.4,362.0,221.0,420.7,632.2,929.1,863.1,703.5,621.7,308.3,109.255,180.483,251.575,267.818,188.211,163.911,85.556,379.855,626.13,895.944,1248.733,811.585,847.452,501.829
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,1663.1,2946.2,4643.8,2783.7,1587.7,768.8,129.0,161.4,295.1,438.4,621.7,425.5,268.7,129.0,464.0,771.7,1159.0,1148.1,719.0,449.9,129.0,108.509,186.1,286.948,317.993,216.037,122.378,40.0,404.966,739.075,1090.268,1514.622,1064.245,636.045,283.871
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,2095.7,3350.9,3793.9,3337.3,1914.3,941.8,422.7,161.4,302.9,442.1,457.0,374.4,242.4,139.2,486.1,864.8,1115.8,1016.9,763.3,447.7,228.7,116.994,212.748,286.636,273.202,212.202,126.826,65.103,420.56,816.71,1168.934,1189.194,976.415,606.09,332.96
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2140.3,3875.7,5170.2,3467.7,1755.8,841.4,144.4,165.7,303.7,409.3,650.4,388.4,340.2,144.4,483.6,788.7,1161.9,1222.6,791.7,542.9,144.4,117.058,208.66,280.655,338.61,209.367,143.653,44.763,421.647,768.71,1041.138,1652.484,968.84,799.473,317.673
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,2298.5,4098.3,7041.8,6924.8,7706.6,6795.3,4925.2,291.8,484.9,745.2,1008.1,1077.5,1365.5,1477.3,776.6,1230.0,1893.1,2159.3,2520.4,2996.1,2700.0,196.838,324.282,496.554,601.422,688.572,799.299,728.063,715.165,1166.212,1802.385,2424.208,2685.858,3374.973,3533.635
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1592.2,2749.3,6047.5,3058.5,2514.9,1747.8,389.9,192.6,350.5,443.3,761.7,603.1,785.9,329.0,543.0,793.8,1205.0,1364.8,1389.0,1114.8,329.0,120.961,192.945,299.671,367.244,334.835,311.344,105.029,483.197,869.369,1085.782,1852.812,1508.149,1837.448,734.551
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2628.4,4575.6,7888.8,10517.9,9919.9,9312.8,8396.8,365.7,625.5,918.2,1178.8,1611.9,1954.9,2204.3,991.2,1543.7,2237.9,2864.5,3644.2,4312.4,4437.9,240.778,395.529,587.136,755.961,972.102,1132.216,1161.281,893.144,1499.799,2189.243,2834.165,3908.036,4745.449,5247.34
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1857.9,3071.1,5313.5,6075.8,3560.9,3220.2,2156.8,222.5,392.8,519.8,671.8,888.9,846.5,688.9,615.3,925.3,1232.7,1575.7,1759.3,1595.8,1088.2,145.907,237.51,326.027,412.847,471.783,434.846,310.662,550.367,948.49,1245.816,1643.151,2169.59,2029.662,1603.889
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1715.1,2939.5,4995.4,4754.7,2717.4,2043.5,607.5,197.7,359.2,469.5,702.2,616.1,606.9,607.5,556.9,842.2,1224.1,1368.0,1246.9,1272.6,607.5,129.642,216.821,305.652,377.67,340.303,302.222,188.331,488.313,865.734,1149.894,1676.703,1527.882,1462.279,1336.54
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1670.8,2750.2,3704.8,2972.4,1559.9,1019.0,349.6,154.5,252.5,376.7,411.0,378.5,308.8,169.6,414.6,680.7,923.1,891.3,753.8,545.1,238.2,107.076,174.957,244.869,245.269,210.698,151.875,66.805,392.883,644.769,942.033,1019.348,939.114,743.31,389.259
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1651.5,2574.0,3591.9,4090.2,2513.8,1552.7,1088.6,170.1,265.8,366.7,381.1,382.9,389.1,362.3,436.0,632.5,841.4,812.8,807.2,797.7,666.7,117.874,180.093,243.467,245.896,238.722,211.532,172.728,419.93,653.511,890.944,915.84,937.873,941.051,850.445
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1665.3,2570.8,3669.8,5213.9,2557.6,2085.6,1378.1,189.2,322.9,439.1,523.1,551.3,493.5,401.2,512.1,775.5,1062.2,1148.7,1082.2,942.8,703.4,125.698,198.632,274.371,316.879,304.978,268.859,194.916,481.922,819.465,1105.605,1297.567,1407.186,1255.629,987.752
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2304.7,3767.1,5960.8,7838.3,7560.1,6616.7,5428.1,304.3,481.4,718.0,842.4,1060.6,1368.8,1502.0,785.6,1199.4,1747.2,1998.4,2526.3,3052.4,2986.6,203.818,319.367,471.553,551.359,684.502,809.989,788.878,754.312,1189.464,1752.184,2036.885,2620.932,3368.947,3605.587
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,1519.4,2349.0,3234.9,3159.4,1733.3,1129.6,582.1,142.7,219.4,326.9,330.9,302.5,248.4,174.6,362.2,546.4,750.7,679.5,585.3,463.4,308.1,102.08,156.435,220.046,209.7,184.772,142.03,86.296,358.204,549.633,812.402,812.871,771.452,639.809,420.36
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,1568.4,2387.4,3277.1,4504.4,1961.3,1632.4,807.2,166.2,271.9,360.3,423.0,452.1,391.8,261.5,438.1,645.3,868.6,946.5,880.9,694.5,487.3,112.708,173.449,236.187,269.897,254.16,209.707,125.794,425.781,695.645,920.348,1057.045,1147.38,1005.386,618.15
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,1634.6,2598.2,3461.7,5093.0,2342.5,1632.6,979.1,186.2,319.2,436.8,512.8,533.2,465.0,328.7,505.4,769.5,1049.7,1120.4,1038.3,835.8,623.4,122.145,195.324,267.454,303.257,281.282,228.988,155.239,473.867,808.912,1101.443,1268.984,1354.1,1148.496,773.346
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1943.8,3181.9,4736.3,3094.8,1533.0,741.8,129.8,160.0,299.3,405.3,624.0,356.9,264.9,129.8,473.6,780.3,1132.0,1152.8,685.0,446.9,129.8,112.989,201.617,274.338,321.371,190.552,117.407,40.241,407.755,759.618,1037.758,1589.482,909.178,633.54,285.582
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1713.1,2920.2,3720.5,3093.1,1662.8,1094.1,522.0,162.6,290.4,377.4,387.8,395.1,349.3,239.7,460.6,733.3,910.9,856.8,838.2,650.1,354.8,109.844,185.995,237.593,226.16,212.967,164.647,95.268,420.918,756.644,968.047,988.83,1014.804,842.719,555.911
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,1602.3,2494.0,3608.3,4471.6,2187.2,1404.5,771.3,168.3,290.9,370.2,429.7,452.0,398.3,295.8,459.1,687.2,887.5,946.3,890.7,743.9,482.6,113.214,180.312,238.924,270.426,254.227,195.563,125.575,429.96,744.783,934.973,1066.551,1142.067,987.323,703.158
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2925.4,5020.8,7939.3,10468.8,10084.0,8101.1,6148.8,353.0,629.8,960.7,1286.3,1703.2,1782.3,1739.4,997.0,1652.8,2457.5,3229.7,3806.3,3825.2,3537.0,236.837,411.496,615.314,807.499,991.054,991.454,893.252,870.922,1539.223,2337.703,3189.262,4238.112,4389.982,4167.717
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1724.3,2616.5,3916.5,5873.3,2544.1,2429.3,1732.0,207.0,351.2,437.7,535.6,622.1,610.4,615.7,558.2,802.4,1070.6,1229.1,1269.3,1284.0,1162.2,135.267,209.898,279.158,334.37,343.53,332.372,282.93,522.985,885.433,1097.241,1306.113,1546.623,1509.134,1439.505
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1845.9,2803.8,4197.6,7350.4,3056.7,3116.3,2565.7,236.4,415.2,491.5,647.6,777.5,771.3,790.0,651.6,933.3,1232.1,1524.7,1587.8,1627.0,1774.7,151.828,239.131,312.004,407.014,423.099,414.649,394.058,595.388,1039.099,1228.227,1580.31,1907.865,1947.629,1862.297
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2171.7,4099.6,6655.3,3955.6,1695.2,576.2,0.0,184.2,356.4,486.4,927.1,508.5,576.2,0.0,554.8,905.2,1484.3,1656.5,1084.7,576.2,0.0,124.615,225.486,337.419,452.02,251.896,178.607,0.0,460.886,885.022,1219.74,2312.539,1223.812,1267.536,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1894.0,3467.9,5931.1,3101.2,1122.7,470.2,0.0,164.8,316.1,422.2,760.0,339.0,470.2,0.0,488.1,760.2,1213.2,1203.5,809.2,470.2,0.0,110.351,192.996,286.683,348.358,170.924,145.773,0.0,406.888,773.935,1050.62,1890.696,800.668,1034.521,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1672.9,2765.1,3790.6,2992.8,1582.6,997.0,342.5,154.1,269.4,391.1,418.1,371.6,286.8,155.3,431.0,711.8,949.0,892.3,723.8,503.8,223.4,106.581,179.835,250.456,246.424,206.106,141.762,61.835,393.387,692.51,985.127,1045.956,942.673,705.352,361.11
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1642.3,2707.3,4927.3,4656.3,2474.0,2047.3,607.4,198.6,361.7,473.3,704.1,618.1,610.8,607.4,560.3,848.5,1229.9,1371.9,1253.7,1276.5,607.4,126.646,206.319,303.873,373.951,330.193,303.438,188.308,499.169,900.213,1167.16,1693.875,1559.74,1470.984,1336.376
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1496.7,2255.7,3953.3,3388.9,1703.2,960.1,374.0,140.3,245.5,314.6,312.3,258.0,278.4,170.2,385.7,586.1,721.0,600.0,564.7,516.9,238.1,95.649,155.327,205.452,196.081,159.924,133.659,65.839,363.417,644.151,794.042,791.202,670.889,692.889,401.462
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1494.8,2334.8,3366.6,3016.8,1710.9,977.7,514.4,144.5,238.0,338.0,337.4,302.2,253.1,174.5,382.5,589.0,770.1,679.0,593.4,472.1,296.2,99.693,157.089,215.367,204.987,176.069,130.386,79.277,368.374,612.33,848.067,835.434,769.17,629.409,418.336
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1755.8,2890.7,5417.6,5549.5,3030.3,1879.7,892.7,203.3,373.7,509.0,639.4,767.0,687.3,452.0,576.9,895.7,1195.4,1421.2,1473.7,1196.0,632.9,132.951,225.448,317.428,387.782,393.263,302.873,170.927,502.32,906.671,1221.326,1565.36,1866.671,1631.244,1044.859
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1676.5,2517.0,4012.7,5090.5,2380.9,2275.6,1514.1,195.8,334.6,394.4,475.3,548.7,579.3,590.5,530.4,755.2,957.3,1088.8,1166.0,1242.2,1001.0,128.03,198.771,256.196,301.08,311.126,311.049,252.515,497.313,850.768,990.768,1174.687,1385.334,1434.209,1389.47
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1799.0,3409.9,5046.4,3566.3,2226.6,1444.9,531.8,175.4,312.8,388.9,549.5,450.1,502.1,385.0,488.2,714.7,985.4,1014.4,977.6,944.8,445.2,116.38,194.58,257.576,285.964,245.472,227.108,129.609,437.58,764.594,961.538,1347.028,1118.614,1195.858,863.78
