id,Z-0_MD_AB,Z-1_MD_AB,Z-2_MD_AB,Z-3_MD_AB,Z-4_MD_AB,Z-5_MD_AB,Z-6_MD_AB,I-0_MD_AB,I-1_MD_AB,I-2_MD_AB,I-3_MD_AB,I-4_MD_AB,I-5_MD_AB,I-6_MD_AB,T-0_MD_AB,T-1_MD_AB,T-2_MD_AB,T-3_MD_AB,T-4_MD_AB,T-5_MD_AB,T-6_MD_AB,S-0_MD_AB,S-1_MD_AB,S-2_MD_AB,S-3_MD_AB,S-4_MD_AB,S-5_MD_AB,S-6_MD_AB,chi-0_MD_AB,chi-1_MD_AB,chi-2_MD_AB,chi-3_MD_AB,chi-4_MD_AB,chi-5_MD_AB,chi-6_MD_AB
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,907.4,1814.2,3643.4,2728.0,2728.0,683.7,0.0,-4.6,-9.8,-4.6,-8.0,-8.0,-0.3,0.0,31.4,62.2,139.4,100.0,100.0,26.7,0.0,0.272,0.051,15.056,6.736,6.73,3.387,0.0,9.752,19.011,52.976,35.176,35.17,10.497,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,907.7,1589.4,3416.1,3418.0,0.0,0.0,0.0,-4.3,-6.6,-3.9,-2.0,0.0,0.0,0.0,31.7,56.4,131.1,133.0,0.0,0.0,0.0,0.662,2.046,14.558,16.449,0.0,0.0,0.0,10.142,18.636,50.108,51.999,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,1133.0,1588.4,3416.6,2728.0,2730.0,683.7,0.0,-7.0,-7.6,-3.4,-8.0,-6.0,-0.3,0.0,53.0,76.4,176.6,136.0,138.0,35.7,0.0,-0.868,1.023,15.026,6.735,8.728,3.387,0.0,10.982,17.613,50.576,35.175,37.168,10.497,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,907.9,1592.6,3188.7,1367.2,0.0,0.0,0.0,-4.1,-3.4,-3.3,-0.8,0.0,0.0,0.0,31.9,59.6,122.7,53.2,0.0,0.0,0.0,0.843,5.218,13.874,6.546,0.0,0.0,0.0,10.323,21.808,47.054,20.766,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,907.4,1814.5,4556.4,683.7,0.0,0.0,0.0,-4.6,-9.5,-3.6,-0.3,0.0,0.0,0.0,31.4,62.5,176.4,26.7,0.0,0.0,0.0,0.363,0.358,21.033,3.354,0.0,0.0,0.0,9.843,19.318,68.433,10.464,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,907.2,1589.8,3188.7,1367.2,0.0,0.0,0.0,-4.8,-6.2,-3.3,-0.8,0.0,0.0,0.0,31.2,56.8,122.7,53.2,0.0,0.0,0.0,0.144,2.418,13.898,6.547,0.0,0.0,0.0,9.624,19.008,47.078,20.767,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,908.0,1362.1,2273.7,3644.6,0.0,0.0,0.0,-4.0,-5.9,-6.3,-3.4,0.0,0.0,0.0,32.0,48.1,83.7,140.6,0.0,0.0,0.0,0.889,1.482,5.991,16.246,0.0,0.0,0.0,10.369,15.702,29.691,54.166,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.9,1591.9,4102.1,0.0,0.0,0.0,0.0,-6.1,-4.1,-1.9,0.0,0.0,0.0,0.0,53.9,79.9,214.1,0.0,0.0,0.0,0.0,0.031,4.506,20.194,0.0,0.0,0.0,0.0,11.881,21.096,62.854,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,907.5,1591.2,3189.3,2049.8,0.0,0.0,0.0,-4.5,-4.8,-2.7,-2.2,0.0,0.0,0.0,31.5,58.2,123.3,78.8,0.0,0.0,0.0,0.397,3.814,14.527,8.868,0.0,0.0,0.0,9.877,20.404,47.707,30.198,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1359.6,2272.6,3190.1,0.0,0.0,0.0,0.0,-8.4,-7.4,-1.9,0.0,0.0,0.0,0.0,81.6,142.6,208.1,0.0,0.0,0.0,0.0,-1.035,4.883,15.331,0.0,0.0,0.0,0.0,13.185,28.583,48.511,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.4,1590.8,4330.0,0.0,0.0,0.0,0.0,-4.6,-5.2,-2.0,0.0,0.0,0.0,0.0,31.4,57.8,169.0,0.0,0.0,0.0,0.0,0.304,3.445,21.404,0.0,0.0,0.0,0.0,9.784,20.035,66.434,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.4,1814.5,2958.7,6139.6,5458.9,1367.4,0.0,-4.6,-9.5,-5.3,-16.4,-13.1,-0.6,0.0,31.4,62.5,111.7,226.6,202.9,53.4,0.0,0.295,0.365,10.659,16.822,16.454,6.774,0.0,9.775,19.325,41.469,80.812,73.334,20.994,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.7,1587.3,3414.2,2734.5,0.0,0.0,0.0,-4.3,-8.7,-5.8,-1.5,0.0,0.0,0.0,31.7,54.3,129.2,106.5,0.0,0.0,0.0,0.626,-0.127,12.626,13.286,0.0,0.0,0.0,10.106,16.463,48.176,41.726,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.3,1814.2,3870.9,2728.0,2730.0,683.7,0.0,-4.7,-9.8,-5.1,-8.0,-6.0,-0.3,0.0,31.3,62.2,147.9,100.0,102.0,26.7,0.0,0.265,0.003,15.848,6.736,8.728,3.387,0.0,9.745,18.963,56.138,35.176,37.168,10.497,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,907.7,1588.4,3186.8,911.1,0.0,0.0,0.0,-4.3,-7.6,-5.2,-0.9,0.0,0.0,0.0,31.7,55.4,120.8,35.1,0.0,0.0,0.0,0.621,0.984,12.054,4.028,0.0,0.0,0.0,10.101,17.574,45.234,13.508,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.7,1590.8,3416.6,2729.0,2729.0,683.7,0.0,-6.3,-5.2,-3.4,-7.0,-7.0,-0.3,0.0,53.7,78.8,176.6,137.0,137.0,35.7,0.0,-0.184,3.446,15.009,7.731,7.727,3.387,0.0,11.666,20.036,50.559,36.171,36.167,10.497,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.9,1362.2,2047.2,3417.3,227.9,0.0,0.0,-4.1,-5.8,-4.8,-2.7,-0.1,0.0,0.0,31.9,48.2,76.2,132.3,8.9,0.0,0.0,0.831,1.533,6.236,15.797,1.129,0.0,0.0,10.311,15.753,27.566,51.347,3.499,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1,907.1,1135.6,2047.0,1594.5,227.9,0.0,0.0,-4.9,-4.4,-5.0,-1.5,-0.1,0.0,0.0,31.1,40.6,76.0,61.5,8.9,0.0,0.0,-0.026,1.728,6.118,7.093,1.129,0.0,0.0,9.454,13.578,27.448,23.683,3.499,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1360.0,1589.8,2048.1,5239.8,0.0,0.0,0.0,-8.0,-6.2,-3.9,-4.2,0.0,0.0,0.0,82.0,98.8,131.1,340.8,0.0,0.0,0.0,-0.654,2.44,7.164,24.091,0.0,0.0,0.0,13.566,19.03,28.494,78.601,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,907.2,1362.5,2502.1,4322.6,2956.9,683.7,0.0,-4.8,-5.5,-5.9,-9.4,-7.1,-0.3,0.0,31.2,48.5,93.1,161.6,109.9,26.7,0.0,0.109,1.896,7.656,14.004,8.857,3.387,0.0,9.589,16.116,33.726,59.034,39.667,10.497,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,908.0,1362.1,2047.2,2733.3,0.0,0.0,0.0,-4.0,-5.9,-4.8,-2.7,0.0,0.0,0.0,32.0,48.1,76.2,105.3,0.0,0.0,0.0,0.901,1.515,6.251,12.063,0.0,0.0,0.0,10.381,15.735,27.581,40.503,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,907.9,1362.0,2276.1,4783.2,0.0,0.0,0.0,-4.1,-6.0,-3.9,-4.8,0.0,0.0,0.0,31.9,48.0,86.1,184.2,0.0,0.0,0.0,0.86,1.424,8.441,21.075,0.0,0.0,0.0,10.34,15.644,32.141,70.845,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.6,1136.3,2048.1,1367.0,0.0,0.0,0.0,-4.4,-3.7,-3.9,-1.0,0.0,0.0,0.0,31.6,41.3,77.1,53.0,0.0,0.0,0.0,0.562,2.455,7.183,6.39,0.0,0.0,0.0,10.042,14.305,28.513,20.61,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,907.6,1815.6,4556.0,683.7,0.0,0.0,0.0,-4.4,-8.4,-4.0,-0.3,0.0,0.0,0.0,31.6,63.6,176.0,26.7,0.0,0.0,0.0,0.504,1.447,20.617,3.354,0.0,0.0,0.0,9.984,20.407,68.017,10.464,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,908.0,1365.4,1819.2,3417.5,0.0,0.0,0.0,-4.0,-2.6,-4.8,-2.5,0.0,0.0,0.0,32.0,51.4,67.2,132.5,0.0,0.0,0.0,0.921,4.779,5.01,15.907,0.0,0.0,0.0,10.401,18.999,23.97,51.457,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.9,1362.2,2046.8,4101.0,227.9,0.0,0.0,-4.1,-5.8,-5.2,-3.0,-0.1,0.0,0.0,31.9,48.2,75.8,159.0,8.9,0.0,0.0,0.829,1.545,5.847,19.148,1.129,0.0,0.0,10.309,15.765,27.177,61.808,3.499,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1134.1,1590.8,2047.7,1822.7,0.0,0.0,0.0,-5.9,-5.2,-4.3,-1.3,0.0,0.0,0.0,54.1,78.8,103.7,94.7,0.0,0.0,0.0,0.282,3.429,6.768,8.559,0.0,0.0,0.0,12.132,20.019,28.098,27.519,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.3,1361.5,2731.9,4095.0,2728.0,683.7,0.0,-4.7,-6.5,-4.1,-9.0,-8.0,-0.3,0.0,31.3,47.5,103.9,153.0,100.0,26.7,0.0,0.258,0.836,10.679,13.101,6.727,3.387,0.0,9.738,15.056,39.119,55.761,35.167,10.497,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.6,1135.3,2047.9,3417.0,0.0,0.0,0.0,-4.4,-4.7,-4.1,-3.0,0.0,0.0,0.0,31.6,40.3,76.9,132.0,0.0,0.0,0.0,0.536,1.45,7.019,15.413,0.0,0.0,0.0,10.016,13.3,28.349,50.963,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.7,1816.1,2961.0,911.1,0.0,0.0,0.0,-8.3,-7.9,-3.0,-0.9,0.0,0.0,0.0,81.7,112.1,192.0,59.1,0.0,0.0,0.0,-0.928,1.947,13.024,4.029,0.0,0.0,0.0,13.292,20.907,43.834,13.509,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1133.2,1363.5,2960.1,4100.8,0.0,0.0,0.0,-6.8,-4.5,-3.9,-3.2,0.0,0.0,0.0,53.2,67.5,152.1,212.8,0.0,0.0,0.0,-0.644,2.875,12.046,18.955,0.0,0.0,0.0,11.206,17.095,42.856,61.615,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,907.6,1815.6,4557.9,0.0,0.0,0.0,0.0,-4.4,-8.4,-2.1,0.0,0.0,0.0,0.0,31.6,63.6,177.9,0.0,0.0,0.0,0.0,0.471,1.394,22.546,0.0,0.0,0.0,0.0,9.951,20.354,69.946,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,908.0,1363.3,2276.7,3416.8,0.0,0.0,0.0,-4.0,-4.7,-3.3,-3.2,0.0,0.0,0.0,32.0,49.3,86.7,131.8,0.0,0.0,0.0,0.92,2.644,8.977,15.228,0.0,0.0,0.0,10.4,16.864,32.677,50.778,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.9,1816.0,3417.8,683.3,0.0,0.0,0.0,-8.1,-8.0,-2.2,-0.7,0.0,0.0,0.0,81.9,112.0,222.8,44.3,0.0,0.0,0.0,-0.77,1.873,16.258,3.015,0.0,0.0,0.0,13.45,20.833,51.808,10.125,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1359.7,1816.0,2503.2,4096.1,2730.0,683.7,0.0,-8.3,-8.0,-4.8,-7.9,-6.0,-0.3,0.0,81.7,112.0,160.2,262.1,174.0,44.7,0.0,-0.907,1.857,8.723,14.281,8.727,3.387,0.0,13.313,20.817,34.793,56.941,37.167,10.497,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,1585.5,2499.8,2048.6,1595.0,0.0,0.0,0.0,-10.5,-8.2,-3.4,-1.0,0.0,0.0,0.0,115.5,189.8,158.6,125.0,0.0,0.0,0.0,-1.873,5.38,7.647,7.572,0.0,0.0,0.0,14.717,31.45,28.977,24.162,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.3,1590.2,2961.1,683.5,0.0,0.0,0.0,-4.7,-5.8,-2.9,-0.5,0.0,0.0,0.0,31.3,57.2,114.1,26.5,0.0,0.0,0.0,0.221,2.813,13.086,3.193,0.0,0.0,0.0,9.701,19.403,43.896,10.303,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1360.0,1589.9,1820.4,5012.7,0.0,0.0,0.0,-8.0,-6.1,-3.6,-3.3,0.0,0.0,0.0,82.0,98.9,116.4,326.7,0.0,0.0,0.0,-0.619,2.524,6.198,23.755,0.0,0.0,0.0,13.601,19.114,25.158,75.895,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,1133.4,1364.6,2961.1,683.5,0.0,0.0,0.0,-6.6,-3.4,-2.9,-0.5,0.0,0.0,0.0,53.4,68.6,153.1,35.5,0.0,0.0,0.0,-0.45,4.007,13.09,3.195,0.0,0.0,0.0,11.4,18.227,43.9,10.305,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,1132.8,1589.1,4102.1,0.0,0.0,0.0,0.0,-7.2,-6.9,-1.9,0.0,0.0,0.0,0.0,52.8,77.1,214.1,0.0,0.0,0.0,0.0,-1.081,1.686,20.216,0.0,0.0,0.0,0.0,10.769,18.276,62.876,0.0,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_iodide_1_smi1_1_s_1,907.3,1136.3,2047.2,3417.3,227.9,0.0,0.0,-4.7,-3.7,-4.8,-2.7,-0.1,0.0,0.0,31.3,41.3,76.2,132.3,8.9,0.0,0.0,0.194,2.488,6.236,15.793,1.129,0.0,0.0,9.674,14.338,27.566,51.343,3.499,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.6,1815.7,3189.2,2506.4,0.0,0.0,0.0,-8.4,-8.3,-2.8,-1.6,0.0,0.0,0.0,81.6,111.7,207.2,163.4,0.0,0.0,0.0,-1.047,1.53,14.415,11.88,0.0,0.0,0.0,13.173,20.49,47.595,37.95,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.6,1588.0,3188.0,911.0,227.9,0.0,0.0,-4.4,-8.0,-4.0,-1.0,-0.1,0.0,0.0,31.6,55.0,122.0,35.0,8.9,0.0,0.0,0.482,0.611,13.244,3.916,1.13,0.0,0.0,9.962,17.201,46.424,13.396,3.5,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.6,1586.9,3417.8,683.3,0.0,0.0,0.0,-4.4,-9.1,-2.2,-0.7,0.0,0.0,0.0,31.6,53.9,132.8,26.3,0.0,0.0,0.0,0.526,-0.455,16.205,3.014,0.0,0.0,0.0,10.006,16.135,51.755,10.124,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.5,1815.2,3186.7,2962.0,227.9,0.0,0.0,-8.5,-8.8,-5.3,-2.0,-0.1,0.0,0.0,81.5,111.2,204.7,193.0,14.9,0.0,0.0,-1.126,1.084,11.936,13.991,1.129,0.0,0.0,13.094,20.044,45.116,44.801,3.499,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1359.7,1589.1,2046.7,2278.1,227.9,0.0,0.0,-8.3,-6.9,-5.3,-1.9,-0.1,0.0,0.0,81.7,98.1,129.7,148.1,14.9,0.0,0.0,-0.882,1.719,5.726,10.448,1.129,0.0,0.0,13.338,18.309,27.056,34.148,3.499,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1359.7,1816.0,3188.9,2733.5,0.0,0.0,0.0,-8.3,-8.0,-3.1,-2.5,0.0,0.0,0.0,81.7,112.0,206.9,177.5,0.0,0.0,0.0,-0.918,1.858,14.142,12.215,0.0,0.0,0.0,13.302,20.818,47.322,40.655,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,907.5,1136.4,1818.0,1822.0,455.8,0.0,0.0,-4.5,-3.6,-6.0,-2.0,-0.2,0.0,0.0,31.5,41.4,66.0,70.0,17.8,0.0,0.0,0.431,2.532,3.856,7.833,2.259,0.0,0.0,9.911,14.382,22.816,26.793,6.999,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,1133.4,1364.6,2961.3,2049.8,0.0,0.0,0.0,-6.6,-3.4,-2.7,-2.2,0.0,0.0,0.0,53.4,68.6,153.3,105.8,0.0,0.0,0.0,-0.482,4.007,13.325,8.866,0.0,0.0,0.0,11.368,18.227,44.135,30.196,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,907.7,1589.4,3187.9,683.5,0.0,0.0,0.0,-4.3,-6.6,-4.1,-0.5,0.0,0.0,0.0,31.7,56.4,121.9,26.5,0.0,0.0,0.0,0.627,1.972,13.122,3.194,0.0,0.0,0.0,10.107,18.562,46.302,10.304,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,1359.5,2044.3,2277.5,1367.0,0.0,0.0,0.0,-8.5,-7.7,-2.5,-1.0,0.0,0.0,0.0,81.5,127.3,147.5,89.0,0.0,0.0,0.0,-1.079,3.355,9.783,6.371,0.0,0.0,0.0,13.141,24.685,33.483,20.591,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,1585.4,2273.6,2962.0,227.9,0.0,0.0,0.0,-10.6,-6.4,-2.0,-0.1,0.0,0.0,0.0,115.4,173.6,232.0,17.9,0.0,0.0,0.0,-1.97,5.942,14.015,1.13,0.0,0.0,0.0,14.62,29.642,44.825,3.5,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1587.3,3417.7,683.3,0.0,0.0,0.0,-4.3,-8.7,-2.3,-0.7,0.0,0.0,0.0,31.7,54.3,132.7,26.3,0.0,0.0,0.0,0.609,-0.108,16.196,3.014,0.0,0.0,0.0,10.089,16.482,51.746,10.124,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,907.7,1362.4,3188.0,4100.8,0.0,0.0,0.0,-4.3,-5.6,-4.0,-3.2,0.0,0.0,0.0,31.7,48.4,122.0,158.8,0.0,0.0,0.0,0.662,1.814,13.242,18.956,0.0,0.0,0.0,10.142,16.034,46.422,61.616,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.3,1590.1,3188.5,2734.3,0.0,0.0,0.0,-4.7,-5.9,-3.5,-1.7,0.0,0.0,0.0,31.3,57.1,122.5,106.3,0.0,0.0,0.0,0.259,2.709,13.764,13.1,0.0,0.0,0.0,9.739,19.299,46.944,41.54,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1134.1,1590.8,2046.6,2050.2,227.9,0.0,0.0,-5.9,-5.2,-5.4,-1.8,-0.1,0.0,0.0,54.1,78.8,102.6,106.2,11.9,0.0,0.0,0.255,3.433,5.704,9.283,1.13,0.0,0.0,12.105,20.023,27.034,30.613,3.5,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,908.0,1361.0,2504.4,2050.5,0.0,0.0,0.0,-4.0,-7.0,-3.6,-1.5,0.0,0.0,0.0,32.0,47.0,95.4,79.5,0.0,0.0,0.0,0.879,0.408,9.898,9.563,0.0,0.0,0.0,10.359,14.628,35.968,30.893,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,907.5,1588.7,3644.1,3411.6,2729.0,683.7,0.0,-4.5,-7.3,-3.9,-8.4,-7.0,-0.3,0.0,31.5,55.7,140.1,126.6,101.0,26.7,0.0,0.374,1.336,15.822,10.08,7.724,3.387,0.0,9.854,17.926,53.742,45.63,36.164,10.497,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,907.1,1589.4,3187.6,1594.6,227.9,0.0,0.0,-4.9,-6.6,-4.4,-1.4,-0.1,0.0,0.0,31.1,56.4,121.6,61.6,8.9,0.0,0.0,0.028,2.027,12.821,7.255,1.129,0.0,0.0,9.508,18.617,46.001,23.845,3.499,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.8,1361.4,2273.7,2960.8,227.9,0.0,0.0,-4.2,-6.6,-6.3,-3.2,-0.1,0.0,0.0,31.8,47.4,83.7,113.8,8.9,0.0,0.0,0.674,0.739,5.973,12.767,1.129,0.0,0.0,10.154,14.959,29.673,43.577,3.499,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1588.3,2503.5,3639.1,2730.0,683.7,0.0,-4.3,-7.7,-4.5,-8.9,-6.0,-0.3,0.0,31.7,55.3,94.5,135.1,102.0,26.7,0.0,0.583,0.934,8.986,10.764,8.729,3.387,0.0,10.063,17.524,35.056,48.684,37.169,10.497,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,1360.0,1819.7,3873.0,1139.4,0.0,0.0,0.0,-8.0,-4.3,-3.0,-0.6,0.0,0.0,0.0,82.0,115.7,252.0,74.4,0.0,0.0,0.0,-0.625,5.581,17.932,5.594,0.0,0.0,0.0,13.595,24.541,58.222,17.444,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1588.3,3187.9,911.1,0.0,0.0,0.0,-4.3,-7.7,-4.1,-0.9,0.0,0.0,0.0,31.7,55.3,121.9,35.1,0.0,0.0,0.0,0.59,0.954,13.169,4.027,0.0,0.0,0.0,10.07,17.544,46.349,13.507,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,908.0,1364.3,2046.7,4101.1,0.0,0.0,0.0,-4.0,-3.7,-5.3,-2.9,0.0,0.0,0.0,32.0,50.3,75.7,159.1,0.0,0.0,0.0,0.918,3.727,5.815,19.256,0.0,0.0,0.0,10.398,17.947,27.145,61.916,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.8,1363.6,2960.0,911.1,0.0,0.0,0.0,-6.2,-4.4,-4.0,-0.9,0.0,0.0,0.0,53.8,67.6,152.0,47.1,0.0,0.0,0.0,-0.073,2.972,12.017,4.026,0.0,0.0,0.0,11.777,17.192,42.827,13.506,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.2,1589.8,3644.1,3411.6,2728.0,683.7,0.0,-4.8,-6.2,-3.9,-8.4,-8.0,-0.3,0.0,31.2,56.8,140.1,126.6,100.0,26.7,0.0,0.125,2.392,15.823,10.087,6.727,3.387,0.0,9.605,18.982,53.743,45.637,35.167,10.497,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,907.6,1586.9,3644.6,683.3,0.0,0.0,0.0,-4.4,-9.1,-3.4,-0.7,0.0,0.0,0.0,31.6,53.9,140.6,26.3,0.0,0.0,0.0,0.543,-0.483,16.294,3.014,0.0,0.0,0.0,10.023,16.107,54.214,10.124,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.6,1365.0,1820.5,4556.1,0.0,0.0,0.0,-4.4,-3.0,-3.5,-3.9,0.0,0.0,0.0,31.6,51.0,68.5,176.1,0.0,0.0,0.0,0.54,4.372,6.34,20.737,0.0,0.0,0.0,10.02,18.592,25.3,68.137,0.0,0.0,0.0
