id,Z-0_MR_AB,Z-1_MR_AB,Z-2_MR_AB,Z-3_MR_AB,Z-4_MR_AB,Z-5_MR_AB,Z-6_MR_AB,I-0_MR_AB,I-1_MR_AB,I-2_MR_AB,I-3_MR_AB,I-4_MR_AB,I-5_MR_AB,I-6_MR_AB,T-0_MR_AB,T-1_MR_AB,T-2_MR_AB,T-3_MR_AB,T-4_MR_AB,T-5_MR_AB,T-6_MR_AB,S-0_MR_AB,S-1_MR_AB,S-2_MR_AB,S-3_MR_AB,S-4_MR_AB,S-5_MR_AB,S-6_MR_AB,chi-0_MR_AB,chi-1_MR_AB,chi-2_MR_AB,chi-3_MR_AB,chi-4_MR_AB,chi-5_MR_AB,chi-6_MR_AB
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1132.0,1797.4,1895.2,1551.8,0.0,0.0,0.0,14.7,23.3,24.6,20.2,0.0,0.0,0.0,88.2,140.1,147.7,120.9,0.0,0.0,0.0,20.729,32.913,34.704,28.415,0.0,0.0,0.0,32.343,51.354,54.148,44.336,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,763.3,1348.0,3029.7,865.0,224.0,0.0,0.0,9.9,17.5,39.3,11.2,2.9,0.0,0.0,39.7,70.0,157.4,44.9,11.6,0.0,0.0,13.977,24.684,55.48,15.84,4.101,0.0,0.0,21.808,38.514,86.564,24.715,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,768.9,1171.4,2076.5,2827.3,224.0,0.0,0.0,10.0,15.2,27.0,36.7,2.9,0.0,0.0,39.9,60.8,107.9,146.9,11.6,0.0,0.0,14.08,21.45,38.024,51.773,4.101,0.0,0.0,21.969,33.467,59.328,80.78,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1,761.7,1142.3,3030.2,865.0,224.0,0.0,0.0,9.9,14.8,39.4,11.2,2.9,0.0,0.0,39.6,59.3,157.4,44.9,11.6,0.0,0.0,13.948,20.917,55.488,15.839,4.101,0.0,0.0,21.763,32.636,86.577,24.713,6.399,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,947.2,1768.9,2839.3,656.9,0.0,0.0,0.0,12.3,23.0,36.9,8.5,0.0,0.0,0.0,61.5,114.9,184.4,42.7,0.0,0.0,0.0,17.345,32.392,51.992,12.029,0.0,0.0,0.0,27.063,50.54,81.123,18.769,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,1308.9,1760.1,1619.0,1301.0,224.0,0.0,0.0,17.0,22.9,21.0,16.9,2.9,0.0,0.0,119.0,160.0,147.2,118.3,20.4,0.0,0.0,23.968,32.23,29.646,23.823,4.101,0.0,0.0,37.397,50.288,46.256,37.171,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1122.0,1521.0,3071.8,663.6,0.0,0.0,0.0,14.6,19.8,39.9,8.6,0.0,0.0,0.0,87.4,118.5,239.4,51.7,0.0,0.0,0.0,20.546,27.852,56.25,12.151,0.0,0.0,0.0,32.057,43.457,87.766,18.959,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,761.4,1509.4,3442.8,2404.4,2442.7,671.8,0.0,9.9,19.6,44.7,31.2,31.7,8.7,0.0,39.6,78.4,178.8,124.9,126.9,34.9,0.0,13.942,27.64,63.044,44.029,44.73,12.302,0.0,21.754,43.126,98.367,68.698,69.792,19.195,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,766.2,1566.6,4410.9,669.6,0.0,0.0,0.0,10.0,20.3,57.3,8.7,0.0,0.0,0.0,39.8,81.4,229.1,34.8,0.0,0.0,0.0,14.03,28.687,80.772,12.262,0.0,0.0,0.0,21.891,44.76,126.027,19.132,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,760.9,1506.5,3575.6,5085.3,2481.1,671.8,0.0,9.9,19.6,46.4,66.0,32.2,8.7,0.0,39.5,78.3,185.7,264.2,128.9,34.9,0.0,13.933,27.587,65.476,93.12,45.433,12.302,0.0,21.739,43.043,102.161,145.294,70.888,19.195,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,765.3,1301.4,3154.6,3344.4,0.0,0.0,0.0,9.9,16.9,41.0,43.4,0.0,0.0,0.0,39.8,67.6,163.9,173.7,0.0,0.0,0.0,14.014,23.831,57.766,61.242,0.0,0.0,0.0,21.865,37.184,90.131,95.555,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,764.8,1342.3,3068.6,2437.0,0.0,0.0,0.0,9.9,17.4,39.9,31.6,0.0,0.0,0.0,39.7,69.7,159.4,126.6,0.0,0.0,0.0,14.005,24.579,56.191,44.625,0.0,0.0,0.0,21.852,38.351,87.673,69.628,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,949.0,1566.6,2112.8,1320.5,0.0,0.0,0.0,12.3,20.3,27.4,17.1,0.0,0.0,0.0,61.6,101.7,137.2,85.7,0.0,0.0,0.0,17.378,28.686,38.688,24.181,0.0,0.0,0.0,27.115,44.759,60.365,37.729,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,759.7,1194.6,1786.2,2362.2,447.9,0.0,0.0,9.9,15.5,23.2,30.7,5.8,0.0,0.0,39.5,62.1,92.8,122.7,23.3,0.0,0.0,13.912,21.875,32.707,43.256,8.202,0.0,0.0,21.706,34.131,51.033,67.492,12.798,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,769.8,1189.7,1796.5,3303.0,224.0,0.0,0.0,10.0,15.5,23.3,42.9,2.9,0.0,0.0,40.0,61.8,93.3,171.6,11.6,0.0,0.0,14.096,21.786,32.898,60.484,4.101,0.0,0.0,21.994,33.992,51.33,94.372,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,764.3,1339.4,2474.4,3982.8,2481.0,671.8,0.0,9.9,17.4,32.1,51.7,32.2,8.7,0.0,39.7,69.6,128.5,206.9,128.9,34.9,0.0,13.996,24.526,45.31,72.933,45.432,12.302,0.0,21.838,38.267,70.696,113.795,70.887,19.194,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,765.0,1154.5,1616.4,1735.4,224.0,0.0,0.0,9.9,15.0,21.0,22.5,2.9,0.0,0.0,39.7,60.0,84.0,90.2,11.6,0.0,0.0,14.009,21.141,29.599,31.778,4.101,0.0,0.0,21.858,32.986,46.183,49.583,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,769.0,1177.4,1621.8,2832.0,0.0,0.0,0.0,10.0,15.3,21.1,36.8,0.0,0.0,0.0,40.0,61.2,84.3,147.1,0.0,0.0,0.0,14.083,21.561,29.698,51.86,0.0,0.0,0.0,21.973,33.64,46.338,80.916,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,770.3,1255.7,1616.4,3302.8,224.0,0.0,0.0,10.0,16.3,21.0,42.9,2.9,0.0,0.0,40.0,65.2,84.0,171.6,11.6,0.0,0.0,14.105,22.995,29.599,60.479,4.101,0.0,0.0,22.007,35.878,46.182,94.364,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1123.5,1531.4,2842.1,663.6,0.0,0.0,0.0,14.6,19.9,36.9,8.6,0.0,0.0,0.0,87.5,119.3,221.5,51.7,0.0,0.0,0.0,20.573,28.043,52.043,12.151,0.0,0.0,0.0,32.099,43.756,81.202,18.959,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,950.6,1634.6,2129.1,1547.5,0.0,0.0,0.0,12.3,21.2,27.7,20.1,0.0,0.0,0.0,61.7,106.1,138.3,100.5,0.0,0.0,0.0,17.407,29.932,38.987,28.338,0.0,0.0,0.0,27.159,46.702,60.831,44.215,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,764.4,1179.6,1919.0,2615.1,0.0,0.0,0.0,9.9,15.3,24.9,34.0,0.0,0.0,0.0,39.7,61.3,99.7,135.8,0.0,0.0,0.0,13.998,21.6,35.14,47.887,0.0,0.0,0.0,21.84,33.703,54.828,74.717,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1119.8,1696.5,3204.2,4415.6,2481.2,671.8,0.0,14.5,22.0,41.6,57.3,32.2,8.7,0.0,87.3,132.2,249.7,344.1,193.3,52.3,0.0,20.505,31.067,58.674,80.857,45.435,12.302,0.0,31.994,48.473,91.549,126.16,70.891,19.195,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,769.0,1173.5,2050.8,3976.3,0.0,0.0,0.0,10.0,15.2,26.6,51.6,0.0,0.0,0.0,39.9,61.0,106.5,206.6,0.0,0.0,0.0,14.081,21.488,37.554,72.812,0.0,0.0,0.0,21.97,33.527,58.595,113.608,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,769.0,1172.0,2094.5,5067.4,0.0,0.0,0.0,10.0,15.2,27.2,65.8,0.0,0.0,0.0,40.0,60.9,108.8,263.2,0.0,0.0,0.0,14.083,21.462,38.355,92.792,0.0,0.0,0.0,21.973,33.486,59.844,144.783,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1120.2,1717.5,4252.9,0.0,0.0,0.0,0.0,14.5,22.3,55.2,0.0,0.0,0.0,0.0,87.3,133.8,331.4,0.0,0.0,0.0,0.0,20.513,31.45,77.877,0.0,0.0,0.0,0.0,32.006,49.07,121.51,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,943.7,1378.6,4023.1,0.0,0.0,0.0,0.0,12.3,17.9,52.2,0.0,0.0,0.0,0.0,61.3,89.5,261.2,0.0,0.0,0.0,0.0,17.281,25.245,73.67,0.0,0.0,0.0,0.0,26.964,39.389,114.947,0.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,948.9,1529.7,2143.8,1310.5,0.0,0.0,0.0,12.3,19.9,27.8,17.0,0.0,0.0,0.0,61.6,99.3,139.2,85.1,0.0,0.0,0.0,17.376,28.011,39.257,23.998,0.0,0.0,0.0,27.112,43.706,61.252,37.444,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,767.2,1372.3,3068.2,2437.0,0.0,0.0,0.0,10.0,17.8,39.8,31.6,0.0,0.0,0.0,39.9,71.3,159.4,126.6,0.0,0.0,0.0,14.048,25.128,56.184,44.626,0.0,0.0,0.0,21.919,39.207,87.663,69.629,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,763.7,926.7,2402.0,1307.3,0.0,0.0,0.0,9.9,12.0,31.2,17.0,0.0,0.0,0.0,39.7,48.1,124.8,67.9,0.0,0.0,0.0,13.985,16.97,43.985,23.94,0.0,0.0,0.0,21.821,26.478,68.629,37.352,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,764.2,1180.0,1876.1,1519.5,224.0,0.0,0.0,9.9,15.3,24.4,19.7,2.9,0.0,0.0,39.7,61.3,97.5,78.9,11.6,0.0,0.0,13.994,21.608,34.354,27.825,4.101,0.0,0.0,21.834,33.714,53.602,43.415,6.399,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,760.2,1132.3,3268.3,2664.5,0.0,0.0,0.0,9.9,14.7,42.4,34.6,0.0,0.0,0.0,39.5,58.8,169.8,138.4,0.0,0.0,0.0,13.92,20.734,59.849,48.792,0.0,0.0,0.0,21.719,32.35,93.381,76.129,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,769.2,1131.5,2352.6,3284.7,0.0,0.0,0.0,10.0,14.7,30.6,42.7,0.0,0.0,0.0,40.0,58.8,122.2,170.6,0.0,0.0,0.0,14.085,20.72,43.08,60.148,0.0,0.0,0.0,21.977,32.33,67.218,93.848,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,765.1,1359.5,3305.6,1323.3,0.0,0.0,0.0,9.9,17.7,42.9,17.2,0.0,0.0,0.0,39.7,70.6,171.7,68.7,0.0,0.0,0.0,14.01,24.895,60.531,24.232,0.0,0.0,0.0,21.86,38.843,94.445,37.808,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,946.5,1149.2,2337.8,3096.3,2442.6,671.8,0.0,12.3,14.9,30.4,40.2,31.7,8.7,0.0,61.5,74.6,151.8,201.1,158.6,43.6,0.0,17.332,21.043,42.808,56.698,44.728,12.302,0.0,27.043,32.834,66.793,88.466,69.788,19.194,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,766.3,1172.9,3052.1,2631.0,0.0,0.0,0.0,10.0,15.2,39.6,34.2,0.0,0.0,0.0,39.8,60.9,158.5,136.7,0.0,0.0,0.0,14.032,21.478,55.889,48.178,0.0,0.0,0.0,21.894,33.511,87.202,75.172,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,938.6,1169.6,2801.2,870.2,0.0,0.0,0.0,12.2,15.2,36.4,11.3,0.0,0.0,0.0,61.0,75.9,181.9,56.5,0.0,0.0,0.0,17.188,21.417,51.295,15.935,0.0,0.0,0.0,26.819,33.417,80.035,24.864,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,764.2,1218.0,1846.1,3302.5,224.0,0.0,0.0,9.9,15.8,24.0,42.9,2.9,0.0,0.0,39.7,63.3,95.9,171.6,11.6,0.0,0.0,13.994,22.304,33.805,60.475,4.101,0.0,0.0,21.835,34.8,52.746,94.358,6.399,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1128.4,1362.2,1887.3,3100.4,0.0,0.0,0.0,14.7,17.7,24.5,40.3,0.0,0.0,0.0,87.9,106.1,147.1,241.6,0.0,0.0,0.0,20.663,24.944,34.56,56.774,0.0,0.0,0.0,32.241,38.92,53.923,88.583,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1123.9,2007.6,1867.4,1535.7,224.0,0.0,0.0,14.6,26.1,24.3,19.9,2.9,0.0,0.0,87.6,156.4,145.5,119.7,17.5,0.0,0.0,20.581,36.762,34.195,28.122,4.101,0.0,0.0,32.112,57.359,53.354,43.878,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,759.1,982.5,1850.8,2826.6,224.0,0.0,0.0,9.9,12.8,24.0,36.7,2.9,0.0,0.0,39.4,51.0,96.1,146.8,11.6,0.0,0.0,13.9,17.992,33.891,51.76,4.101,0.0,0.0,21.688,28.073,52.88,80.761,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,764.8,1298.5,3552.2,653.7,0.0,0.0,0.0,9.9,16.9,46.1,8.5,0.0,0.0,0.0,39.7,67.5,184.5,34.0,0.0,0.0,0.0,14.004,23.777,65.047,11.971,0.0,0.0,0.0,21.851,37.099,101.492,18.677,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,944.0,1615.3,1617.1,1522.7,224.0,0.0,0.0,12.3,21.0,21.0,19.8,2.9,0.0,0.0,61.3,104.9,105.0,98.9,14.5,0.0,0.0,17.285,29.578,29.611,27.884,4.101,0.0,0.0,26.97,46.151,46.202,43.507,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,945.2,1180.7,2844.7,1961.7,0.0,0.0,0.0,12.3,15.3,36.9,25.5,0.0,0.0,0.0,61.4,76.7,184.7,127.4,0.0,0.0,0.0,17.309,21.62,52.091,35.922,0.0,0.0,0.0,27.007,33.733,81.277,56.048,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,763.0,1011.1,1616.7,3307.3,0.0,0.0,0.0,9.9,13.1,21.0,43.0,0.0,0.0,0.0,39.6,52.5,84.0,171.8,0.0,0.0,0.0,13.971,18.515,29.605,60.562,0.0,0.0,0.0,21.799,28.888,46.192,94.493,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,766.2,1152.3,1799.3,1528.6,224.0,0.0,0.0,10.0,15.0,23.4,19.9,2.9,0.0,0.0,39.8,59.9,93.5,79.4,11.6,0.0,0.0,14.03,21.101,32.949,27.992,4.101,0.0,0.0,21.891,32.924,51.41,43.675,6.399,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-oh_1_smi1_1_s_1,761.3,1586.4,3905.0,4021.9,0.0,0.0,0.0,9.9,20.6,50.7,52.2,0.0,0.0,0.0,39.6,82.4,202.9,208.9,0.0,0.0,0.0,13.942,29.049,71.508,73.648,0.0,0.0,0.0,21.753,45.325,111.573,114.912,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,766.4,1151.7,1801.1,2826.8,224.0,0.0,0.0,10.0,15.0,23.4,36.7,2.9,0.0,0.0,39.8,59.8,93.6,146.8,11.6,0.0,0.0,14.034,21.089,32.982,51.764,4.101,0.0,0.0,21.897,32.905,51.461,80.767,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,770.5,1214.3,1919.0,2615.1,0.0,0.0,0.0,10.0,15.8,24.9,34.0,0.0,0.0,0.0,40.0,63.1,99.7,135.9,0.0,0.0,0.0,14.109,22.236,35.14,47.887,0.0,0.0,0.0,22.014,34.694,54.828,74.718,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,765.9,1422.3,2838.9,2436.9,0.0,0.0,0.0,9.9,18.5,36.9,31.6,0.0,0.0,0.0,39.8,73.9,147.5,126.6,0.0,0.0,0.0,14.026,26.044,51.985,44.624,0.0,0.0,0.0,21.884,40.636,81.111,69.626,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,764.4,1333.4,3227.3,3106.7,0.0,0.0,0.0,9.9,17.3,41.9,40.3,0.0,0.0,0.0,39.7,69.3,167.7,161.4,0.0,0.0,0.0,13.997,24.416,59.098,56.889,0.0,0.0,0.0,21.839,38.096,92.209,88.762,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,764.3,1370.8,3470.6,3073.7,2442.5,671.8,0.0,9.9,17.8,45.1,39.9,31.7,8.7,0.0,39.7,71.2,180.3,159.7,126.9,34.9,0.0,13.996,25.101,63.553,56.285,44.726,12.301,0.0,21.837,39.165,99.161,87.82,69.785,19.194,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,939.8,1177.1,2839.1,870.2,0.0,0.0,0.0,12.2,15.3,36.9,11.3,0.0,0.0,0.0,61.0,76.4,184.4,56.5,0.0,0.0,0.0,17.209,21.555,51.989,15.936,0.0,0.0,0.0,26.851,33.632,81.118,24.864,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1486.1,2348.7,3090.2,669.8,0.0,0.0,0.0,19.3,30.5,40.1,8.7,0.0,0.0,0.0,154.4,244.0,321.1,69.6,0.0,0.0,0.0,27.214,43.008,56.586,12.266,0.0,0.0,0.0,42.461,67.104,88.291,19.138,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1124.5,1417.5,1658.3,1320.5,0.0,0.0,0.0,14.6,18.4,21.5,17.1,0.0,0.0,0.0,87.6,110.5,129.2,102.9,0.0,0.0,0.0,20.592,25.956,30.367,24.181,0.0,0.0,0.0,32.129,40.499,47.381,37.73,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,949.2,1566.5,2114.9,1098.6,0.0,0.0,0.0,12.3,20.3,27.5,14.3,0.0,0.0,0.0,61.6,101.7,137.3,71.3,0.0,0.0,0.0,17.381,28.685,38.727,20.118,0.0,0.0,0.0,27.119,44.757,60.426,31.389,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,764.2,1333.1,3235.0,663.6,0.0,0.0,0.0,9.9,17.3,42.0,8.6,0.0,0.0,0.0,39.7,69.3,168.1,34.5,0.0,0.0,0.0,13.994,24.411,59.239,12.151,0.0,0.0,0.0,21.834,38.088,92.43,18.959,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,766.6,1134.4,2990.9,3344.0,0.0,0.0,0.0,10.0,14.7,38.8,43.4,0.0,0.0,0.0,39.8,58.9,155.4,173.7,0.0,0.0,0.0,14.037,20.773,54.768,61.235,0.0,0.0,0.0,21.902,32.412,85.453,95.544,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,755.1,1352.4,3030.0,865.0,224.0,0.0,0.0,9.8,17.6,39.4,11.2,2.9,0.0,0.0,39.2,70.3,157.4,44.9,11.6,0.0,0.0,13.827,24.764,55.484,15.84,4.101,0.0,0.0,21.574,38.639,86.57,24.715,6.399,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,767.6,943.7,2083.6,2188.2,224.0,0.0,0.0,10.0,12.3,27.1,28.4,2.9,0.0,0.0,39.9,49.0,108.2,113.7,11.6,0.0,0.0,14.057,17.28,38.153,40.07,4.101,0.0,0.0,21.933,26.962,59.53,62.521,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,765.2,1339.2,3150.8,2881.4,0.0,0.0,0.0,9.9,17.4,40.9,37.4,0.0,0.0,0.0,39.7,69.6,163.7,149.7,0.0,0.0,0.0,14.011,24.522,57.696,52.763,0.0,0.0,0.0,21.861,38.262,90.023,82.326,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,761.2,1317.4,3025.6,865.0,224.0,0.0,0.0,9.9,17.1,39.3,11.2,2.9,0.0,0.0,39.5,68.4,157.2,44.9,11.6,0.0,0.0,13.94,24.123,55.403,15.84,4.101,0.0,0.0,21.75,37.639,86.445,24.715,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,765.3,1166.4,3030.2,865.8,224.0,0.0,0.0,9.9,15.1,39.4,11.2,2.9,0.0,0.0,39.8,60.6,157.4,45.0,11.6,0.0,0.0,14.013,21.358,55.488,15.854,4.101,0.0,0.0,21.865,33.325,86.577,24.737,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,765.2,1340.6,3229.7,1333.3,0.0,0.0,0.0,9.9,17.4,41.9,17.3,0.0,0.0,0.0,39.8,69.6,167.8,69.3,0.0,0.0,0.0,14.012,24.549,59.141,24.415,0.0,0.0,0.0,21.863,38.303,92.276,38.094,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,763.6,1551.6,4127.3,2011.2,0.0,0.0,0.0,9.9,20.2,53.6,26.1,0.0,0.0,0.0,39.7,80.6,214.4,104.5,0.0,0.0,0.0,13.982,28.412,75.577,36.829,0.0,0.0,0.0,21.816,44.331,117.922,57.464,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,763.1,1203.1,3071.1,663.7,0.0,0.0,0.0,9.9,15.6,39.9,8.6,0.0,0.0,0.0,39.6,62.5,159.5,34.5,0.0,0.0,0.0,13.973,22.031,56.236,12.153,0.0,0.0,0.0,21.802,34.374,87.745,18.961,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,766.1,1174.0,2287.0,5549.1,2480.9,671.8,0.0,9.9,15.2,29.7,72.1,32.2,8.7,0.0,39.8,61.0,118.8,288.3,128.9,34.9,0.0,14.029,21.498,41.879,101.614,45.43,12.301,0.0,21.889,33.544,65.343,158.546,70.884,19.194,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,945.0,982.4,1917.2,1317.3,0.0,0.0,0.0,12.3,12.8,24.9,17.1,0.0,0.0,0.0,61.4,63.8,124.5,85.5,0.0,0.0,0.0,17.305,17.989,35.107,24.121,0.0,0.0,0.0,27.001,28.069,54.777,37.636,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,1122.9,1537.4,2800.3,865.1,224.0,0.0,0.0,14.6,20.0,36.4,11.2,2.9,0.0,0.0,87.5,119.8,218.2,67.4,17.5,0.0,0.0,20.562,28.152,51.279,15.841,4.101,0.0,0.0,32.082,43.925,80.01,24.717,6.399,0.0,0.0
